DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-18 00:00:00;4;1;3;1;4;1;2
2020-04-18 00:15:00;9;2;11;3;3;7;3
2020-04-18 00:30:00;9;3;3;2;0;3;0
2020-04-18 00:45:00;13;4;5;1;4;3;6
2020-04-18 01:00:00;10;1;5;4;4;2;5
2020-04-18 01:15:00;6;2;6;1;4;1;3
2020-04-18 01:30:00;6;3;6;1;2;3;3
2020-04-18 01:45:00;5;0;10;4;5;3;1
2020-04-18 02:00:00;5;1;5;3;3;6;3
2020-04-18 02:15:00;6;0;10;2;4;4;3
2020-04-18 02:30:00;5;1;6;0;1;2;2
2020-04-18 02:45:00;4;1;5;1;1;3;1
2020-04-18 03:00:00;5;0;2;0;2;4;3
2020-04-18 03:15:00;10;3;6;1;3;3;8
2020-04-18 03:30:00;3;1;7;0;2;9;1
2020-04-18 03:45:00;9;2;4;1;1;3;1
2020-04-18 04:00:00;3;2;1;1;4;6;8
2020-04-18 04:15:00;7;3;6;1;2;4;2
2020-04-18 04:30:00;5;2;11;0;4;6;3
2020-04-18 04:45:00;3;2;11;1;2;4;1
2020-04-18 05:00:00;7;3;10;3;0;1;1
2020-04-18 05:15:00;8;2;19;2;1;1;0
2020-04-18 05:30:00;21;10;16;5;2;0;0
2020-04-18 05:45:00;5;14;21;2;2;1;0
2020-04-18 06:00:00;23;9;20;3;1;1;0
2020-04-18 06:15:00;16;13;34;4;3;0;0
2020-04-18 06:30:00;19;10;24;12;1;2;0
2020-04-18 06:45:00;21;13;28;7;3;0;0
2020-04-18 07:00:00;24;23;29;11;2;1;0
2020-04-18 07:15:00;26;16;39;15;0;1;1
2020-04-18 07:30:00;28;20;32;8;2;0;0
2020-04-18 07:45:00;36;34;36;13;2;1;1
2020-04-18 08:00:00;32;17;36;12;1;0;2
2020-04-18 08:15:00;54;26;48;14;3;1;1
2020-04-18 08:30:00;37;24;39;18;2;1;0
2020-04-18 08:45:00;54;33;71;31;6;5;0
2020-04-18 09:00:00;34;32;61;25;6;1;1
2020-04-18 09:15:00;68;44;74;30;3;1;2
2020-04-18 09:30:00;61;41;82;31;3;1;1
2020-04-18 09:45:00;67;49;99;36;3;0;0
2020-04-18 10:00:00;73;46;103;32;6;3;0
2020-04-18 10:15:00;76;59;100;34;3;1;4
2020-04-18 10:30:00;65;59;100;40;5;1;1
2020-04-18 10:45:00;87;53;104;43;2;3;1
2020-04-18 11:00:00;73;55;88;40;3;0;3
2020-04-18 11:15:00;85;69;118;50;6;4;2
2020-04-18 11:30:00;85;74;96;47;7;0;0
2020-04-18 11:45:00;79;63;133;43;5;2;2
2020-04-18 12:00:00;72;72;96;36;8;0;1
2020-04-18 12:15:00;85;74;105;42;6;3;3
2020-04-18 12:30:00;82;72;111;52;4;1;1
2020-04-18 12:45:00;74;65;97;58;4;1;3
2020-04-18 13:00:00;77;62;111;51;3;0;0
2020-04-18 13:15:00;97;70;113;44;2;1;3
2020-04-18 13:30:00;72;67;102;44;2;2;0
2020-04-18 13:45:00;88;77;111;40;4;0;1
2020-04-18 14:00:00;79;50;99;43;6;1;2
2020-04-18 14:15:00;83;72;96;56;9;0;1
2020-04-18 14:30:00;76;49;92;40;3;0;0
2020-04-18 14:45:00;82;63;110;55;5;1;0
2020-04-18 15:00:00;84;64;92;46;5;1;0
2020-04-18 15:15:00;72;59;102;53;1;0;1
2020-04-18 15:30:00;72;70;82;37;4;1;0
2020-04-18 15:45:00;77;61;105;42;8;1;0
2020-04-18 16:00:00;83;46;84;33;5;0;0
2020-04-18 16:15:00;76;69;119;32;4;1;1
2020-04-18 16:30:00;79;59;94;34;6;0;1
2020-04-18 16:45:00;82;58;121;53;6;1;1
2020-04-18 17:00:00;70;53;108;48;6;1;0
2020-04-18 17:15:00;78;70;103;42;6;1;1
2020-04-18 17:30:00;65;51;84;34;1;0;1
2020-04-18 17:45:00;67;56;99;44;3;0;0
2020-04-18 18:00:00;53;55;78;32;3;1;0
2020-04-18 18:15:00;67;42;96;23;6;0;1
2020-04-18 18:30:00;64;37;90;29;1;1;0
2020-04-18 18:45:00;70;49;85;35;4;0;0
2020-04-18 19:00:00;54;56;84;27;5;0;0
2020-04-18 19:15:00;53;50;83;35;4;0;0
2020-04-18 19:30:00;52;49;62;23;0;1;0
2020-04-18 19:45:00;57;36;76;41;1;1;0
2020-04-18 20:00:00;46;46;69;30;0;0;1
2020-04-18 20:15:00;49;30;58;18;1;0;1
2020-04-18 20:30:00;29;22;50;16;2;0;1
2020-04-18 20:45:00;42;24;54;14;0;1;1
2020-04-18 21:00:00;34;26;52;12;2;1;0
2020-04-18 21:15:00;27;27;46;11;1;0;0
2020-04-18 21:30:00;22;20;37;8;4;1;1
2020-04-18 21:45:00;20;17;26;10;0;0;0
2020-04-18 22:00:00;15;14;27;7;1;0;0
2020-04-18 22:15:00;16;6;32;6;0;0;0
2020-04-18 22:30:00;19;7;20;5;0;0;0
2020-04-18 22:45:00;19;9;18;1;1;0;0
2020-04-18 23:00:00;15;11;17;6;0;0;0
2020-04-18 23:15:00;6;10;21;3;0;0;0
2020-04-18 23:30:00;9;8;9;0;0;0;0
2020-04-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
