DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-12-24 00:00:00;0;1;0;0;0;0;0;1;0;0;0;0;5;2;0;2;0
2020-12-24 00:15:00;3;5;2;0;0;0;0;5;2;1;0;0;2;0;0;0;0
2020-12-24 00:30:00;2;3;1;0;0;1;5;1;3;1;0;2;4;0;0;0;0
2020-12-24 00:45:00;2;1;1;0;0;4;3;3;2;1;0;3;4;0;0;0;0
2020-12-24 01:00:00;1;3;0;0;0;0;0;5;1;2;0;0;1;0;0;0;0
2020-12-24 01:15:00;2;0;1;0;0;0;0;0;1;0;0;0;4;0;0;0;0
2020-12-24 01:30:00;4;4;1;0;0;0;0;2;0;0;0;0;2;1;0;0;0
2020-12-24 01:45:00;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2020-12-24 02:00:00;3;5;0;0;0;0;0;3;0;0;0;1;1;1;0;0;0
2020-12-24 02:15:00;4;3;0;0;0;0;0;3;0;0;0;2;2;1;0;0;0
2020-12-24 02:30:00;7;2;1;1;0;0;0;1;1;0;0;2;2;1;0;0;0
2020-12-24 02:45:00;4;2;1;0;0;0;0;2;0;0;0;1;0;1;0;0;0
2020-12-24 03:00:00;3;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
2020-12-24 03:15:00;4;3;1;0;0;0;0;4;3;1;0;0;1;0;0;0;0
2020-12-24 03:30:00;3;3;2;0;0;0;0;3;1;0;0;0;3;0;0;0;0
2020-12-24 03:45:00;2;4;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0
2020-12-24 04:00:00;2;5;2;0;0;0;0;2;1;1;0;2;0;0;0;0;0
2020-12-24 04:15:00;3;8;0;0;0;0;0;3;3;2;1;2;2;0;0;0;0
2020-12-24 04:30:00;9;6;1;0;0;0;0;2;1;4;0;1;2;0;0;0;0
2020-12-24 04:45:00;2;13;1;0;0;0;0;3;6;3;0;4;2;1;6;0;0
2020-12-24 05:00:00;6;10;4;0;0;0;0;0;5;4;2;5;1;1;0;0;0
2020-12-24 05:15:00;2;17;6;0;0;0;0;6;9;0;2;3;3;2;2;0;0
2020-12-24 05:30:00;9;17;6;0;0;0;0;10;9;6;1;13;12;5;1;0;0
2020-12-24 05:45:00;8;23;9;0;0;0;0;8;18;9;3;5;4;3;4;0;0
2020-12-24 06:00:00;7;15;2;0;0;0;0;6;12;5;2;6;4;3;0;0;0
2020-12-24 06:15:00;13;15;7;0;0;0;0;9;6;3;0;6;4;2;0;0;0
2020-12-24 06:30:00;13;20;6;0;0;1;0;18;14;4;1;8;11;1;1;0;0
2020-12-24 06:45:00;11;17;9;1;0;0;0;18;24;5;3;11;7;8;0;1;0
2020-12-24 07:00:00;14;20;6;0;0;1;0;16;18;6;4;11;8;6;0;1;0
2020-12-24 07:15:00;17;31;13;0;0;0;1;27;21;6;2;16;8;5;4;1;0
2020-12-24 07:30:00;29;26;17;1;0;0;0;13;14;11;5;14;11;4;3;2;0
2020-12-24 07:45:00;10;38;21;1;0;1;0;16;24;4;1;16;10;5;3;2;0
2020-12-24 08:00:00;23;24;12;2;0;1;1;17;30;10;5;13;16;5;5;1;0
2020-12-24 08:15:00;19;39;21;2;0;0;0;28;21;14;5;14;8;4;1;1;0
2020-12-24 08:30:00;23;47;28;3;0;1;0;23;30;5;5;19;10;14;18;3;0
2020-12-24 08:45:00;18;36;28;2;0;0;0;28;30;14;11;22;13;7;2;6;0
2020-12-24 09:00:00;35;53;31;3;0;2;0;29;42;11;5;22;18;9;1;4;0
2020-12-24 09:15:00;42;56;32;3;0;0;1;70;45;15;6;27;15;9;13;5;0
2020-12-24 09:30:00;38;63;36;2;0;1;1;53;56;15;12;28;14;12;4;3;0
2020-12-24 09:45:00;43;66;43;1;0;0;1;42;44;26;15;46;18;15;9;1;0
2020-12-24 10:00:00;49;68;65;3;0;3;2;51;61;18;10;27;17;12;5;4;0
2020-12-24 10:15:00;41;70;47;4;1;3;1;61;66;25;16;36;24;14;14;6;0
2020-12-24 10:30:00;50;88;56;4;0;1;1;81;78;14;10;28;30;21;17;9;0
2020-12-24 10:45:00;55;76;58;1;0;0;1;56;75;27;16;40;31;31;21;4;0
2020-12-24 11:00:00;67;84;69;3;0;3;6;66;78;24;18;44;24;12;6;3;0
2020-12-24 11:15:00;55;94;64;3;0;1;1;55;72;25;17;44;31;22;5;5;0
2020-12-24 11:30:00;54;91;61;4;0;3;2;76;85;28;18;45;26;29;13;3;0
2020-12-24 11:45:00;43;80;51;4;0;1;1;57;76;29;16;37;32;19;42;6;0
2020-12-24 12:00:00;52;103;78;4;0;2;0;61;70;24;11;47;34;23;2;4;0
2020-12-24 12:15:00;51;75;54;2;0;0;2;60;80;29;11;42;34;21;32;2;0
2020-12-24 12:30:00;54;84;63;5;1;1;0;59;66;27;13;43;30;10;5;5;0
2020-12-24 12:45:00;60;83;58;5;1;1;1;56;81;23;15;30;24;14;5;5;0
2020-12-24 13:00:00;49;77;65;0;3;1;1;62;72;18;13;31;32;27;9;1;0
2020-12-24 13:15:00;43;87;59;3;0;3;1;66;78;17;6;41;29;18;9;2;0
2020-12-24 13:30:00;41;73;50;4;0;0;0;102;68;19;15;33;30;22;3;4;0
2020-12-24 13:45:00;74;83;66;5;0;0;2;40;62;18;10;34;32;27;5;5;0
2020-12-24 14:00:00;59;84;57;3;0;0;0;63;70;19;9;29;27;22;11;6;0
2020-12-24 14:15:00;67;74;57;3;1;1;0;60;73;17;4;26;25;17;6;3;0
2020-12-24 14:30:00;46;79;52;6;1;0;0;75;73;25;11;31;30;20;8;7;0
2020-12-24 14:45:00;50;82;62;3;0;2;1;70;75;15;7;28;34;24;12;4;0
2020-12-24 15:00:00;46;85;58;2;0;1;0;49;66;20;5;30;30;12;5;3;0
2020-12-24 15:15:00;47;63;53;0;0;1;2;72;74;18;8;27;29;17;13;2;0
2020-12-24 15:30:00;40;74;59;3;0;3;3;71;72;21;6;25;22;14;5;3;0
2020-12-24 15:45:00;46;78;65;3;1;1;2;54;63;15;4;39;33;26;4;3;0
2020-12-24 16:00:00;36;80;48;9;2;3;2;55;74;16;8;26;28;15;9;12;0
2020-12-24 16:15:00;23;73;45;2;0;0;0;48;55;10;6;21;26;13;5;2;0
2020-12-24 16:30:00;42;67;47;2;0;0;3;72;50;7;4;21;19;11;10;2;0
2020-12-24 16:45:00;28;73;37;1;0;1;1;64;71;15;9;29;23;12;6;3;0
2020-12-24 17:00:00;32;70;32;2;2;0;2;36;48;13;3;15;14;9;9;2;0
