DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-10-03 00:00:00;14;15;7;4;10;9;8;4;0;0;0;0;0;0
2019-10-03 00:15:00;17;10;9;5;13;16;7;11;0;0;0;0;0;0
2019-10-03 00:30:00;19;15;4;4;10;18;6;5;0;0;0;0;0;0
2019-10-03 00:45:00;15;15;9;0;17;16;7;5;0;0;0;0;0;0
2019-10-03 01:00:00;6;9;8;0;7;13;5;9;0;0;0;0;0;0
2019-10-03 01:15:00;10;9;8;3;7;7;4;9;0;0;0;0;0;0
2019-10-03 01:30:00;8;7;6;3;9;14;4;4;0;0;0;0;0;0
2019-10-03 01:45:00;9;8;4;1;13;10;2;3;0;0;0;0;0;0
2019-10-03 02:00:00;7;4;8;1;6;6;3;3;0;0;0;0;0;0
2019-10-03 02:15:00;7;8;4;2;4;4;2;0;0;0;0;0;0;0
2019-10-03 02:30:00;4;4;3;1;2;5;4;2;0;0;0;0;0;0
2019-10-03 02:45:00;4;6;2;0;6;5;2;1;0;0;0;0;0;0
2019-10-03 03:00:00;6;2;2;2;5;5;3;3;0;0;0;0;0;0
2019-10-03 03:15:00;6;1;6;1;5;4;3;1;0;0;0;0;0;0
2019-10-03 03:30:00;2;1;1;0;5;3;3;2;0;0;0;0;0;0
2019-10-03 03:45:00;5;7;2;1;2;5;1;2;0;0;0;0;0;0
2019-10-03 04:00:00;4;9;0;1;5;6;1;2;0;0;0;0;0;0
2019-10-03 04:15:00;2;2;1;0;7;4;1;0;0;0;0;0;0;0
2019-10-03 04:30:00;7;3;4;1;2;8;4;4;0;0;0;0;0;0
2019-10-03 04:45:00;9;2;4;0;3;10;4;2;0;0;0;0;0;0
2019-10-03 05:00:00;6;2;4;2;7;1;4;3;0;0;0;0;0;0
2019-10-03 05:15:00;9;6;3;0;7;3;2;2;0;0;0;0;0;0
2019-10-03 05:30:00;18;10;6;0;12;6;13;5;0;0;0;0;0;0
2019-10-03 05:45:00;21;19;8;2;5;10;38;24;0;0;0;0;0;0
2019-10-03 06:00:00;24;20;8;2;6;11;79;54;0;0;0;0;0;0
2019-10-03 06:15:00;18;18;8;2;9;10;56;26;0;0;25;0;0;0
2019-10-03 06:30:00;18;14;10;2;12;19;19;7;0;0;0;0;0;0
2019-10-03 06:45:00;14;9;3;0;13;16;5;3;0;0;0;0;0;0
2019-10-03 07:00:00;6;9;6;2;11;16;9;7;0;0;0;0;0;0
2019-10-03 07:15:00;13;10;9;4;9;9;12;5;0;0;0;0;0;0
2019-10-03 07:30:00;19;12;2;3;8;12;8;9;0;0;0;0;0;0
2019-10-03 07:45:00;13;9;7;0;16;14;16;9;0;0;0;4;0;0
2019-10-03 08:00:00;16;15;6;0;17;7;16;7;0;0;0;0;0;0
2019-10-03 08:15:00;15;21;8;2;12;23;14;12;0;0;0;0;0;0
2019-10-03 08:30:00;20;10;16;7;12;20;16;11;0;0;0;0;0;0
2019-10-03 08:45:00;27;17;19;4;22;20;20;19;0;0;0;0;0;0
2019-10-03 09:00:00;30;23;16;4;22;30;8;11;0;0;0;0;0;0
2019-10-03 09:15:00;24;27;15;8;20;26;21;10;0;4;0;0;0;0
2019-10-03 09:30:00;29;29;19;5;21;26;21;11;0;0;0;0;0;0
2019-10-03 09:45:00;33;31;21;6;27;33;24;19;0;0;0;4;0;6
2019-10-03 10:00:00;47;40;23;5;34;35;19;11;0;1;0;0;0;0
2019-10-03 10:15:00;41;37;22;5;32;33;19;26;0;0;0;0;0;0
