DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-10-05 00:00:00;1;7;2;0;0;3;0;0;3;0;0;2;2;0;0;0;0
2020-10-05 00:15:00;1;7;2;0;0;4;0;0;4;1;1;1;0;0;0;0;0
2020-10-05 00:30:00;0;1;4;0;0;9;0;0;8;2;1;2;0;0;0;0;0
2020-10-05 00:45:00;1;6;1;0;0;8;0;0;8;0;0;0;0;0;0;0;0
2020-10-05 01:00:00;0;2;1;1;0;5;1;0;6;2;0;0;0;0;0;0;0
2020-10-05 01:15:00;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-05 01:30:00;0;5;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-05 01:45:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-05 02:00:00;0;5;1;0;0;6;0;0;6;0;0;0;0;0;0;0;0
2020-10-05 02:15:00;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-05 02:30:00;1;5;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-05 02:45:00;2;8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-10-05 03:00:00;1;10;1;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-10-05 03:15:00;2;8;2;1;1;2;1;0;3;1;0;0;0;0;0;0;0
2020-10-05 03:30:00;1;4;0;1;0;7;1;0;8;1;0;0;0;0;0;0;0
2020-10-05 03:45:00;1;2;1;0;1;2;0;1;3;0;1;1;0;0;0;0;0
2020-10-05 04:00:00;0;3;3;0;0;1;0;0;1;0;2;1;0;0;0;0;0
2020-10-05 04:15:00;0;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-10-05 04:30:00;0;9;6;2;0;6;1;0;7;1;0;3;0;0;0;0;0
2020-10-05 04:45:00;1;7;3;0;0;4;0;0;4;0;2;1;0;0;0;0;0
2020-10-05 05:00:00;1;19;4;1;1;10;1;0;12;1;0;2;0;0;0;0;0
2020-10-05 05:15:00;3;19;4;0;0;21;0;0;19;0;1;2;0;0;0;0;0
2020-10-05 05:30:00;8;48;15;1;0;12;1;0;13;3;1;3;0;0;0;0;0
2020-10-05 05:45:00;17;39;12;4;1;27;3;0;29;3;0;5;0;0;0;0;0
2020-10-05 06:00:00;15;33;15;0;0;50;0;0;50;0;6;8;0;0;0;0;0
2020-10-05 06:15:00;10;33;13;1;1;55;1;0;53;2;3;3;0;0;0;0;0
2020-10-05 06:30:00;8;52;32;2;1;70;2;0;69;3;2;4;0;0;0;0;0
2020-10-05 06:45:00;9;58;30;8;1;79;9;2;83;11;4;17;0;0;0;0;0
2020-10-05 07:00:00;11;66;42;7;0;103;6;0;101;5;9;8;0;0;0;0;0
2020-10-05 07:15:00;4;76;61;3;2;115;3;2;114;6;2;10;1;0;0;0;0
2020-10-05 07:30:00;9;69;69;5;3;121;5;3;110;6;5;6;0;0;0;0;0
2020-10-05 07:45:00;9;76;66;8;5;91;12;5;97;8;9;18;1;0;0;0;0
2020-10-05 08:00:00;6;76;73;4;3;73;4;1;74;5;9;11;0;0;0;0;0
2020-10-05 08:15:00;12;61;60;3;3;92;4;3;88;5;4;11;0;0;0;0;0
2020-10-05 08:30:00;2;45;47;4;4;75;5;2;75;6;5;7;0;0;0;0;0
2020-10-05 08:45:00;6;60;46;1;1;91;1;1;89;3;5;4;0;0;0;0;0
2020-10-05 09:00:00;12;61;51;5;3;63;6;0;66;2;12;11;0;0;0;0;0
2020-10-05 09:15:00;3;52;37;6;12;94;6;2;94;7;7;7;0;0;0;0;0
2020-10-05 09:30:00;11;61;45;1;0;87;4;0;88;0;2;5;0;0;0;0;0
