DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-07-27 00:00:00;3;3;3;0;0;0;0;0;0;0
2020-07-27 00:15:00;6;5;2;0;0;0;1;1;0;0
2020-07-27 00:30:00;3;5;1;0;2;0;0;1;0;0
2020-07-27 00:45:00;2;4;4;1;0;0;0;0;0;0
2020-07-27 01:00:00;3;5;3;1;0;0;1;0;0;0
2020-07-27 01:15:00;3;2;1;1;0;0;0;0;0;0
2020-07-27 01:30:00;4;2;1;1;1;2;0;0;0;0
2020-07-27 01:45:00;3;4;2;2;0;0;0;0;0;0
2020-07-27 02:00:00;1;2;1;1;0;0;1;0;0;0
2020-07-27 02:15:00;1;2;0;1;1;1;0;1;0;0
2020-07-27 02:30:00;0;1;1;1;0;0;0;0;0;0
2020-07-27 02:45:00;1;3;5;1;0;0;0;2;0;0
2020-07-27 03:00:00;3;1;0;0;0;0;0;0;0;0
2020-07-27 03:15:00;3;2;3;0;0;0;1;1;0;0
2020-07-27 03:30:00;0;0;1;0;0;0;1;0;0;0
2020-07-27 03:45:00;7;6;5;0;0;0;1;0;0;0
2020-07-27 04:00:00;5;6;3;3;0;0;0;1;0;0
2020-07-27 04:15:00;8;5;3;1;0;0;0;0;0;0
2020-07-27 04:30:00;19;5;5;0;0;0;0;4;0;0
2020-07-27 04:45:00;29;6;24;1;0;2;2;1;0;0
2020-07-27 05:00:00;62;4;45;2;0;1;0;2;0;0
2020-07-27 05:15:00;107;12;151;5;2;5;2;3;0;0
2020-07-27 05:30:00;179;22;141;11;5;10;5;8;0;0
2020-07-27 05:45:00;95;23;69;1;2;6;5;7;0;0
2020-07-27 06:00:00;37;17;57;1;1;0;2;7;0;0
2020-07-27 06:15:00;38;24;43;1;2;1;4;1;0;0
2020-07-27 06:30:00;65;27;75;2;1;1;5;2;0;0
2020-07-27 06:45:00;54;25;71;2;0;1;4;2;0;0
2020-07-27 07:00:00;61;23;56;4;5;7;6;9;0;3
2020-07-27 07:15:00;63;27;51;1;3;5;8;8;0;0
2020-07-27 07:30:00;61;35;74;7;7;5;10;7;2;0
2020-07-27 07:45:00;57;43;80;5;4;4;4;10;1;0
2020-07-27 08:00:00;55;34;57;7;5;5;8;11;0;0
2020-07-27 08:15:00;48;35;56;5;5;5;10;2;0;0
2020-07-27 08:30:00;39;43;72;2;4;4;9;5;3;0
2020-07-27 08:45:00;39;33;54;5;5;6;12;15;3;0
2020-07-27 09:00:00;39;42;59;5;5;2;11;5;2;0
2020-07-27 09:15:00;34;53;65;3;4;3;9;7;1;0
