DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-08-31 00:00:00;3;2;1;3;5;4;0;0;0;0
2020-08-31 00:15:00;9;4;0;1;0;4;0;0;0;0
2020-08-31 00:30:00;3;2;2;0;0;3;0;0;0;0
2020-08-31 00:45:00;1;1;2;1;0;0;0;0;0;0
2020-08-31 01:00:00;2;2;0;0;0;1;0;0;0;0
2020-08-31 01:15:00;0;1;2;2;1;0;0;0;0;0
2020-08-31 01:30:00;2;0;0;0;0;0;0;0;0;0
2020-08-31 01:45:00;1;0;0;0;0;0;0;0;0;0
2020-08-31 02:00:00;0;0;0;0;0;3;0;0;0;0
2020-08-31 02:15:00;2;0;0;0;0;0;0;0;0;0
2020-08-31 02:30:00;1;1;0;1;1;1;0;0;0;0
2020-08-31 02:45:00;2;1;1;0;0;0;0;0;0;0
2020-08-31 03:00:00;2;0;0;1;0;0;0;0;0;0
2020-08-31 03:15:00;0;1;0;0;1;1;0;0;0;0
2020-08-31 03:30:00;2;0;1;2;0;1;0;0;0;0
2020-08-31 03:45:00;1;4;0;0;0;0;0;0;0;0
2020-08-31 04:00:00;1;3;0;1;2;0;0;0;0;0
2020-08-31 04:15:00;2;0;0;0;1;0;0;0;0;0
2020-08-31 04:30:00;0;1;0;1;0;0;0;0;0;0
2020-08-31 04:45:00;0;4;2;3;1;1;0;0;0;0
2020-08-31 05:00:00;1;1;1;1;3;4;0;0;0;0
2020-08-31 05:15:00;5;7;0;3;4;4;0;0;0;0
2020-08-31 05:30:00;5;6;1;3;8;13;0;0;0;0
2020-08-31 05:45:00;15;15;7;7;11;24;0;0;0;0
2020-08-31 06:00:00;12;13;8;4;6;9;0;0;0;0
2020-08-31 06:15:00;11;19;14;10;16;29;0;0;0;0
2020-08-31 06:30:00;13;24;18;12;20;34;0;0;0;0
2020-08-31 06:45:00;10;19;27;15;21;41;0;0;0;0
2020-08-31 07:00:00;18;14;24;16;30;28;0;0;0;0
2020-08-31 07:15:00;14;27;25;20;30;56;0;0;0;0
2020-08-31 07:30:00;13;24;48;20;33;49;0;0;0;0
2020-08-31 07:45:00;19;39;55;25;35;54;0;0;0;0
