DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-06-16 00:00:00;1;2;2;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-06-16 00:15:00;4;5;0;0;0;6;0;0;5;0;0;1;0;0;0;0;0
2020-06-16 00:30:00;0;4;1;0;0;2;0;0;2;0;1;0;0;0;0;0;0
2020-06-16 00:45:00;0;6;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-16 01:00:00;1;3;1;0;0;12;0;0;9;0;0;1;0;0;0;0;0
2020-06-16 01:15:00;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-16 01:30:00;0;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-16 01:45:00;0;5;3;0;0;2;0;0;2;0;0;1;0;0;0;0;0
2020-06-16 02:00:00;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-16 02:15:00;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-16 02:30:00;1;5;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-16 03:00:00;0;4;1;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-06-16 03:15:00;1;4;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
2020-06-16 03:30:00;0;4;2;0;0;4;0;0;4;0;2;0;0;0;0;0;0
2020-06-16 03:45:00;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-16 04:00:00;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-16 04:15:00;0;0;0;0;0;2;0;0;2;1;0;1;0;0;0;0;0
2020-06-16 04:30:00;2;7;2;0;0;7;0;0;4;1;0;0;0;0;0;0;0
2020-06-16 04:45:00;0;10;5;0;0;4;0;0;5;0;1;4;0;0;0;0;0
2020-06-16 05:00:00;4;16;4;1;0;7;1;0;6;1;0;6;0;0;0;0;0
2020-06-16 05:15:00;1;19;6;1;0;14;1;0;14;1;0;2;0;0;0;0;0
2020-06-16 05:30:00;4;29;12;2;0;13;2;0;12;2;1;2;0;0;0;0;0
2020-06-16 05:45:00;15;40;9;2;0;26;2;1;28;1;2;5;0;0;0;0;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;8;38;23;1;1;53;3;0;54;2;2;2;0;0;0;0;0
2020-06-16 06:30:00;6;59;34;3;4;88;3;2;85;3;5;7;0;0;0;0;0
2020-06-16 06:45:00;16;58;28;11;2;109;11;1;105;13;4;13;0;0;0;0;0
2020-06-16 07:00:00;7;60;37;3;2;100;3;0;102;3;0;8;0;0;0;0;0
2020-06-16 07:15:00;6;78;50;5;4;112;8;3;112;8;2;6;0;0;0;0;0
2020-06-16 07:30:00;17;83;56;12;9;117;12;8;120;15;13;11;1;0;0;0;0
2020-06-16 07:45:00;13;88;72;8;2;136;12;1;131;9;3;11;0;0;0;0;0
2020-06-16 08:00:00;9;74;58;6;1;73;6;0;76;6;4;10;0;0;0;0;0
2020-06-16 08:15:00;11;66;45;11;3;95;10;2;97;10;1;13;1;0;0;0;0
2020-06-16 08:30:00;11;53;37;7;1;74;7;0;78;5;4;6;0;0;0;0;0
2020-06-16 08:45:00;2;75;43;4;2;77;5;2;68;8;3;7;0;0;0;0;0
2020-06-16 09:00:00;6;70;43;3;1;73;2;1;74;2;1;5;1;0;0;0;0
2020-06-16 09:15:00;9;71;34;1;1;71;3;1;70;2;5;10;3;0;0;0;0
2020-06-16 09:30:00;4;66;60;8;4;65;11;1;67;6;3;8;4;0;0;0;0
2020-06-16 09:45:00;11;75;48;4;16;66;3;0;70;2;5;14;1;0;0;0;0
2020-06-16 10:00:00;6;60;42;5;1;63;8;2;72;5;5;4;3;0;0;0;0
2020-06-16 10:15:00;7;70;46;4;1;53;2;1;53;3;7;3;0;0;0;0;0
2020-06-16 10:30:00;8;64;45;2;2;63;5;1;60;1;2;9;0;0;0;0;0
2020-06-16 10:45:00;18;69;35;2;2;51;3;1;56;2;5;16;2;0;0;0;0
2020-06-16 11:00:00;9;76;37;7;4;62;8;1;67;5;4;7;3;0;0;0;0
2020-06-16 11:15:00;8;73;57;4;2;49;4;0;54;6;5;14;0;0;0;0;0
2020-06-16 11:30:00;10;86;41;7;1;59;7;1;60;6;5;12;1;0;0;0;0
2020-06-16 11:45:00;9;70;52;2;1;56;2;0;49;5;4;4;0;0;0;0;0
2020-06-16 12:00:00;14;92;67;3;1;55;4;1;51;4;2;13;0;0;0;0;0
2020-06-16 12:15:00;8;75;55;3;2;51;4;1;53;4;3;9;1;0;0;0;0
2020-06-16 12:30:00;14;85;56;2;1;58;3;1;63;2;7;9;0;0;0;0;0
2020-06-16 12:45:00;8;81;60;4;4;57;5;3;62;5;7;3;1;0;0;0;0
2020-06-16 13:00:00;11;95;43;3;1;54;2;1;48;3;3;6;0;0;0;0;0
2020-06-16 13:15:00;8;96;64;8;3;58;10;2;60;3;5;9;1;0;0;0;0
2020-06-16 13:30:00;6;91;67;2;0;65;3;0;64;2;6;5;0;0;0;0;0
2020-06-16 13:45:00;9;84;63;6;0;76;4;0;74;9;7;9;0;0;0;0;0
2020-06-16 14:00:00;11;97;55;3;2;55;7;3;54;4;6;8;0;0;0;0;0
2020-06-16 14:15:00;12;95;71;257;2;54;6;0;53;7;6;9;2;0;0;0;0
2020-06-16 14:30:00;12;106;52;4;0;62;5;0;57;6;8;9;0;0;0;0;0
2020-06-16 14:45:00;7;106;53;3;1;63;6;1;65;4;4;6;1;0;0;0;0
2020-06-16 15:00:00;13;112;61;10;3;59;10;3;65;4;6;8;3;0;0;0;0
2020-06-16 15:15:00;14;90;59;3;2;78;3;2;74;6;13;9;1;0;0;0;0
2020-06-16 15:30:00;19;110;95;4;1;75;5;0;75;4;8;9;5;0;0;0;0
2020-06-16 15:45:00;19;97;89;4;2;67;5;2;69;4;14;19;1;0;0;0;0
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;20;138;110;6;4;79;4;2;74;6;22;13;0;0;0;0;0
2020-06-16 16:30:00;26;143;107;3;2;73;6;3;73;5;14;18;1;0;0;0;0
2020-06-16 16:45:00;14;134;115;7;1;77;8;0;80;10;14;10;3;0;0;0;0
2020-06-16 17:00:00;14;134;131;7;258;84;7;2;81;5;13;10;0;0;0;0;0
2020-06-16 17:15:00;19;157;99;2;2;84;2;1;80;5;8;11;0;0;0;0;0
2020-06-16 17:30:00;13;120;68;3;2;82;5;2;83;5;7;12;0;0;0;0;0
2020-06-16 17:45:00;6;88;100;8;2;73;9;1;74;7;11;16;2;0;0;0;0
2020-06-16 18:00:00;13;108;81;4;1;57;3;1;57;5;9;13;0;0;0;0;0
2020-06-16 18:15:00;8;86;51;3;3;50;5;2;54;4;6;11;0;0;0;0;0
2020-06-16 18:30:00;13;73;50;2;0;46;4;0;46;3;4;15;0;0;0;0;0
2020-06-16 18:45:00;11;76;45;4;1;40;5;0;41;3;9;11;1;0;0;0;0
2020-06-16 19:00:00;12;57;44;2;0;47;7;0;46;2;5;7;0;0;0;0;0
2020-06-16 19:15:00;9;74;36;4;2;47;5;1;48;5;6;9;0;0;0;0;0
2020-06-16 19:30:00;9;51;25;1;0;34;1;0;35;1;1;4;0;0;0;0;0
2020-06-16 19:45:00;5;33;19;3;1;18;4;1;21;0;2;2;0;0;0;0;0
2020-06-16 20:00:00;7;41;12;1;0;17;1;0;16;2;3;4;2;0;0;0;0
2020-06-16 20:15:00;3;39;19;1;1;22;2;1;20;2;4;3;1;0;0;0;0
2020-06-16 20:30:00;9;27;20;4;0;20;4;1;20;5;5;2;0;0;0;0;0
2020-06-16 20:45:00;3;21;10;1;0;14;1;0;12;1;1;7;0;0;0;0;0
2020-06-16 21:00:00;7;45;12;1;0;15;1;0;17;0;3;7;0;0;0;0;0
2020-06-16 21:15:00;2;23;14;1;0;18;1;0;13;3;3;8;0;0;0;0;0
2020-06-16 21:30:00;1;27;12;0;0;14;0;0;15;0;0;2;0;0;0;0;0
2020-06-16 21:45:00;1;21;13;0;0;19;1;0;19;1;1;0;0;0;0;0;0
2020-06-16 22:00:00;1;23;13;0;0;15;0;0;16;0;0;2;0;0;0;0;0
2020-06-16 22:15:00;2;18;9;1;0;8;1;0;8;1;0;1;0;0;0;0;0
2020-06-16 22:30:00;1;15;10;0;1;12;0;1;13;2;0;1;0;0;0;0;0
2020-06-16 22:45:00;3;13;9;0;0;7;0;0;8;0;0;1;0;0;0;0;0
2020-06-16 23:00:00;1;9;3;0;0;16;0;0;15;1;1;0;0;0;0;0;0
2020-06-16 23:15:00;2;13;5;0;0;8;0;0;8;1;0;0;0;0;0;0;0
2020-06-16 23:30:00;0;5;3;0;0;9;0;0;8;0;1;0;0;0;0;0;0
