DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-26 00:00:00;26;17;37;9;2;0;0
2020-07-26 00:15:00;37;26;65;12;3;0;0
2020-07-26 00:30:00;37;28;32;17;2;0;0
2020-07-26 00:45:00;28;14;47;18;2;0;0
2020-07-26 01:00:00;19;16;40;6;0;0;2
2020-07-26 01:15:00;23;25;37;9;1;0;0
2020-07-26 01:30:00;11;8;30;5;0;0;0
2020-07-26 01:45:00;17;6;30;9;0;0;0
2020-07-26 02:00:00;11;8;18;8;1;0;0
2020-07-26 02:15:00;18;6;21;5;0;0;0
2020-07-26 02:30:00;9;6;16;5;0;0;0
2020-07-26 02:45:00;10;7;18;6;1;0;0
2020-07-26 03:00:00;6;1;11;3;0;0;0
2020-07-26 03:15:00;10;9;20;4;0;0;0
2020-07-26 03:30:00;8;5;11;2;0;0;0
2020-07-26 03:45:00;9;4;10;2;0;0;0
2020-07-26 04:00:00;4;5;12;1;0;0;0
2020-07-26 04:15:00;10;7;10;7;1;0;0
2020-07-26 04:30:00;8;1;9;1;0;0;0
2020-07-26 04:45:00;9;6;17;3;1;2;1
2020-07-26 05:00:00;8;7;16;7;1;1;0
2020-07-26 05:15:00;13;3;27;1;0;0;0
2020-07-26 05:30:00;20;6;16;4;0;1;0
2020-07-26 05:45:00;7;9;19;10;4;0;0
2020-07-26 06:00:00;10;8;18;2;1;0;0
2020-07-26 06:15:00;11;5;30;9;0;0;0
2020-07-26 06:30:00;13;12;15;5;0;0;1
2020-07-26 06:45:00;18;11;21;8;3;0;0
2020-07-26 07:00:00;21;14;27;8;0;0;0
2020-07-26 07:15:00;32;18;33;10;1;0;1
2020-07-26 07:30:00;22;7;23;6;2;0;0
2020-07-26 07:45:00;28;24;33;10;2;1;1
2020-07-26 08:00:00;25;24;33;10;0;0;0
2020-07-26 08:15:00;30;29;42;9;1;0;0
2020-07-26 08:30:00;34;25;49;20;3;2;1
2020-07-26 08:45:00;33;24;52;17;1;1;0
2020-07-26 09:00:00;40;23;53;25;1;0;0
2020-07-26 09:15:00;49;32;69;30;1;0;0
2020-07-26 09:30:00;47;22;67;24;1;1;0
2020-07-26 09:45:00;66;56;77;33;4;1;0
2020-07-26 10:00:00;44;26;90;28;4;0;0
2020-07-26 10:15:00;63;30;87;33;3;1;1
2020-07-26 10:30:00;66;48;86;33;4;0;1
2020-07-26 10:45:00;86;69;96;42;4;0;0
2020-07-26 11:00:00;62;39;98;48;4;0;0
2020-07-26 11:15:00;93;65;105;43;6;2;0
2020-07-26 11:30:00;63;74;107;43;10;0;2
2020-07-26 11:45:00;96;74;136;45;6;0;0
2020-07-26 12:00:00;94;77;106;38;4;0;0
2020-07-26 12:15:00;95;78;127;49;5;1;0
2020-07-26 12:30:00;77;71;89;50;6;0;0
2020-07-26 12:45:00;97;78;123;55;9;2;1
2020-07-26 13:00:00;93;71;121;49;5;0;1
2020-07-26 13:15:00;88;82;110;52;2;0;1
2020-07-26 13:30:00;96;75;118;43;2;1;0
2020-07-26 13:45:00;110;71;124;52;6;0;0
2020-07-26 14:00:00;114;72;105;48;3;0;0
2020-07-26 14:15:00;108;82;140;49;7;2;0
2020-07-26 14:30:00;94;85;113;50;3;0;1
2020-07-26 14:45:00;119;89;140;69;5;0;0
2020-07-26 15:00:00;87;87;140;81;5;1;0
2020-07-26 15:15:00;91;81;133;70;2;0;0
2020-07-26 15:30:00;111;72;95;38;3;0;0
2020-07-26 15:45:00;98;68;144;56;7;1;1
2020-07-26 16:00:00;105;71;114;37;7;1;0
2020-07-26 16:15:00;109;76;119;45;7;1;1
2020-07-26 16:30:00;109;80;114;48;6;1;1
2020-07-26 16:45:00;95;98;127;66;8;1;0
2020-07-26 17:00:00;109;85;130;66;7;0;0
2020-07-26 17:15:00;122;71;104;53;7;0;0
2020-07-26 17:30:00;117;83;117;50;5;0;0
2020-07-26 17:45:00;116;90;145;66;5;1;1
2020-07-26 18:00:00;110;98;117;55;8;1;0
2020-07-26 18:15:00;97;64;117;45;7;0;2
2020-07-26 18:30:00;94;74;113;52;12;0;0
2020-07-26 18:45:00;105;81;113;52;6;0;0
2020-07-26 19:00:00;80;62;99;55;2;1;0
2020-07-26 19:15:00;100;64;99;56;2;0;0
2020-07-26 19:30:00;78;53;84;49;2;1;0
2020-07-26 19:45:00;81;59;105;48;6;1;0
2020-07-26 20:00:00;79;55;114;41;1;0;0
2020-07-26 20:15:00;98;55;117;53;5;3;1
2020-07-26 20:30:00;76;46;83;45;2;2;0
2020-07-26 20:45:00;81;65;130;36;5;0;1
2020-07-26 21:00:00;75;50;87;42;3;0;0
2020-07-26 21:15:00;61;36;75;34;2;0;1
2020-07-26 21:30:00;40;30;72;37;0;1;0
2020-07-26 21:45:00;46;39;57;19;4;0;0
2020-07-26 22:00:00;52;30;62;20;1;0;0
2020-07-26 22:15:00;56;24;50;18;1;0;0
2020-07-26 22:30:00;29;14;38;20;3;1;0
2020-07-26 22:45:00;32;23;33;11;4;0;0
2020-07-26 23:00:00;22;18;35;10;5;2;1
2020-07-26 23:15:00;21;21;31;10;1;0;1
2020-07-26 23:30:00;20;5;19;6;3;3;2
2020-07-26 23:45:00;22;12;17;5;6;2;1
