DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-12-26 00:00:00;14;9;3;0;0;8;19;8
2019-12-26 00:15:00;6;6;0;1;1;4;9;7
2019-12-26 00:30:00;9;13;3;1;1;4;20;7
2019-12-26 00:45:00;11;15;5;2;1;6;19;7
2019-12-26 01:00:00;4;8;4;0;0;1;12;6
2019-12-26 01:15:00;7;5;1;1;2;8;7;1
2019-12-26 01:30:00;9;5;2;0;1;4;7;4
2019-12-26 01:45:00;7;5;0;0;1;5;8;1
2019-12-26 02:00:00;7;8;1;0;0;2;6;2
2019-12-26 02:15:00;3;3;0;2;1;7;3;2
2019-12-26 02:30:00;2;3;1;0;0;0;6;3
2019-12-26 02:45:00;6;6;4;0;0;1;8;8
2019-12-26 03:00:00;4;4;0;0;0;1;8;8
2019-12-26 03:15:00;6;8;2;0;0;4;7;7
2019-12-26 03:30:00;5;2;0;1;1;2;6;3
2019-12-26 03:45:00;3;3;1;0;0;6;3;2
2019-12-26 04:00:00;4;3;0;0;0;1;9;4
2019-12-26 04:15:00;3;3;0;0;0;4;8;3
2019-12-26 04:30:00;3;3;2;0;1;3;9;5
2019-12-26 04:45:00;3;3;2;2;1;6;8;4
2019-12-26 05:00:00;5;3;2;0;0;3;9;3
2019-12-26 05:15:00;6;4;3;1;0;3;6;2
2019-12-26 05:30:00;5;1;1;0;1;5;7;3
2019-12-26 05:45:00;4;3;3;0;0;3;3;2
2019-12-26 06:00:00;5;6;1;1;0;4;3;4
2019-12-26 06:15:00;9;4;6;0;0;7;8;4
2019-12-26 06:30:00;4;5;5;0;0;3;2;1
2019-12-26 06:45:00;7;4;3;0;0;4;6;2
2019-12-26 07:00:00;4;4;3;0;0;3;7;2
2019-12-26 07:15:00;7;6;4;1;1;5;10;6
2019-12-26 07:30:00;6;7;3;0;0;2;8;1
2019-12-26 07:45:00;8;8;6;1;0;7;11;6
2019-12-26 08:00:00;5;4;4;0;0;5;10;2
2019-12-26 08:15:00;9;10;8;2;1;14;10;1
