DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-05-24 00:00:00;17;16;1;0;0;0;32;28;0;0;0;0;0;0;0
2020-05-24 00:15:00;21;16;0;0;2;0;27;27;0;0;0;2;0;0;0
2020-05-24 00:30:00;21;22;2;0;1;0;19;18;0;0;0;1;0;0;0
2020-05-24 00:45:00;12;12;1;0;0;0;15;14;0;0;0;0;0;0;0
2020-05-24 01:00:00;14;7;0;0;1;0;27;19;0;0;0;1;0;0;0
2020-05-24 01:15:00;14;13;0;0;1;0;24;23;0;0;0;1;0;0;0
2020-05-24 01:30:00;16;10;1;0;0;0;5;5;0;0;0;1;0;0;0
2020-05-24 01:45:00;21;8;2;0;0;0;29;22;0;0;0;1;0;0;0
2020-05-24 02:00:00;6;5;0;0;1;0;17;13;0;0;0;0;0;0;0
2020-05-24 02:15:00;12;14;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-05-24 02:30:00;8;4;0;0;0;0;8;8;0;0;0;0;0;0;0
2020-05-24 02:45:00;4;9;0;0;0;0;14;11;0;0;0;0;0;0;0
2020-05-24 03:00:00;16;7;0;0;1;0;6;6;0;0;0;1;0;0;0
2020-05-24 03:15:00;3;2;0;0;0;0;6;5;0;0;0;1;0;0;0
2020-05-24 03:30:00;6;2;0;0;0;0;16;10;0;0;0;0;0;0;0
2020-05-24 03:45:00;0;0;0;1;0;0;6;5;0;0;0;0;0;0;0
2020-05-24 04:00:00;0;1;0;0;0;0;4;5;0;0;0;0;0;0;0
2020-05-24 04:15:00;0;2;1;0;0;0;4;4;0;0;0;0;0;0;0
2020-05-24 04:30:00;1;3;0;0;0;0;9;6;0;0;0;0;0;0;0
2020-05-24 04:45:00;2;2;1;0;0;0;4;5;0;0;0;0;0;0;0
2020-05-24 05:00:00;3;2;0;0;0;0;17;12;0;0;0;0;0;0;0
2020-05-24 05:15:00;3;10;0;0;0;0;10;10;0;0;0;0;0;0;0
2020-05-24 05:30:00;12;16;1;0;0;0;14;14;0;0;0;0;0;0;0
2020-05-24 05:45:00;8;18;0;0;2;0;16;17;0;0;0;2;0;0;0
2020-05-24 06:00:00;9;4;2;0;0;0;18;18;0;0;0;0;0;0;0
2020-05-24 06:15:00;13;8;0;0;0;1;10;9;0;0;0;0;0;0;0
2020-05-24 06:30:00;8;11;1;0;0;1;19;21;0;0;0;0;0;0;0
2020-05-24 06:45:00;11;13;1;0;1;1;27;25;0;0;0;1;0;0;0
2020-05-24 07:00:00;8;15;0;0;0;0;18;19;0;0;0;1;0;0;0
2020-05-24 07:15:00;12;14;1;0;1;0;19;20;0;0;0;0;0;0;0
2020-05-24 07:30:00;19;19;1;1;0;1;18;18;0;0;0;0;0;0;0
2020-05-24 07:45:00;10;16;2;0;0;1;37;34;0;0;0;1;0;0;0
2020-05-24 08:00:00;14;14;1;1;3;2;28;33;0;0;0;3;0;0;0
2020-05-24 08:15:00;17;17;4;0;3;0;21;24;0;0;0;3;0;0;0
2020-05-24 08:30:00;31;29;5;1;2;4;43;48;0;0;0;2;0;0;0
2020-05-24 08:45:00;31;36;2;0;1;0;76;50;0;0;0;1;0;0;0
2020-05-24 09:00:00;31;31;3;0;2;1;46;50;0;0;0;2;0;0;4
