DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-04-03 00:00:00;0;3;3;1;2;0;5;2
2020-04-03 00:15:00;2;5;4;0;2;0;2;3
2020-04-03 00:30:00;0;3;3;0;1;0;5;1
2020-04-03 00:45:00;2;4;4;1;1;0;2;1
2020-04-03 01:00:00;1;3;3;1;2;0;3;4
2020-04-03 01:15:00;1;2;2;0;0;0;1;1
2020-04-03 01:30:00;3;3;3;0;1;0;2;2
2020-04-03 01:45:00;0;0;0;0;0;0;0;1
2020-04-03 02:00:00;1;4;4;3;3;0;3;2
2020-04-03 02:15:00;1;1;1;2;2;0;2;2
2020-04-03 02:30:00;1;1;1;0;0;0;1;0
2020-04-03 02:45:00;0;2;2;0;0;0;2;1
2020-04-03 03:00:00;0;3;3;2;2;0;1;1
2020-04-03 03:15:00;3;2;2;0;0;0;3;1
2020-04-03 03:30:00;2;4;4;2;3;0;1;0
2020-04-03 03:45:00;4;3;3;1;2;0;1;0
2020-04-03 04:00:00;1;3;3;0;2;0;2;1
2020-04-03 04:15:00;4;4;5;2;2;0;2;0
2020-04-03 04:30:00;4;5;5;4;8;0;2;2
2020-04-03 04:45:00;0;5;5;0;1;0;5;2
2020-04-03 05:00:00;7;14;13;4;9;0;9;4
2020-04-03 05:15:00;13;19;19;2;3;0;8;7
2020-04-03 05:30:00;31;23;25;7;14;0;30;8
2020-04-03 05:45:00;44;34;34;4;8;0;26;9
2020-04-03 06:00:00;25;33;31;4;5;0;22;8
2020-04-03 06:15:00;35;27;30;8;11;0;18;6
2020-04-03 06:30:00;57;50;52;6;17;0;36;24
2020-04-03 06:45:00;67;52;52;6;8;0;28;26
2020-04-03 07:00:00;44;39;42;7;6;0;30;14
2020-04-03 07:15:00;72;54;55;8;14;0;40;22
2020-04-03 07:30:00;53;57;55;10;19;0;40;22
2020-04-03 07:45:00;61;50;52;9;9;0;39;26
2020-04-03 08:00:00;49;46;46;9;12;0;36;15
2020-04-03 08:15:00;43;38;37;8;12;0;36;24
2020-04-03 08:30:00;39;37;36;15;13;0;32;20
2020-04-03 08:45:00;33;34;35;6;16;0;44;22
2020-04-03 09:00:00;38;37;36;12;41;0;31;20
2020-04-03 09:15:00;26;31;32;8;10;0;35;22
2020-04-03 09:30:00;32;33;32;15;20;0;28;19
2020-04-03 09:45:00;38;34;34;11;13;0;47;28
2020-04-03 10:00:00;37;38;36;13;16;0;46;31
2020-04-03 10:15:00;46;41;43;11;15;0;43;23
2020-04-03 10:30:00;46;49;46;14;13;0;38;32
2020-04-03 10:45:00;53;52;52;15;16;0;42;34
2020-04-03 11:00:00;23;38;38;7;15;0;49;27
2020-04-03 11:15:00;41;57;55;10;23;0;41;33
2020-04-03 11:30:00;59;48;45;14;15;0;73;42
2020-04-03 11:45:00;57;42;41;19;24;0;45;32
2020-04-03 12:00:00;59;53;52;14;23;0;70;48
2020-04-03 12:15:00;58;41;39;18;33;0;70;55
2020-04-03 12:30:00;57;42;39;17;45;0;65;48
2020-04-03 12:45:00;40;54;53;18;26;0;57;41
2020-04-03 13:00:00;49;49;50;21;28;0;61;36
2020-04-03 13:15:00;41;48;45;12;19;0;62;40
2020-04-03 13:30:00;51;51;51;20;21;0;66;40
