DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-10-23 00:00:00;9;2;2;1;0;0;0;0
2019-10-23 00:15:00;3;5;0;0;0;0;0;0
2019-10-23 00:30:00;1;3;0;1;0;0;0;0
2019-10-23 00:45:00;4;3;1;0;0;0;0;0
2019-10-23 01:00:00;4;0;0;2;0;0;0;0
2019-10-23 01:15:00;3;4;5;2;0;0;0;0
2019-10-23 01:30:00;6;2;0;1;0;0;0;0
2019-10-23 01:45:00;5;3;1;1;0;0;0;0
2019-10-23 02:00:00;1;2;0;0;0;0;0;0
2019-10-23 02:15:00;5;0;0;1;0;0;0;0
2019-10-23 02:30:00;1;0;2;1;0;0;0;0
2019-10-23 02:45:00;3;2;3;3;0;0;0;0
2019-10-23 03:00:00;1;1;0;1;0;0;0;0
2019-10-23 03:15:00;2;1;2;0;0;0;0;0
2019-10-23 03:30:00;3;0;0;0;0;0;0;0
2019-10-23 03:45:00;3;1;2;2;0;0;0;0
2019-10-23 04:00:00;1;1;2;2;0;0;0;0
2019-10-23 04:15:00;1;3;0;2;0;0;0;0
2019-10-23 04:30:00;3;0;0;0;0;0;0;0
2019-10-23 04:45:00;14;7;0;1;0;0;0;0
2019-10-23 05:00:00;11;5;5;6;0;0;0;0
2019-10-23 05:15:00;21;19;3;1;0;0;0;0
2019-10-23 05:30:00;24;24;1;2;0;0;0;0
2019-10-23 05:45:00;38;45;2;2;0;0;0;0
2019-10-23 06:00:00;41;43;2;1;0;0;0;0
2019-10-23 06:15:00;62;32;5;2;0;0;0;0
2019-10-23 06:30:00;78;36;5;3;0;0;0;0
2019-10-23 06:45:00;68;56;1;2;0;0;0;0
2019-10-23 07:00:00;117;48;1;1;0;0;0;0
2019-10-23 07:15:00;83;70;2;4;0;0;0;0
2019-10-23 07:30:00;108;86;2;2;0;0;7;0
2019-10-23 07:45:00;127;78;2;2;0;0;1;15
2019-10-23 08:00:00;96;65;5;3;0;0;0;0
2019-10-23 08:15:00;99;58;3;3;0;0;0;0
2019-10-23 08:30:00;82;57;1;1;0;0;0;0
2019-10-23 08:45:00;68;49;4;4;0;0;0;0
2019-10-23 09:00:00;54;43;4;2;0;0;2;0
2019-10-23 09:15:00;41;52;2;1;0;0;0;0
2019-10-23 09:30:00;51;57;2;0;0;0;0;0
2019-10-23 09:45:00;46;57;1;1;0;0;4;0
2019-10-23 10:00:00;53;34;0;1;0;0;0;0
2019-10-23 10:15:00;50;44;0;1;0;0;0;0
2019-10-23 10:30:00;48;41;7;0;0;0;1;0
2019-10-23 10:45:00;43;33;2;2;0;0;0;0
2019-10-23 11:00:00;
2019-10-23 11:15:00;
2019-10-23 11:30:00;44;42;1;1;0;0;8;3
2019-10-23 11:45:00;83;48;4;0;0;0;0;0
2019-10-23 12:00:00;82;51;1;3;0;0;2;0
2019-10-23 12:15:00;75;44;4;3;0;0;0;0
2019-10-23 12:30:00;69;50;2;3;0;0;2;6
2019-10-23 12:45:00;74;75;2;2;0;0;4;2
2019-10-23 13:00:00;77;44;1;5;0;0;10;32
2019-10-23 13:15:00;66;48;2;1;0;0;0;0
2019-10-23 13:30:00;71;44;2;4;0;0;3;0
2019-10-23 13:45:00;69;50;2;0;0;0;0;0
2019-10-23 14:00:00;70;53;3;6;0;0;1;0
2019-10-23 14:15:00;59;54;6;4;0;0;2;0
2019-10-23 14:30:00;51;58;2;1;0;0;4;0
2019-10-23 14:45:00;79;71;4;2;0;0;1;3
2019-10-23 15:00:00;66;61;2;2;0;0;0;0
2019-10-23 15:15:00;60;64;1;0;0;0;2;1
2019-10-23 15:30:00;76;81;5;2;0;0;0;0
2019-10-23 15:45:00;71;75;1;2;0;0;4;2
2019-10-23 16:00:00;67;69;7;7;0;0;10;4
2019-10-23 16:15:00;72;90;4;3;0;0;4;0
2019-10-23 16:30:00;85;76;3;2;0;0;5;29
2019-10-23 16:45:00;66;96;4;3;0;0;0;0
2019-10-23 17:00:00;61;77;3;1;0;0;4;1
2019-10-23 17:15:00;60;67;4;7;0;0;0;0
2019-10-23 17:30:00;65;54;5;6;0;0;6;4
2019-10-23 17:45:00;56;81;1;3;0;0;1;0
2019-10-23 18:00:00;59;75;4;5;0;0;0;2
2019-10-23 18:15:00;46;56;4;2;0;0;4;5
2019-10-23 18:30:00;47;52;2;2;0;0;0;0
2019-10-23 18:45:00;34;44;2;4;0;0;2;0
2019-10-23 19:00:00;57;48;3;2;0;0;2;0
2019-10-23 19:15:00;47;39;2;1;0;0;3;0
2019-10-23 19:30:00;31;24;2;1;0;0;0;0
2019-10-23 19:45:00;40;48;2;2;0;0;0;0
2019-10-23 20:00:00;34;28;1;1;0;0;0;0
2019-10-23 20:15:00;30;28;1;1;0;0;0;0
2019-10-23 20:30:00;25;19;1;0;0;0;0;0
2019-10-23 20:45:00;18;32;2;1;0;0;0;0
