DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-01-20 00:00:00;6;0;0;0;0;0;0;0;0;0;2
2020-01-20 00:15:00;5;1;0;0;0;0;0;0;0;0;1
2020-01-20 00:30:00;2;0;0;0;0;0;0;0;0;0;1
2020-01-20 00:45:00;2;1;1;1;0;0;0;0;0;1;0
2020-01-20 01:00:00;2;1;0;0;0;1;0;1;0;0;8
2020-01-20 01:15:00;2;0;0;0;0;1;0;1;1;0;0
2020-01-20 01:30:00;0;0;0;0;0;0;0;0;0;0;1
2020-01-20 01:45:00;1;0;0;0;0;0;0;0;0;0;1
2020-01-20 02:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-01-20 02:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-01-20 02:30:00;0;0;0;0;0;0;0;0;0;0;3
2020-01-20 02:45:00;2;0;0;0;0;0;0;0;0;0;2
2020-01-20 03:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-01-20 03:15:00;1;0;0;0;0;0;0;0;0;0;1
2020-01-20 03:30:00;2;0;0;0;0;0;0;0;0;0;3
2020-01-20 03:45:00;2;0;1;1;0;0;0;0;1;0;6
2020-01-20 04:00:00;6;1;0;0;0;0;0;0;0;0;1
2020-01-20 04:15:00;11;2;2;2;0;0;0;0;0;1;4
2020-01-20 04:30:00;16;5;2;2;0;1;0;1;2;1;7
2020-01-20 04:45:00;25;6;4;4;1;1;1;0;0;1;15
2020-01-20 05:00:00;42;16;11;12;0;0;0;0;1;3;52
2020-01-20 05:15:00;90;36;43;43;4;5;4;0;0;20;85
2020-01-20 05:30:00;51;25;50;53;4;1;4;0;4;47;60
2020-01-20 05:45:00;57;8;67;64;5;2;5;0;4;89;52
2020-01-20 06:00:00;57;8;59;61;7;7;8;1;7;74;36
2020-01-20 06:15:00;48;10;59;57;7;5;6;3;5;46;38
2020-01-20 06:30:00;62;32;57;55;7;6;8;2;7;47;50
2020-01-20 06:45:00;71;20;35;34;7;4;9;2;7;41;43
2020-01-20 07:00:00;88;25;40;39;8;5;10;4;9;40;43
2020-01-20 07:15:00;55;23;35;34;11;4;10;4;5;30;38
2020-01-20 07:30:00;50;12;16;16;7;4;9;4;6;19;45
2020-01-20 07:45:00;50;15;7;7;10;5;10;5;7;37;44
2020-01-20 08:00:00;61;17;14;14;8;5;9;4;12;34;60
2020-01-20 08:15:00;60;18;17;18;11;5;11;5;12;25;48
2020-01-20 08:30:00;59;27;14;13;11;5;14;5;7;10;35
2020-01-20 08:45:00;68;23;12;12;12;2;12;1;4;11;38
2020-01-20 09:00:00;56;11;9;9;12;5;10;5;5;14;38
2020-01-20 09:15:00;56;13;10;10;10;8;12;9;12;10;30
2020-01-20 09:30:00;62;13;12;12;13;6;12;5;8;5;35
2020-01-20 09:45:00;60;8;9;9;13;8;13;7;3;9;33
2020-01-20 10:00:00;51;7;6;6;10;4;10;3;8;11;40
2020-01-20 10:15:00;50;7;7;6;11;6;11;6;22;6;38
2020-01-20 10:30:00;47;7;5;5;13;7;13;7;5;5;39
2020-01-20 10:45:00;65;11;4;4;11;2;11;2;7;5;40
2020-01-20 11:00:00;43;4;9;9;11;6;11;6;8;6;44
2020-01-20 11:15:00;53;6;3;3;14;6;16;6;8;2;39
2020-01-20 11:30:00;54;8;6;6;16;3;16;3;7;3;46
2020-01-20 11:45:00;53;8;7;7;9;6;10;6;9;7;45
2020-01-20 12:00:00;46;8;11;10;18;11;19;11;20;8;50
2020-01-20 12:15:00;41;3;5;6;17;7;18;7;17;6;48
2020-01-20 12:30:00;42;5;8;7;19;5;19;7;10;8;51
2020-01-20 12:45:00;56;7;3;3;11;6;11;6;8;8;49
2020-01-20 13:00:00;75;12;7;7;20;8;19;8;9;11;67
2020-01-20 13:15:00;89;31;13;13;14;11;14;11;14;8;69
2020-01-20 13:30:00;52;15;6;6;12;3;11;3;8;9;65
2020-01-20 13:45:00;72;15;9;9;28;14;28;15;38;21;94
2020-01-20 14:00:00;88;20;17;16;37;26;39;27;36;14;73
2020-01-20 14:15:00;132;27;4;4;43;30;42;28;51;10;96
2020-01-20 14:30:00;93;36;8;8;42;30;44;31;42;6;76
2020-01-20 14:45:00;70;19;7;7;45;37;45;37;41;8;58
2020-01-20 15:00:00;66;22;7;7;50;39;50;39;43;8;63
2020-01-20 15:15:00;84;31;4;4;67;47;68;47;50;9;84
2020-01-20 15:30:00;73;24;12;12;64;37;69;38;52;9;76
2020-01-20 15:45:00;81;17;3;3;55;43;51;42;40;14;67
2020-01-20 16:00:00;68;22;5;5;57;54;61;55;36;12;73
2020-01-20 16:15:00;74;28;3;3;57;39;60;39;46;9;80
2020-01-20 16:30:00;72;20;5;5;65;42;62;42;37;8;74
2020-01-20 16:45:00;77;22;1;1;67;41;65;40;29;7;83
2020-01-20 17:00:00;66;20;5;5;51;36;51;36;29;8;76
2020-01-20 17:15:00;68;16;4;5;50;36;52;35;25;4;77
2020-01-20 17:30:00;79;16;4;3;47;32;47;31;20;5;59
2020-01-20 17:45:00;59;23;1;1;43;24;41;22;14;8;66
2020-01-20 18:00:00;48;11;4;4;31;18;32;17;9;4;47
2020-01-20 18:15:00;63;6;2;2;27;12;28;12;10;2;66
2020-01-20 18:30:00;42;12;2;2;31;11;31;11;9;4;46
2020-01-20 18:45:00;48;17;4;5;25;17;25;17;13;2;44
2020-01-20 19:00:00;43;5;0;0;16;6;18;6;4;2;33
2020-01-20 19:15:00;26;5;1;1;10;4;11;4;3;1;32
2020-01-20 19:30:00;27;11;1;1;16;4;17;4;4;1;34
2020-01-20 19:45:00;19;1;0;0;6;3;8;3;2;2;26
2020-01-20 20:00:00;14;6;1;0;6;1;6;1;3;2;34
2020-01-20 20:15:00;21;0;0;0;2;1;2;1;1;2;48
2020-01-20 20:30:00;23;0;1;1;3;1;5;1;4;0;29
2020-01-20 20:45:00;37;5;3;3;4;1;4;1;0;6;40
2020-01-20 21:00:00;57;11;7;7;1;1;1;1;0;0;56
2020-01-20 21:15:00;66;15;8;8;2;2;3;1;4;4;75
2020-01-20 21:30:00;79;20;3;5;5;4;5;4;2;3;40
2020-01-20 21:45:00;121;28;1;1;17;10;17;8;9;4;49
2020-01-20 22:00:00;68;13;0;0;13;4;12;4;12;2;74
2020-01-20 22:15:00;13;4;1;1;2;0;2;0;3;1;36
2020-01-20 22:30:00;8;1;0;0;4;1;6;1;4;0;18
2020-01-20 22:45:00;12;1;0;0;0;0;0;0;0;0;11
2020-01-20 23:00:00;10;2;0;0;0;1;0;1;0;0;8
2020-01-20 23:15:00;9;1;0;0;0;0;0;0;0;0;6
2020-01-20 23:30:00;6;2;0;1;0;0;0;0;0;0;6
2020-01-20 23:45:00;3;1;0;0;0;0;1;0;1;0;8
