DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-10-18 00:00:00;7;8;5;3;1;4;6;1
2019-10-18 00:15:00;6;7;6;3;2;7;15;6
2019-10-18 00:30:00;4;6;2;3;4;3;8;3
2019-10-18 00:45:00;7;5;4;2;3;1;5;4
2019-10-18 01:00:00;3;3;0;5;2;1;6;2
2019-10-18 01:15:00;1;8;5;3;3;2;5;2
2019-10-18 01:30:00;3;1;1;2;2;1;3;1
2019-10-18 01:45:00;2;2;0;2;1;1;4;0
2019-10-18 02:00:00;0;1;0;2;4;2;6;2
2019-10-18 02:15:00;3;1;1;1;4;2;4;0
2019-10-18 02:30:00;0;0;0;0;2;1;2;1
2019-10-18 02:45:00;3;4;1;2;2;2;1;0
2019-10-18 03:00:00;1;1;1;3;1;5;6;4
2019-10-18 03:15:00;6;0;2;4;2;0;6;2
2019-10-18 03:30:00;3;3;2;2;4;1;2;1
2019-10-18 03:45:00;3;2;1;1;0;3;6;1
2019-10-18 04:00:00;4;6;7;7;6;2;5;1
2019-10-18 04:15:00;5;10;3;18;15;3;7;2
2019-10-18 04:30:00;3;3;2;8;9;3;6;2
2019-10-18 04:45:00;11;21;16;6;7;8;7;5
2019-10-18 05:00:00;13;19;25;6;4;12;22;6
2019-10-18 05:15:00;21;44;92;13;5;35;39;10
2019-10-18 05:30:00;20;36;54;28;18;22;55;20
2019-10-18 05:45:00;51;47;71;32;22;20;42;20
2019-10-18 06:00:00;34;28;54;18;18;23;24;15
2019-10-18 06:15:00;33;46;76;27;25;15;31;19
2019-10-18 06:30:00;55;49;103;15;20;32;52;35
2019-10-18 06:45:00;57;54;83;14;21;34;48;54
2019-10-18 07:00:00;70;53;97;27;28;40;50;40
2019-10-18 07:15:00;104;65;92;35;56;52;61;52
2019-10-18 07:30:00;134;91;79;34;113;57;76;67
2019-10-18 07:45:00;119;96;80;21;58;51;89;78
2019-10-18 08:00:00;87;81;112;27;38;53;72;61
2019-10-18 08:15:00;76;61;85;37;38;31;65;47
2019-10-18 08:30:00;74;55;60;31;52;34;51;50
2019-10-18 08:45:00;70;62;45;31;45;43;55;46
2019-10-18 09:00:00;50;51;37;27;27;20;47;32
2019-10-18 09:15:00;59;38;31;39;36;22;48;39
2019-10-18 09:30:00;53;62;38;31;50;19;58;44
2019-10-18 09:45:00;71;42;27;31;88;34;56;47
2019-10-18 10:00:00;56;39;27;40;28;28;74;37
2019-10-18 10:15:00;59;49;39;26;30;24;64;41
2019-10-18 10:30:00;58;36;19;43;75;30;63;41
2019-10-18 10:45:00;60;42;36;49;45;33;61;53
2019-10-18 11:00:00;66;42;33;35;35;29;68;48
2019-10-18 11:15:00;63;59;21;29;32;49;65;50
2019-10-18 11:30:00;67;65;30;41;58;37;81;75
2019-10-18 11:45:00;68;63;29;36;39;41;75;57
2019-10-18 12:00:00;69;57;37;52;52;40;66;75
2019-10-18 12:15:00;73;76;36;49;60;37;87;77
2019-10-18 12:30:00;83;65;32;54;71;42;80;53
2019-10-18 12:45:00;84;78;40;46;54;47;77;67
2019-10-18 13:00:00;90;76;44;33;42;65;99;93
2019-10-18 13:15:00;80;69;45;43;41;66;94;82
2019-10-18 13:30:00;67;73;64;46;73;57;83;64
2019-10-18 13:45:00;64;68;53;43;38;39;78;49
2019-10-18 14:00:00;69;64;39;57;48;45;90;70
2019-10-18 14:15:00;83;68;33;65;79;33;65;50
2019-10-18 14:30:00;88;78;31;76;94;39;72;43
2019-10-18 14:45:00;89;79;29;64;77;40;71;54
2019-10-18 15:00:00;75;74;25;74;64;38;65;57
2019-10-18 15:15:00;80;86;27;86;71;32;71;44
2019-10-18 15:30:00;78;70;28;77;64;38;81;65
2019-10-18 15:45:00;80;72;29;61;47;36;59;50
2019-10-18 16:00:00;82;60;37;65;55;32;76;56
2019-10-18 16:15:00;64;56;25;67;50;33;76;71
2019-10-18 16:30:00;68;63;22;62;55;34;73;64
2019-10-18 16:45:00;71;58;29;43;55;32;68;50
2019-10-18 17:00:00;62;69;31;60;50;33;61;60
2019-10-18 17:15:00;64;54;32;41;43;44;83;68
2019-10-18 17:30:00;68;57;33;40;35;42;68;52
2019-10-18 17:45:00;65;54;30;45;44;26;68;47
2019-10-18 18:00:00;64;62;39;53;42;35;61;36
2019-10-18 18:15:00;62;49;25;44;23;36;64;50
2019-10-18 18:30:00;47;37;23;52;33;29;61;40
2019-10-18 18:45:00;49;46;26;49;48;30;55;45
2019-10-18 19:00:00;45;34;30;45;35;33;55;43
2019-10-18 19:15:00;40;43;25;37;29;27;53;25
2019-10-18 19:30:00;31;21;26;32;30;31;27;26
2019-10-18 19:45:00;38;23;10;32;24;23;42;28
2019-10-18 20:00:00;49;34;29;27;28;27;37;28
2019-10-18 20:15:00;29;26;16;20;13;24;39;24
2019-10-18 20:30:00;30;27;24;25;23;22;33;25
2019-10-18 20:45:00;36;23;24;26;20;17;28;19
2019-10-18 21:00:00;31;27;29;21;35;23;42;22
2019-10-18 21:15:00;26;23;43;14;7;26;35;15
2019-10-18 21:30:00;14;14;16;10;14;27;32;19
2019-10-18 21:45:00;23;23;15;41;35;9;17;7
2019-10-18 22:00:00;18;14;21;59;39;11;30;15
2019-10-18 22:15:00;39;16;21;29;31;16;23;13
2019-10-18 22:30:00;35;13;16;16;24;20;29;8
2019-10-18 22:45:00;27;17;14;15;30;14;21;15
