DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-09-19 00:00:00;6;12;3;1;4;6;1;0;9;7;2;0;0;0;1;0;0;0;0;0;0
2019-09-19 00:15:00;5;15;4;1;0;4;4;0;4;2;0;1;0;3;0;0;0;0;0;0;0
2019-09-19 00:30:00;2;9;5;1;2;4;0;0;6;3;0;3;7;2;1;0;0;0;0;0;0
2019-09-19 00:45:00;5;5;0;0;2;4;0;0;3;3;0;0;0;1;0;0;0;0;0;0;0
2019-09-19 01:00:00;2;7;3;0;0;2;0;0;3;2;0;2;1;1;1;0;0;0;0;0;0
2019-09-19 01:15:00;3;12;2;4;1;1;1;0;1;3;1;1;1;1;0;0;0;0;0;0;0
2019-09-19 01:30:00;3;4;3;0;1;4;0;1;0;2;0;0;0;3;0;0;0;0;0;0;0
2019-09-19 01:45:00;1;4;1;2;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2019-09-19 02:00:00;1;4;0;0;0;0;0;0;1;4;1;0;2;2;0;0;0;0;0;0;0
2019-09-19 02:15:00;0;1;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0
2019-09-19 02:30:00;1;6;3;0;0;0;0;0;2;1;1;1;1;4;0;0;0;0;0;0;0
2019-09-19 02:45:00;1;2;1;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0
2019-09-19 03:00:00;5;3;1;1;0;1;0;0;1;2;1;0;1;1;1;0;0;0;0;0;0
2019-09-19 03:15:00;2;2;1;1;0;0;1;0;4;1;0;0;1;4;0;0;0;0;0;0;0
2019-09-19 03:30:00;1;3;1;1;2;2;0;0;1;5;0;0;1;0;0;0;0;0;0;0;0
2019-09-19 03:45:00;4;4;0;0;1;2;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0
2019-09-19 04:00:00;1;4;1;1;0;1;2;0;3;2;0;1;2;4;0;0;0;0;0;0;0
2019-09-19 04:15:00;6;3;0;0;1;1;1;0;7;4;0;1;1;5;1;0;0;0;0;0;0
2019-09-19 04:30:00;7;11;2;1;0;2;2;0;7;5;5;1;3;3;0;0;0;0;0;0;0
2019-09-19 04:45:00;6;7;5;1;3;14;1;0;8;2;2;1;7;6;1;0;0;0;0;0;0
2019-09-19 05:00:00;10;15;5;3;4;11;1;0;23;10;4;2;8;7;1;0;0;0;0;0;0
2019-09-19 05:15:00;16;20;7;4;15;18;2;3;24;13;19;3;9;7;4;0;0;9;0;0;0
2019-09-19 05:30:00;34;31;7;5;10;32;1;2;22;24;19;4;16;14;7;0;0;1;0;0;0
2019-09-19 05:45:00;64;36;34;10;19;38;4;7;28;35;5;21;25;12;8;0;0;0;0;0;0
2019-09-19 06:00:00;54;45;35;9;12;29;5;2;31;48;15;18;50;19;26;0;0;1;0;0;0
2019-09-19 06:15:00;46;49;23;8;21;31;3;3;38;50;18;16;38;22;28;0;0;0;0;0;0
2019-09-19 06:30:00;58;51;39;12;14;31;5;4;38;45;17;11;44;18;17;0;0;0;0;0;0
2019-09-19 06:45:00;86;64;62;7;26;60;7;0;68;80;26;13;31;26;31;0;0;0;0;0;0
2019-09-19 07:00:00;81;56;42;10;33;50;5;4;38;54;29;8;62;30;42;0;0;0;0;0;0
2019-09-19 07:15:00;80;57;39;12;37;61;9;1;54;60;24;5;62;32;35;0;0;0;0;1;0
2019-09-19 07:30:00;84;77;62;24;47;72;16;4;54;58;31;8;67;37;38;0;0;0;0;0;0
2019-09-19 07:45:00;113;74;69;31;65;96;26;5;65;66;30;28;60;28;46;0;0;2;0;0;0
2019-09-19 08:00:00;86;63;40;17;63;62;14;6;64;72;33;17;56;24;29;0;0;0;0;0;0
2019-09-19 08:15:00;80;63;59;19;35;48;18;2;55;53;27;19;60;28;33;0;0;0;0;0;0
2019-09-19 08:30:00;70;74;58;13;45;73;25;8;50;62;22;17;63;32;35;0;0;0;0;0;0
2019-09-19 08:45:00;60;70;57;15;30;56;17;6;51;38;24;11;54;38;23;0;0;0;0;0;0
