DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-12-06 00:00:00;11;5;6;2;4;2;9;3
2019-12-06 00:15:00;2;2;4;2;2;5;9;3
2019-12-06 00:30:00;4;6;4;3;2;3;12;4
2019-12-06 00:45:00;8;4;4;6;3;2;9;4
2019-12-06 01:00:00;4;6;3;2;2;1;5;3
2019-12-06 01:15:00;3;5;2;4;5;6;4;1
2019-12-06 01:30:00;6;2;0;2;3;1;5;2
2019-12-06 01:45:00;1;5;3;3;1;1;4;2
2019-12-06 02:00:00;5;3;2;2;1;2;3;1
2019-12-06 02:15:00;6;4;1;2;3;2;13;1
2019-12-06 02:30:00;1;3;2;3;1;0;1;1
2019-12-06 02:45:00;6;2;0;3;2;2;1;1
2019-12-06 03:00:00;1;1;0;3;4;0;4;1
2019-12-06 03:15:00;2;1;1;1;0;0;3;0
2019-12-06 03:30:00;2;2;1;0;1;2;4;0
2019-12-06 03:45:00;3;2;3;1;5;0;2;1
2019-12-06 04:00:00;4;5;2;2;3;0;2;1
2019-12-06 04:15:00;2;2;4;2;3;0;6;3
2019-12-06 04:30:00;5;6;2;0;1;4;7;1
2019-12-06 04:45:00;9;14;14;4;6;3;11;5
2019-12-06 05:00:00;6;12;24;6;6;15;23;8
2019-12-06 05:15:00;17;25;75;11;3;32;37;6
2019-12-06 05:30:00;20;31;68;17;6;34;46;13
2019-12-06 05:45:00;50;41;71;58;31;18;46;31
2019-12-06 06:00:00;37;34;56;30;36;14;31;17
2019-12-06 06:15:00;45;37;70;23;42;22;29;16
2019-12-06 06:30:00;58;50;99;27;18;31;55;32
2019-12-06 06:45:00;68;52;87;20;18;35;54;43
2019-12-06 07:00:00;72;48;80;23;38;34;58;41
2019-12-06 07:15:00;107;72;78;25;77;56;55;58
2019-12-06 07:30:00;128;93;82;33;69;54;78;76
2019-12-06 07:45:00;126;95;110;22;40;52;82;87
2019-12-06 08:00:00;88;62;112;24;66;52;67;61
2019-12-06 08:15:00;64;46;68;27;52;40;67;39
2019-12-06 08:30:00;91;53;57;33;40;33;63;48
2019-12-06 08:45:00;64;34;52;22;33;32;62;44
2019-12-06 09:00:00;50;50;47;16;31;27;60;40
2019-12-06 09:15:00;58;41;36;29;34;32;58;38
2019-12-06 09:30:00;53;40;31;39;64;38;65;39
2019-12-06 09:45:00;56;19;37;21;43;28;59;41
2019-12-06 10:00:00;72;52;28;31;43;21;71;38
2019-12-06 10:15:00;57;49;24;38;35;49;56;40
2019-12-06 10:30:00;70;38;29;34;74;31;58;44
2019-12-06 10:45:00;78;56;36;38;45;37;58;57
2019-12-06 11:00:00;75;41;30;27;27;33;71;49
2019-12-06 11:15:00;67;51;31;34;46;37;70;56
2019-12-06 11:30:00;73;49;19;24;38;34;77;58
2019-12-06 11:45:00;86;45;35;45;46;35;74;51
2019-12-06 12:00:00;69;57;29;54;59;45;78;71
2019-12-06 12:15:00;73;57;34;56;37;43;84;74
2019-12-06 12:30:00;65;55;34;54;54;41;78;47
2019-12-06 12:45:00;78;59;37;63;61;59;107;93
2019-12-06 13:00:00;81;66;49;54;64;54;115;101
2019-12-06 13:15:00;90;81;66;45;51;66;103;72
2019-12-06 13:30:00;66;68;62;47;48;75;84;61
2019-12-06 13:45:00;83;54;72;52;67;59;85;64
2019-12-06 14:00:00;64;65;47;67;103;49;100;72
2019-12-06 14:15:00;83;83;29;68;72;30;79;55
2019-12-06 14:30:00;80;80;27;58;94;37;69;69
2019-12-06 14:45:00;90;73;34;70;67;38;79;66
2019-12-06 15:00:00;75;75;34;65;76;30;81;68
2019-12-06 15:15:00;78;58;35;54;109;39;69;57
2019-12-06 15:30:00;82;72;37;65;69;48;63;43
2019-12-06 15:45:00;71;58;26;69;61;39;73;62
2019-12-06 16:00:00;68;55;32;59;56;42;68;57
2019-12-06 16:15:00;61;53;26;54;68;33;68;58
2019-12-06 16:30:00;77;45;28;54;45;40;76;51
2019-12-06 16:45:00;74;59;23;55;60;40;70;47
2019-12-06 17:00:00;70;51;24;57;62;35;88;71
2019-12-06 17:15:00;76;51;24;59;49;47;75;61
2019-12-06 17:30:00;67;48;32;49;50;50;69;51
2019-12-06 17:45:00;72;49;32;66;44;40;77;53
2019-12-06 18:00:00;55;42;42;39;32;45;55;41
2019-12-06 18:15:00;66;37;33;55;49;30;67;47
2019-12-06 18:30:00;57;43;29;56;45;34;60;46
2019-12-06 18:45:00;60;46;39;45;29;37;47;43
2019-12-06 19:00:00;47;24;22;41;30;37;42;35
2019-12-06 19:15:00;43;35;28;28;24;27;60;28
2019-12-06 19:30:00;36;30;21;30;27;37;41;32
2019-12-06 19:45:00;35;28;21;25;22;21;40;27
2019-12-06 20:00:00;45;20;18;20;22;25;42;29
2019-12-06 20:15:00;60;20;17;25;23;29;42;30
2019-12-06 20:30:00;36;20;31;16;12;25;24;12
2019-12-06 20:45:00;29;13;26;23;28;31;36;23
2019-12-06 21:00:00;26;23;38;16;27;27;39;25
2019-12-06 21:15:00;33;15;37;13;11;21;35;20
2019-12-06 21:30:00;31;18;25;24;19;20;27;22
2019-12-06 21:45:00;39;23;17;48;37;16;33;15
2019-12-06 22:00:00;29;26;15;61;66;17;29;27
2019-12-06 22:15:00;20;18;12;33;27;19;33;26
2019-12-06 22:30:00;35;18;18;18;16;20;32;11
2019-12-06 22:45:00;31;10;17;14;14;18;22;14
2019-12-06 23:00:00;26;16;17;23;15;19;36;16
2019-12-06 23:15:00;15;14;10;13;13;7;20;7
2019-12-06 23:30:00;22;14;20;12;9;15;23;14
2019-12-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
