DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-02-14 00:00:00;6;10;9;0;0;0;0;0
2020-02-14 00:15:00;7;16;7;0;0;0;0;0
2020-02-14 00:30:00;7;10;9;0;0;0;0;0
2020-02-14 00:45:00;18;12;8;0;0;0;0;0
2020-02-14 01:00:00;7;8;3;0;0;0;0;0
2020-02-14 01:15:00;4;15;4;0;0;0;0;0
2020-02-14 01:30:00;6;8;6;0;0;0;0;0
2020-02-14 01:45:00;6;9;8;0;0;0;0;0
2020-02-14 02:00:00;9;13;10;0;0;0;0;0
2020-02-14 02:15:00;4;9;11;0;0;0;0;0
2020-02-14 02:30:00;5;9;6;0;0;0;0;0
2020-02-14 02:45:00;8;7;6;0;0;0;0;0
2020-02-14 03:00:00;8;5;3;0;0;0;0;0
2020-02-14 03:15:00;4;10;4;0;0;0;0;0
2020-02-14 03:30:00;5;7;9;0;0;0;0;0
2020-02-14 03:45:00;8;10;8;0;0;0;0;0
2020-02-14 04:00:00;11;11;7;0;0;0;0;0
2020-02-14 04:15:00;7;17;8;0;0;0;0;0
2020-02-14 04:30:00;9;16;13;0;0;0;0;0
2020-02-14 04:45:00;17;32;35;0;0;0;0;0
2020-02-14 05:00:00;27;37;72;0;0;0;0;0
2020-02-14 05:15:00;26;55;114;0;0;0;0;0
2020-02-14 05:30:00;51;87;110;0;0;0;0;0
2020-02-14 05:45:00;95;106;70;0;0;0;0;0
2020-02-14 06:00:00;141;159;65;0;0;0;0;0
2020-02-14 06:15:00;70;158;85;0;0;0;0;0
2020-02-14 06:30:00;70;169;76;0;0;4;8;0
2020-02-14 06:45:00;53;158;103;0;6;1;11;1
2020-02-14 07:00:00;58;111;75;0;10;13;9;0
2020-02-14 07:15:00;77;156;82;0;3;14;27;1
2020-02-14 07:30:00;70;163;101;0;2;33;36;3
2020-02-14 07:45:00;86;180;114;0;5;5;6;0
2020-02-14 08:00:00;82;161;84;0;13;1;12;1
2020-02-14 08:15:00;81;145;83;0;3;20;24;0
2020-02-14 08:30:00;83;149;69;0;9;9;17;6
2020-02-14 08:45:00;72;125;87;0;6;0;10;8
2020-02-14 09:00:00;69;114;66;0;3;3;33;1
2020-02-14 09:15:00;66;134;71;0;17;2;6;19
2020-02-14 09:30:00;63;157;75;0;5;1;15;3
2020-02-14 09:45:00;77;132;78;0;8;12;13;15
2020-02-14 10:00:00;78;143;78;0;22;2;8;12
2020-02-14 10:15:00;72;128;69;0;19;3;3;7
2020-02-14 10:30:00;87;148;82;0;3;3;7;18
2020-02-14 10:45:00;105;154;85;0;15;9;9;20
2020-02-14 11:00:00;85;162;71;0;2;5;8;1
2020-02-14 11:15:00;78;165;68;0;9;2;7;5
2020-02-14 11:30:00;97;164;69;0;4;5;6;6
2020-02-14 11:45:00;86;172;72;0;25;7;12;18
2020-02-14 12:00:00;116;210;84;0;12;6;20;18
2020-02-14 12:15:00;130;218;80;0;24;5;9;8
2020-02-14 12:30:00;117;205;97;0;15;7;14;24
2020-02-14 12:45:00;89;191;86;0;3;14;23;12
2020-02-14 13:00:00;112;212;94;0;11;14;18;0
2020-02-14 13:15:00;127;190;131;0;45;12;14;21
2020-02-14 13:30:00;125;197;125;0;31;1;29;89
2020-02-14 13:45:00;115;185;131;0;5;0;1;11
2020-02-14 14:00:00;162;210;103;0;18;0;36;29
2020-02-14 14:15:00;180;250;148;0;18;0;43;4
2020-02-14 14:30:00;214;244;109;0;6;5;55;8
2020-02-14 14:45:00;185;216;100;0;11;7;32;13
2020-02-14 15:00:00;164;237;83;0;5;1;8;18
2020-02-14 15:15:00;182;245;82;0;5;7;4;5
2020-02-14 15:30:00;155;225;104;0;17;3;5;34
2020-02-14 15:45:00;42;87;29;0;5;6;9;0
2020-02-14 16:00:00;123;239;96;0;32;0;9;7
2020-02-14 16:15:00;135;232;88;0;14;10;31;10
2020-02-14 16:30:00;111;193;86;0;7;12;4;1
2020-02-14 16:45:00;126;254;86;0;13;5;9;1
2020-02-14 17:00:00;129;245;92;0;6;9;6;10
2020-02-14 17:15:00;97;231;91;0;11;3;4;13
2020-02-14 17:30:00;112;202;109;0;13;13;24;17
2020-02-14 17:45:00;105;204;102;0;8;1;6;7
2020-02-14 18:00:00;91;224;81;0;8;3;3;8
2020-02-14 18:15:00;88;217;84;0;4;11;4;8
2020-02-14 18:30:00;67;171;90;0;5;10;8;0
2020-02-14 18:45:00;69;172;66;0;11;0;12;8
2020-02-14 19:00:00;71;179;53;0;0;0;4;0
2020-02-14 19:15:00;67;162;73;0;7;3;6;5
2020-02-14 19:30:00;49;129;63;0;4;0;0;2
2020-02-14 19:45:00;56;167;48;0;2;0;2;0
2020-02-14 20:00:00;57;149;56;0;0;0;0;0
2020-02-14 20:15:00;34;138;51;0;12;2;36;0
2020-02-14 20:30:00;54;100;51;0;0;0;0;0
2020-02-14 20:45:00;37;90;65;0;0;0;0;0
2020-02-14 21:00:00;36;76;49;0;0;0;0;0
2020-02-14 21:15:00;42;89;62;0;0;0;0;0
2020-02-14 21:30:00;34;62;59;0;0;0;0;0
2020-02-14 21:45:00;95;108;51;0;0;0;0;0
2020-02-14 22:00:00;148;143;59;0;4;0;0;0
2020-02-14 22:15:00;100;132;38;0;0;0;0;0
2020-02-14 22:30:00;58;93;42;0;0;0;0;0
2020-02-14 22:45:00;24;43;23;0;0;0;0;0
2020-02-14 23:00:00;27;46;25;0;0;0;0;0
2020-02-14 23:15:00;18;42;18;0;0;0;0;0
2020-02-14 23:30:00;26;35;22;0;0;0;0;0
2020-02-14 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
