DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-07-17 00:00:00;14;4;11;9;2;2
2020-07-17 00:15:00;15;1;8;15;1;1
2020-07-17 00:30:00;20;5;3;7;1;1
2020-07-17 00:45:00;8;1;7;10;2;1
2020-07-17 01:00:00;12;1;6;14;1;1
2020-07-17 01:15:00;9;1;4;2;0;0
2020-07-17 01:30:00;10;0;2;5;1;0
2020-07-17 01:45:00;8;0;3;6;1;1
2020-07-17 02:00:00;3;2;3;6;0;0
2020-07-17 02:15:00;9;4;3;7;1;2
2020-07-17 02:30:00;8;3;5;9;3;1
2020-07-17 02:45:00;7;0;3;6;0;1
2020-07-17 03:00:00;9;2;3;3;0;0
2020-07-17 03:15:00;11;0;2;4;1;2
2020-07-17 03:30:00;8;3;3;2;0;0
2020-07-17 03:45:00;10;0;3;5;0;0
2020-07-17 04:00:00;4;2;4;6;0;1
2020-07-17 04:15:00;11;1;2;8;0;2
2020-07-17 04:30:00;15;6;2;6;0;4
2020-07-17 04:45:00;33;15;9;17;0;5
2020-07-17 05:00:00;56;50;9;17;0;9
2020-07-17 05:15:00;85;72;11;26;2;11
2020-07-17 05:30:00;80;80;25;65;2;13
2020-07-17 05:45:00;81;60;33;72;3;8
2020-07-17 06:00:00;57;60;43;80;4;3
2020-07-17 06:15:00;112;88;34;84;9;17
2020-07-17 06:30:00;111;93;42;77;3;18
2020-07-17 06:45:00;97;94;48;79;5;18
2020-07-17 07:00:00;115;109;48;66;8;25
2020-07-17 07:15:00;132;147;61;103;5;30
2020-07-17 07:30:00;158;152;81;115;14;41
2020-07-17 07:45:00;160;148;75;128;12;45
2020-07-17 08:00:00;103;101;54;109;16;38
2020-07-17 08:15:00;128;90;75;111;9;39
2020-07-17 08:30:00;138;107;77;107;14;29
2020-07-17 08:45:00;124;108;65;111;16;38
2020-07-17 09:00:00;105;67;54;93;11;34
2020-07-17 09:15:00;117;92;62;120;19;32
2020-07-17 09:30:00;126;114;71;113;7;35
2020-07-17 09:45:00;141;117;89;136;14;34
2020-07-17 10:00:00;119;85;70;109;13;33
2020-07-17 10:15:00;138;100;75;131;6;43
2020-07-17 10:30:00;138;96;87;131;19;40
2020-07-17 10:45:00;132;100;105;151;20;45
2020-07-17 11:00:00;129;112;81;117;14;43
2020-07-17 11:15:00;137;116;68;147;22;39
2020-07-17 11:30:00;136;130;82;143;23;40
2020-07-17 11:45:00;119;84;83;138;12;42
2020-07-17 12:00:00;138;120;119;157;21;47
2020-07-17 12:15:00;144;106;114;169;25;59
2020-07-17 12:30:00;147;129;116;179;15;49
2020-07-17 12:45:00;146;146;114;191;21;56
2020-07-17 13:00:00;125;119;110;154;18;42
2020-07-17 13:15:00;162;178;98;178;21;47
2020-07-17 13:30:00;166;169;103;165;11;43
2020-07-17 13:45:00;141;145;103;157;18;39
2020-07-17 14:00:00;140;125;96;175;13;44
2020-07-17 14:15:00;129;93;135;210;13;46
2020-07-17 14:30:00;151;145;130;222;20;40
2020-07-17 14:45:00;146;133;123;222;20;41
2020-07-17 15:00:00;146;115;106;165;13;46
2020-07-17 15:15:00;156;118;122;201;21;59
2020-07-17 15:30:00;138;137;116;157;10;36
2020-07-17 15:45:00;140;121;114;170;16;40
2020-07-17 16:00:00;128;87;85;162;20;45
2020-07-17 16:15:00;142;128;121;182;21;44
2020-07-17 16:30:00;172;135;105;152;15;38
2020-07-17 16:45:00;141;116;105;150;13;40
2020-07-17 17:00:00;139;109;105;162;15;53
2020-07-17 17:15:00;160;127;101;160;15;46
2020-07-17 17:30:00;158;116;107;130;12;47
2020-07-17 17:45:00;138;117;98;153;20;34
2020-07-17 18:00:00;131;119;75;147;16;40
2020-07-17 18:15:00;125;100;96;137;24;41
2020-07-17 18:30:00;113;85;89;150;21;38
2020-07-17 18:45:00;112;74;67;109;12;51
2020-07-17 19:00:00;111;82;58;114;20;42
2020-07-17 19:15:00;102;70;60;105;16;31
2020-07-17 19:30:00;118;79;56;81;11;41
2020-07-17 19:45:00;94;69;42;80;7;34
2020-07-17 20:00:00;97;62;50;79;6;20
2020-07-17 20:15:00;87;65;59;98;2;6
2020-07-17 20:30:00;98;57;51;65;7;18
2020-07-17 20:45:00;95;61;50;75;6;18
2020-07-17 21:00:00;97;71;39;47;5;17
2020-07-17 21:15:00;89;72;39;66;3;11
2020-07-17 21:30:00;81;52;50;70;6;11
2020-07-17 21:45:00;54;36;51;88;6;12
2020-07-17 22:00:00;53;31;50;105;7;11
2020-07-17 22:15:00;64;22;43;78;1;9
2020-07-17 22:30:00;51;24;32;43;8;4
2020-07-17 22:45:00;62;33;29;35;2;10
2020-07-17 23:00:00;60;26;35;30;2;7
2020-07-17 23:15:00;41;22;22;37;5;8
2020-07-17 23:30:00;40;18;20;30;1;4
2020-07-17 23:45:00;29;17;14;29;2;4
