DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-12-11 00:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-11 00:15:00;2;0;0;0;0;0;2;2;2;0;0;0;0;0;0
2020-12-11 00:30:00;3;1;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-12-11 00:45:00;3;2;0;1;1;2;3;2;3;0;0;0;0;0;0
2020-12-11 01:00:00;1;2;0;2;2;1;3;3;3;0;0;0;0;0;0
2020-12-11 01:15:00;3;1;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-12-11 01:30:00;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-11 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-11 02:00:00;2;2;0;1;1;0;3;2;2;0;0;0;0;0;0
2020-12-11 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-11 02:30:00;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-11 02:45:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-11 03:00:00;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-11 03:15:00;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-11 03:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-11 03:45:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-11 04:00:00;1;1;0;1;1;1;3;1;0;0;0;0;0;0;0
2020-12-11 04:15:00;5;5;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-11 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-11 04:45:00;3;3;0;2;2;4;4;3;2;0;0;0;0;0;0
2020-12-11 05:00:00;9;5;0;5;5;8;0;0;0;0;0;0;0;0;0
2020-12-11 05:15:00;22;9;0;5;5;13;0;0;0;0;0;0;0;0;0
2020-12-11 05:30:00;39;13;0;12;12;22;3;3;4;0;0;0;0;0;0
2020-12-11 05:45:00;32;20;1;17;18;22;2;2;5;0;0;0;0;0;0
2020-12-11 06:00:00;34;16;0;16;14;23;8;4;4;0;0;0;0;0;0
2020-12-11 06:15:00;25;11;0;11;13;21;4;3;3;0;0;0;0;0;0
2020-12-11 06:30:00;40;30;0;30;31;33;10;9;7;0;0;0;0;0;0
2020-12-11 06:45:00;32;29;0;24;25;20;10;10;11;0;0;0;0;0;0
2020-12-11 07:00:00;35;46;0;42;44;23;16;8;9;0;0;0;0;0;0
2020-12-11 07:15:00;32;42;0;40;39;36;13;11;10;2;1;0;0;0;0
2020-12-11 07:30:00;61;55;2;58;43;41;15;12;9;1;0;2;0;0;0
2020-12-11 07:45:00;47;69;2;67;53;30;18;6;8;0;0;0;0;0;0
2020-12-11 08:00:00;33;36;0;35;35;20;6;5;4;0;0;0;0;0;0
