DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-12-04 00:00:00;5;2;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-12-04 00:15:00;4;3;0;2;2;1;0;0;1;0;0;0;0;0;0
2020-12-04 00:30:00;3;5;0;4;4;0;0;0;1;0;0;0;0;0;0
2020-12-04 00:45:00;1;1;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-12-04 01:00:00;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-04 01:15:00;4;0;0;0;0;5;0;1;1;0;0;0;0;0;0
2020-12-04 01:30:00;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-04 01:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:00:00;6;2;0;2;2;3;0;4;2;0;0;0;0;0;0
2020-12-04 02:15:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-04 02:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-04 02:45:00;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-04 03:00:00;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-04 03:15:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:30:00;3;3;0;2;2;4;0;0;0;0;0;0;0;0;0
2020-12-04 03:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-04 04:00:00;6;1;0;0;0;7;0;0;0;0;0;0;0;0;0
2020-12-04 04:15:00;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:30:00;2;1;1;1;1;6;0;0;1;0;0;0;0;0;0
2020-12-04 04:45:00;3;4;0;3;3;4;0;0;0;0;0;0;0;0;0
2020-12-04 05:00:00;11;8;0;6;6;8;0;1;0;0;0;0;0;0;0
2020-12-04 05:15:00;29;13;1;10;11;13;0;3;3;0;0;0;0;0;0
2020-12-04 05:30:00;32;9;0;9;10;21;0;0;1;0;0;0;0;0;0
2020-12-04 05:45:00;36;20;2;17;14;13;0;5;8;0;0;0;0;0;0
2020-12-04 06:00:00;40;24;1;24;20;25;0;3;4;0;0;0;0;0;0
2020-12-04 06:15:00;38;22;1;22;22;30;0;3;3;0;0;0;0;0;0
