DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-09-11 00:00:00;4;5;2;3;0;0;0;0
2019-09-11 00:15:00;9;3;2;1;0;0;0;0
2019-09-11 00:30:00;4;4;0;0;0;0;0;0
2019-09-11 00:45:00;0;3;1;1;0;0;0;0
2019-09-11 01:00:00;2;3;1;0;0;0;0;0
2019-09-11 01:15:00;2;7;1;1;0;0;0;0
2019-09-11 01:30:00;6;3;1;1;0;0;0;0
2019-09-11 01:45:00;0;2;1;0;0;0;0;0
2019-09-11 02:00:00;2;1;4;2;0;0;0;0
2019-09-11 02:15:00;3;1;0;0;0;0;0;0
2019-09-11 02:30:00;2;8;2;3;0;0;0;0
2019-09-11 02:45:00;3;6;4;3;0;0;0;0
2019-09-11 03:00:00;4;0;0;3;0;0;0;0
2019-09-11 03:15:00;0;0;0;0;0;0;0;0
2019-09-11 03:30:00;0;0;2;1;0;0;0;0
2019-09-11 03:45:00;3;3;2;1;0;0;0;0
2019-09-11 04:00:00;0;2;1;2;0;0;0;0
2019-09-11 04:15:00;0;0;1;4;0;0;0;0
2019-09-11 04:30:00;8;3;1;1;0;0;0;0
2019-09-11 04:45:00;10;4;2;1;0;0;0;0
2019-09-11 05:00:00;7;8;2;2;0;0;0;0
2019-09-11 05:15:00;26;22;4;7;0;0;0;0
2019-09-11 05:30:00;22;19;0;1;0;0;0;0
2019-09-11 05:45:00;49;52;3;1;0;0;0;0
2019-09-11 06:00:00;42;25;3;6;0;0;0;0
2019-09-11 06:15:00;45;36;3;2;0;0;0;0
2019-09-11 06:30:00;73;22;5;2;0;0;2;0
2019-09-11 06:45:00;76;46;2;1;0;0;0;0
2019-09-11 07:00:00;80;48;2;2;0;0;1;0
2019-09-11 07:15:00;76;63;3;4;0;0;0;0
2019-09-11 07:30:00;78;93;1;2;0;0;1;2
2019-09-11 07:45:00;93;63;5;4;0;0;0;8
2019-09-11 08:00:00;68;53;1;1;0;0;4;1
2019-09-11 08:15:00;108;50;7;8;0;0;4;0
2019-09-11 08:30:00;71;47;3;3;0;0;1;0
2019-09-11 08:45:00;53;47;0;4;0;0;0;0
2019-09-11 09:00:00;47;38;3;3;0;0;0;0
2019-09-11 09:15:00;48;47;1;4;0;0;0;0
2019-09-11 09:30:00;41;37;1;1;0;0;0;0
2019-09-11 09:45:00;48;43;4;1;0;0;0;0
2019-09-11 10:00:00;50;26;1;0;0;0;0;0
2019-09-11 10:15:00;51;41;4;6;0;0;1;0
2019-09-11 10:30:00;60;41;3;2;0;0;1;0
2019-09-11 10:45:00;42;49;5;1;0;0;0;0
2019-09-11 11:00:00;51;53;2;1;0;0;1;4
2019-09-11 11:15:00;49;38;3;6;0;0;0;0
2019-09-11 11:30:00;66;60;3;3;0;0;3;0
2019-09-11 11:45:00;62;53;0;0;0;0;3;0
2019-09-11 12:00:00;80;43;2;1;0;0;0;0
2019-09-11 12:15:00;48;36;2;3;0;0;2;1
2019-09-11 12:30:00;54;38;2;0;0;0;0;0
2019-09-11 12:45:00;70;54;1;1;0;0;1;0
2019-09-11 13:00:00;59;41;3;3;0;0;0;0
2019-09-11 13:15:00;85;28;1;1;0;0;0;0
2019-09-11 13:30:00;74;39;1;0;0;0;0;0
