DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-10-18 00:00:00;10;9;0;0;17;8;0;16;11;0;0
2019-10-18 00:15:00;7;6;0;0;10;10;0;9;15;0;0
2019-10-18 00:30:00;16;16;1;0;16;14;0;15;12;0;0
2019-10-18 00:45:00;6;8;1;0;11;5;0;9;6;0;0
2019-10-18 01:00:00;6;5;1;0;9;5;0;7;4;0;0
2019-10-18 01:15:00;9;10;1;0;10;8;0;10;8;0;0
2019-10-18 01:30:00;15;8;0;0;7;5;0;6;6;0;0
2019-10-18 01:45:00;12;6;1;0;7;4;0;6;4;0;0
2019-10-18 02:00:00;11;8;1;1;5;3;0;6;4;0;0
2019-10-18 02:15:00;7;5;1;0;5;4;0;5;4;0;0
2019-10-18 02:30:00;9;10;1;0;5;4;1;5;5;0;0
2019-10-18 02:45:00;5;3;0;2;12;7;0;10;8;0;0
2019-10-18 03:00:00;9;14;0;0;6;4;0;6;6;1;0
2019-10-18 03:15:00;5;3;0;0;3;3;0;2;5;0;0
2019-10-18 03:30:00;8;4;1;0;7;6;0;6;6;0;0
2019-10-18 03:45:00;9;5;0;0;9;2;0;11;8;0;0
2019-10-18 04:00:00;14;13;1;0;13;6;0;10;10;0;0
2019-10-18 04:15:00;17;16;0;0;9;5;0;9;9;0;0
2019-10-18 04:30:00;17;16;0;0;13;10;0;13;11;0;0
2019-10-18 04:45:00;25;25;3;1;15;6;1;15;10;0;0
2019-10-18 05:00:00;30;31;2;4;33;16;0;31;17;0;0
2019-10-18 05:15:00;35;43;4;1;38;15;0;33;23;0;0
2019-10-18 05:30:00;59;74;5;1;42;28;1;45;38;0;0
2019-10-18 05:45:00;66;82;11;11;82;43;3;81;48;0;0
2019-10-18 06:00:00;68;101;16;9;86;54;4;89;58;0;1
2019-10-18 06:15:00;74;87;25;6;100;66;3;97;72;0;0
2019-10-18 06:30:00;93;146;31;11;118;110;6;120;122;1;6
2019-10-18 06:45:00;87;127;24;4;125;133;6;135;128;2;3
2019-10-18 07:00:00;86;127;17;9;153;146;6;149;150;2;0
2019-10-18 07:15:00;100;125;13;10;167;206;9;175;204;1;0
2019-10-18 07:30:00;81;127;13;8;160;172;11;155;172;2;5
2019-10-18 07:45:00;94;154;12;8;125;136;6;115;138;5;7
2019-10-18 08:00:00;106;148;11;12;124;130;8;120;130;5;3
2019-10-18 08:15:00;72;160;14;8;66;176;9;56;185;6;4
2019-10-18 08:30:00;51;162;15;14;108;107;16;111;109;6;0
2019-10-18 08:45:00;70;163;17;22;109;94;9;103;102;6;0
2019-10-18 09:00:00;89;114;12;8;100;100;7;98;113;3;2
2019-10-18 09:15:00;89;103;20;17;101;106;13;102;106;10;3
2019-10-18 09:30:00;84;109;6;11;110;94;7;106;105;7;8
2019-10-18 09:45:00;96;97;13;15;104;107;8;105;118;10;0
2019-10-18 10:00:00;92;113;9;24;113;91;5;110;101;5;9
2019-10-18 10:15:00;87;132;11;18;105;101;7;110;109;8;1
2019-10-18 10:30:00;91;99;15;32;122;114;5;116;114;3;9
2019-10-18 10:45:00;92;129;15;32;112;103;11;116;106;10;8
2019-10-18 11:00:00;92;137;22;54;99;104;3;95;114;8;6
2019-10-18 11:15:00;91;125;15;61;109;113;7;104;121;6;15
2019-10-18 11:30:00;93;132;18;40;108;95;2;113;96;5;33
2019-10-18 11:45:00;90;146;24;46;112;107;10;111;114;10;9
2019-10-18 12:00:00;116;141;16;68;115;131;11;118;133;13;17
2019-10-18 12:15:00;104;157;20;32;119;109;7;105;115;10;9
2019-10-18 12:30:00;116;163;15;28;125;130;5;119;132;9;19
2019-10-18 12:45:00;111;166;18;17;129;140;12;126;150;6;0
2019-10-18 13:00:00;124;156;15;14;123;143;10;110;141;10;3
2019-10-18 13:15:00;118;169;26;13;109;119;6;105;118;10;3
2019-10-18 13:30:00;119;184;14;12;129;128;7;121;139;3;7
2019-10-18 13:45:00;115;174;16;6;118;127;10;113;135;6;3
2019-10-18 14:00:00;101;165;13;10;123;122;5;116;125;8;11
2019-10-18 14:15:00;132;164;17;7;125;147;10;122;154;7;10
2019-10-18 14:30:00;112;148;14;11;129;136;8;122;140;6;6
2019-10-18 14:45:00;111;153;14;4;134;143;4;120;145;12;9
2019-10-18 15:00:00;112;206;19;6;129;123;7;131;118;9;7
2019-10-18 15:15:00;138;194;18;4;163;175;8;165;167;12;1
2019-10-18 15:30:00;113;167;18;4;132;158;14;129;160;16;12
2019-10-18 15:45:00;109;176;17;1;137;147;7;129;156;12;3
2019-10-18 16:00:00;135;181;17;5;127;136;10;123;139;16;3
2019-10-18 16:15:00;134;196;15;2;124;126;4;125;129;10;10
2019-10-18 16:30:00;110;169;12;7;132;153;12;128;151;11;6
2019-10-18 16:45:00;111;170;16;4;144;152;9;141;157;20;11
2019-10-18 17:00:00;123;171;13;3;113;136;5;112;135;12;5
2019-10-18 17:15:00;123;182;17;3;136;149;6;142;154;14;13
2019-10-18 17:30:00;110;182;13;5;117;148;6;120;141;17;4
2019-10-18 17:45:00;101;156;12;6;133;136;5;135;139;11;5
2019-10-18 18:00:00;106;152;16;6;127;140;6;118;141;6;14
2019-10-18 18:15:00;83;113;12;6;117;114;4;113;120;4;16
2019-10-18 18:30:00;105;119;5;3;131;116;2;121;118;2;1
2019-10-18 18:45:00;77;101;8;1;125;121;5;115;123;4;1
2019-10-18 19:00:00;72;92;3;4;131;133;4;133;139;1;1
2019-10-18 19:15:00;62;77;3;1;87;96;3;92;94;0;1
2019-10-18 19:30:00;55;73;1;3;94;74;0;86;74;0;0
2019-10-18 19:45:00;46;64;3;1;62;69;1;60;71;0;0
2019-10-18 20:00:00;52;78;8;4;77;59;1;72;60;1;0
2019-10-18 20:15:00;51;75;2;2;45;48;1;44;47;0;1
2019-10-18 20:30:00;48;58;4;0;61;61;3;64;65;0;0
2019-10-18 20:45:00;47;39;2;1;54;53;1;51;64;0;0
2019-10-18 21:00:00;60;45;1;0;61;60;3;59;71;0;0
2019-10-18 21:15:00;40;45;3;0;39;27;0;36;29;0;0
2019-10-18 21:30:00;55;72;2;1;52;45;1;45;45;0;0
2019-10-18 21:45:00;36;29;1;1;29;29;0;28;33;0;1
2019-10-18 22:00:00;45;50;2;0;49;43;0;48;48;0;0
2019-10-18 22:15:00;43;53;5;0;35;35;2;37;39;0;0
2019-10-18 22:30:00;42;45;1;0;53;40;0;49;42;0;0
2019-10-18 22:45:00;29;39;0;1;36;20;0;33;25;0;0
2019-10-18 23:00:00;44;47;2;1;45;32;1;41;33;0;0
2019-10-18 23:15:00;22;21;2;0;29;21;0;28;26;0;0
2019-10-18 23:30:00;33;40;4;0;40;23;0;34;23;0;0
