DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-06-23 00:00:00;2;3;1;1;0;0;0;0
2020-06-23 00:15:00;14;2;1;0;0;0;0;0
2020-06-23 00:30:00;2;6;1;0;0;0;0;0
2020-06-23 00:45:00;4;5;2;0;0;0;0;0
2020-06-23 01:00:00;2;1;1;1;0;0;0;0
2020-06-23 01:15:00;0;2;1;1;0;0;0;0
2020-06-23 01:30:00;1;3;0;0;0;0;0;0
2020-06-23 01:45:00;1;0;1;0;0;0;0;0
2020-06-23 02:00:00;0;1;0;0;0;0;0;0
2020-06-23 02:15:00;0;0;1;0;0;0;0;0
2020-06-23 02:30:00;1;4;1;1;0;0;0;0
2020-06-23 02:45:00;0;0;1;1;0;0;0;0
2020-06-23 03:00:00;1;0;0;0;0;0;0;0
2020-06-23 03:15:00;0;0;0;0;0;0;0;0
2020-06-23 03:30:00;2;1;1;1;0;0;0;0
2020-06-23 03:45:00;1;1;1;0;0;0;0;0
2020-06-23 04:00:00;1;1;0;0;0;0;0;0
2020-06-23 04:15:00;3;3;1;0;0;0;0;0
2020-06-23 04:30:00;4;3;0;0;0;0;0;0
2020-06-23 04:45:00;6;4;0;1;0;0;0;0
2020-06-23 05:00:00;12;4;1;2;0;0;0;0
2020-06-23 05:15:00;14;10;0;0;0;0;0;0
2020-06-23 05:30:00;18;19;0;0;0;0;0;0
2020-06-23 05:45:00;18;37;2;2;0;0;0;0
2020-06-23 06:00:00;28;29;3;2;0;0;0;0
2020-06-23 06:15:00;30;31;2;2;0;0;0;0
2020-06-23 06:30:00;55;33;2;2;0;0;0;0
2020-06-23 06:45:00;54;41;5;2;0;0;0;0
2020-06-23 07:00:00;55;48;1;0;0;0;0;0
2020-06-23 07:15:00;47;60;4;5;0;0;0;0
2020-06-23 07:30:00;65;40;1;2;0;0;0;0
2020-06-23 07:45:00;95;64;4;4;0;0;0;0
2020-06-23 08:00:00;54;52;1;0;0;0;0;0
2020-06-23 08:15:00;58;68;2;3;0;0;0;0
2020-06-23 08:30:00;41;34;2;4;0;0;0;0
2020-06-23 08:45:00;38;40;1;1;0;0;1;0
2020-06-23 09:00:00;48;40;1;1;0;0;1;2
2020-06-23 09:15:00;47;37;0;1;0;0;0;0
2020-06-23 09:30:00;50;39;0;0;0;0;5;0
2020-06-23 09:45:00;40;52;0;3;0;0;1;0
2020-06-23 10:00:00;36;27;2;2;0;0;0;0
2020-06-23 10:15:00;36;43;3;3;0;0;0;0
2020-06-23 10:30:00;36;33;0;0;0;0;1;0
2020-06-23 10:45:00;47;42;0;0;0;0;0;0
2020-06-23 11:00:00;47;40;1;0;0;0;0;0
2020-06-23 11:15:00;56;59;4;1;0;0;0;0
2020-06-23 11:30:00;52;31;3;0;0;0;0;0
2020-06-23 11:45:00;52;41;3;1;0;0;1;0
2020-06-23 12:00:00;36;34;4;4;0;0;0;0
2020-06-23 12:15:00;47;37;3;1;0;0;1;0
2020-06-23 12:30:00;40;37;4;4;0;0;4;0
