2020-06-24 00:00:00;2;4;2;1;2;1;0;0;0;0
2020-06-24 00:15:00;3;7;4;1;0;0;0;4;0;0
2020-06-24 00:30:00;3;2;0;1;0;0;2;4;0;0
2020-06-24 00:45:00;1;1;2;1;0;0;0;1;0;0
2020-06-24 01:00:00;4;6;3;1;0;0;0;1;0;0
2020-06-24 01:15:00;4;4;0;2;0;1;2;0;0;0
2020-06-24 01:30:00;2;2;2;0;0;1;1;0;0;0
2020-06-24 01:45:00;0;1;2;0;0;0;0;0;0;0
2020-06-24 02:00:00;0;2;3;1;3;1;0;1;0;0
2020-06-24 02:15:00;2;1;0;0;0;0;0;2;0;0
2020-06-24 02:30:00;2;4;1;2;0;1;1;2;0;0
2020-06-24 02:45:00;2;2;2;0;0;0;0;0;0;0
2020-06-24 03:00:00;5;4;3;0;0;0;0;2;0;0
2020-06-24 03:15:00;0;0;1;0;0;0;0;1;0;0
2020-06-24 03:30:00;2;2;1;1;2;2;2;0;0;0
2020-06-24 03:45:00;6;7;1;2;0;0;0;0;0;0
2020-06-24 04:00:00;2;2;1;0;2;1;1;0;0;0
2020-06-24 04:15:00;5;5;3;0;0;0;0;0;0;0
2020-06-24 04:30:00;6;4;8;3;0;0;1;1;0;0
2020-06-24 04:45:00;23;6;19;2;1;4;4;0;0;0
2020-06-24 05:00:00;46;11;40;0;1;2;0;2;0;0
2020-06-24 05:15:00;103;12;140;7;2;5;2;4;0;0
2020-06-24 05:30:00;135;18;120;8;8;18;14;19;0;0
2020-06-24 05:45:00;70;26;63;9;32;27;76;52;0;0
2020-06-24 06:00:00;50;25;64;12;51;0;118;101;0;0
2020-06-24 06:15:00;55;28;65;3;20;0;37;36;0;0
2020-06-24 06:30:00;59;32;91;11;2;1;13;13;0;0
2020-06-24 06:45:00;51;32;69;3;1;2;3;10;0;0
2020-06-24 07:00:00;47;19;62;4;1;4;2;6;0;0
2020-06-24 07:15:00;47;32;75;3;3;6;10;9;0;0
2020-06-24 07:30:00;54;45;95;7;6;9;8;9;1;1
2020-06-24 07:45:00;64;64;84;4;3;5;6;4;0;0
2020-06-24 08:00:00;58;68;90;10;3;3;10;6;1;1
2020-06-24 08:15:00;48;41;77;7;0;3;8;5;2;3
2020-06-24 08:30:00;56;53;74;8;7;4;11;11;0;0
2020-06-24 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-24 09:00:00;44;33;37;2;5;5;9;4;1;2
2020-06-24 09:15:00;27;37;26;0;4;2;8;8;3;0
2020-06-24 09:30:00;29;30;48;3;4;1;7;6;3;4
2020-06-24 09:45:00;33;45;49;4;7;2;3;5;0;0
2020-06-24 10:00:00;33;45;53;5;7;3;12;12;0;0
2020-06-24 10:15:00;31;59;48;4;3;2;9;8;1;1
