DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-01-20 00:00:00;1;5;5;0;2;0;8;2
2020-01-20 00:15:00;0;5;5;0;1;0;8;4
2020-01-20 00:30:00;6;9;9;0;4;0;9;2
2020-01-20 00:45:00;3;8;8;1;3;0;8;8
2020-01-20 01:00:00;3;7;7;1;1;0;6;1
2020-01-20 01:15:00;1;1;1;0;0;0;2;0
2020-01-20 01:30:00;2;1;1;0;3;0;4;3
2020-01-20 01:45:00;1;5;5;0;0;0;1;1
2020-01-20 02:00:00;1;7;7;1;1;0;1;2
2020-01-20 02:15:00;1;3;3;3;5;0;4;1
2020-01-20 02:30:00;0;2;2;0;0;0;2;7
2020-01-20 02:45:00;2;4;4;1;0;0;1;1
2020-01-20 03:00:00;2;2;2;1;2;0;2;0
2020-01-20 03:15:00;1;3;3;0;1;0;5;0
2020-01-20 03:30:00;4;3;3;1;1;0;0;1
2020-01-20 03:45:00;3;3;4;5;9;0;1;1
2020-01-20 04:00:00;3;6;5;2;4;0;1;2
2020-01-20 04:15:00;2;18;18;1;2;0;4;1
2020-01-20 04:30:00;5;16;17;3;5;0;13;3
2020-01-20 04:45:00;15;37;38;4;5;0;12;7
2020-01-20 05:00:00;31;54;54;8;12;0;17;7
2020-01-20 05:15:00;78;104;108;10;14;0;33;12
2020-01-20 05:30:00;105;107;109;9;17;0;52;16
2020-01-20 05:45:00;90;71;74;12;11;0;48;13
2020-01-20 06:00:00;104;80;83;8;14;0;40;20
2020-01-20 06:15:00;90;72;70;9;17;0;29;12
2020-01-20 06:30:00;165;112;116;9;18;0;70;40
2020-01-20 06:45:00;128;95;94;10;22;0;52;39
2020-01-20 07:00:00;169;109;109;13;21;0;90;49
2020-01-20 07:15:00;169;100;98;20;34;0;85;61
2020-01-20 07:30:00;177;108;108;19;36;0;86;65
2020-01-20 07:45:00;229;130;127;10;33;0;106;73
2020-01-20 08:00:00;197;123;125;11;26;0;79;62
2020-01-20 08:15:00;173;102;102;18;22;0;96;62
2020-01-20 08:30:00;126;86;85;17;96;0;94;59
