DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-09 00:00:00;0;7;1;1;0;0;1;0;1;1
2020-04-09 00:15:00;0;2;0;0;0;0;7;2;0;0
2020-04-09 00:30:00;0;6;0;0;0;0;5;1;1;1
2020-04-09 00:45:00;0;4;0;0;0;1;10;3;1;0
2020-04-09 01:00:00;0;2;0;0;0;1;9;3;0;0
2020-04-09 01:15:00;0;2;0;0;0;0;2;1;0;0
2020-04-09 01:30:00;0;3;0;0;0;0;5;3;0;0
2020-04-09 01:45:00;0;5;0;0;0;0;4;2;0;0
2020-04-09 02:00:00;0;6;1;2;0;0;4;2;0;0
2020-04-09 02:15:00;0;3;0;0;0;0;8;1;0;0
2020-04-09 02:30:00;0;6;0;0;0;0;5;1;1;1
2020-04-09 02:45:00;0;5;0;0;1;0;1;1;0;0
2020-04-09 03:00:00;0;4;0;0;1;1;5;0;0;0
2020-04-09 03:15:00;0;4;0;1;0;3;4;0;0;0
2020-04-09 03:30:00;0;4;0;0;0;3;4;2;0;0
2020-04-09 03:45:00;0;3;1;1;1;1;6;1;0;0
2020-04-09 04:00:00;0;5;0;1;0;1;2;0;0;0
2020-04-09 04:15:00;0;4;0;0;0;0;4;7;0;0
2020-04-09 04:30:00;0;10;0;1;1;1;6;6;1;0
2020-04-09 04:45:00;0;11;0;0;0;3;5;8;0;0
2020-04-09 05:00:00;0;12;1;2;0;8;9;9;1;0
2020-04-09 05:15:00;0;34;1;2;1;23;16;25;1;4
2020-04-09 05:30:00;0;44;3;3;1;66;19;43;3;1
2020-04-09 05:45:00;0;42;1;5;7;58;19;48;8;7
2020-04-09 06:00:00;0;47;12;20;23;57;36;51;2;4
2020-04-09 06:15:00;0;51;10;4;3;70;41;60;9;10
2020-04-09 06:30:00;0;75;5;4;5;71;41;76;10;18
2020-04-09 06:45:00;0;73;8;3;2;60;53;80;13;11
2020-04-09 07:00:00;0;61;4;14;7;50;44;95;8;10
2020-04-09 07:15:00;0;64;11;7;5;53;58;80;6;8
2020-04-09 07:30:00;0;74;2;6;4;66;53;107;10;11
2020-04-09 07:45:00;0;65;10;7;5;55;56;98;13;10
2020-04-09 08:00:00;0;67;4;6;6;52;49;63;1;4
2020-04-09 08:15:00;0;63;7;5;4;43;43;66;8;8
2020-04-09 08:30:00;0;60;2;11;3;38;54;59;3;3
2020-04-09 08:45:00;0;72;2;8;6;28;60;91;1;3
2020-04-09 09:00:00;0;72;3;6;5;27;57;64;4;1
2020-04-09 09:15:00;0;60;3;7;9;28;55;72;5;4
2020-04-09 09:30:00;0;66;8;13;9;24;60;79;7;4
2020-04-09 09:45:00;0;80;5;12;9;28;57;92;8;3
2020-04-09 10:00:00;0;81;8;10;7;25;74;90;5;2
2020-04-09 10:15:00;0;87;5;6;12;16;58;79;9;1
2020-04-09 10:30:00;0;85;6;11;9;32;67;82;9;6
2020-04-09 10:45:00;0;108;8;9;8;24;68;93;8;6
2020-04-09 11:00:00;0;85;12;14;11;22;60;77;11;3
2020-04-09 11:15:00;0;90;5;6;7;30;55;80;9;5
2020-04-09 11:30:00;0;90;8;17;15;29;64;98;6;4
2020-04-09 11:45:00;0;90;10;16;18;35;70;98;6;5
2020-04-09 12:00:00;0;92;11;25;26;22;67;81;9;2
2020-04-09 12:15:00;0;89;11;16;20;20;62;76;7;5
2020-04-09 12:30:00;0;95;13;14;17;25;69;77;7;6
2020-04-09 12:45:00;0;95;8;10;7;31;60;92;6;0
2020-04-09 13:00:00;0;91;8;17;16;26;66;79;11;4
2020-04-09 13:15:00;0;94;15;16;21;30;70;103;4;2
2020-04-09 13:30:00;0;96;6;18;15;35;73;95;7;4
2020-04-09 13:45:00;0;98;7;21;18;36;66;94;14;12
2020-04-09 14:00:00;0;116;24;33;38;41;78;78;7;2
2020-04-09 14:15:00;0;102;9;21;22;25;66;82;2;1
2020-04-09 14:30:00;0;97;13;37;39;22;79;106;8;2
2020-04-09 14:45:00;0;113;11;24;21;26;73;79;5;6
2020-04-09 15:00:00;0;95;8;31;24;22;68;95;8;6
2020-04-09 15:15:00;0;106;12;15;17;15;73;94;8;2
2020-04-09 15:30:00;0;100;12;29;33;21;64;106;7;3
2020-04-09 15:45:00;0;120;6;27;23;21;80;91;8;5
2020-04-09 16:00:00;0;134;13;24;19;8;82;114;6;0
2020-04-09 16:15:00;0;106;10;17;11;14;90;103;9;4
2020-04-09 16:30:00;0;116;14;14;16;21;78;108;13;4
2020-04-09 16:45:00;0;106;12;17;24;8;85;122;3;0
2020-04-09 17:00:00;0;106;9;15;14;18;90;106;4;1
2020-04-09 17:15:00;0;109;4;13;12;9;88;106;7;0
2020-04-09 17:30:00;0;101;1;11;14;5;82;83;4;2
2020-04-09 17:45:00;0;89;3;9;10;9;75;94;5;1
2020-04-09 18:00:00;0;108;4;7;6;5;79;98;6;2
2020-04-09 18:15:00;0;100;3;8;6;10;70;73;4;4
2020-04-09 18:30:00;0;85;6;8;8;11;78;108;3;2
2020-04-09 18:45:00;0;83;4;5;6;14;61;62;5;2
2020-04-09 19:00:00;0;70;7;3;7;11;54;71;8;2
2020-04-09 19:15:00;0;73;0;1;3;6;59;82;3;1
2020-04-09 19:30:00;0;58;2;3;3;4;66;61;2;2
2020-04-09 19:45:00;0;54;2;5;1;8;41;54;2;2
2020-04-09 20:00:00;0;47;7;4;3;12;48;44;5;1
2020-04-09 20:15:00;0;50;2;3;4;5;45;53;1;1
2020-04-09 20:30:00;0;31;0;2;2;7;32;37;1;0
2020-04-09 20:45:00;0;30;3;1;1;6;26;26;4;2
2020-04-09 21:00:00;0;33;0;3;0;16;30;26;5;1
2020-04-09 21:15:00;0;31;2;0;0;19;31;29;1;2
2020-04-09 21:30:00;0;23;1;1;4;24;21;20;0;1
2020-04-09 21:45:00;0;19;1;8;11;9;27;19;3;1
2020-04-09 22:00:00;0;29;7;22;19;3;23;24;0;0
2020-04-09 22:15:00;0;15;1;4;4;2;18;9;0;0
2020-04-09 22:30:00;0;19;0;0;2;2;12;10;2;2
2020-04-09 22:45:00;0;20;0;0;2;1;16;9;0;0
2020-04-09 23:00:00;0;12;0;0;0;1;17;12;2;2
2020-04-09 23:15:00;0;8;0;0;0;1;11;14;0;0
2020-04-09 23:30:00;0;6;0;0;0;1;7;6;2;2
2020-04-09 23:45:00;0;11;0;0;0;1;11;7;0;0
