DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-30 00:00:00;0;8;0;0;0;0;9;2;0;0
2020-04-30 00:15:00;0;9;0;0;0;0;13;9;2;0
2020-04-30 00:30:00;0;9;0;0;0;1;13;2;0;1
2020-04-30 00:45:00;0;8;0;0;0;1;6;5;1;1
2020-04-30 01:00:00;0;9;0;0;0;2;11;3;0;0
2020-04-30 01:15:00;0;4;0;0;0;1;11;1;0;0
2020-04-30 01:30:00;0;3;0;0;0;0;4;3;0;0
2020-04-30 01:45:00;0;5;1;0;0;1;7;3;0;0
2020-04-30 02:00:00;0;12;0;1;1;0;5;3;0;0
2020-04-30 02:15:00;0;4;0;0;0;1;5;2;0;0
2020-04-30 02:30:00;0;5;0;0;0;1;4;4;0;0
2020-04-30 02:45:00;0;5;0;0;1;0;3;4;0;0
2020-04-30 03:00:00;0;3;0;0;0;0;8;2;0;0
2020-04-30 03:15:00;0;5;0;0;1;1;6;4;0;0
2020-04-30 03:30:00;0;2;0;0;0;0;6;0;0;0
2020-04-30 03:45:00;0;2;0;1;0;1;7;1;0;0
2020-04-30 04:00:00;0;4;1;0;0;1;6;2;0;0
2020-04-30 04:15:00;0;7;0;0;0;2;3;1;0;0
2020-04-30 04:30:00;0;8;0;0;1;8;11;4;1;1
2020-04-30 04:45:00;0;12;0;0;0;5;20;11;1;1
2020-04-30 05:00:00;0;26;4;4;3;47;20;18;2;1
2020-04-30 05:15:00;0;36;0;2;2;107;40;52;7;6
2020-04-30 05:30:00;0;63;0;3;4;147;38;77;11;10
2020-04-30 05:45:00;0;53;5;6;8;112;36;66;13;19
2020-04-30 06:00:00;0;48;11;17;23;78;45;73;2;4
2020-04-30 06:15:00;0;74;4;7;6;124;46;77;12;20
2020-04-30 06:30:00;0;84;3;5;5;159;65;106;19;27
2020-04-30 06:45:00;0;79;7;3;9;140;67;140;10;20
2020-04-30 07:00:00;0;64;5;15;11;102;57;111;18;21
2020-04-30 07:15:00;0;98;7;15;14;99;55;122;12;12
2020-04-30 07:30:00;0;81;5;18;11;109;74;126;19;18
2020-04-30 07:45:00;0;94;3;11;10;111;58;136;15;10
2020-04-30 08:00:00;0;72;4;9;15;87;55;85;17;16
2020-04-30 08:15:00;0;66;8;9;13;72;56;80;11;12
2020-04-30 08:30:00;0;91;4;11;12;54;62;98;5;3
2020-04-30 08:45:00;0;71;5;10;12;56;59;96;5;6
2020-04-30 09:00:00;0;68;2;15;13;46;56;92;12;5
2020-04-30 09:15:00;0;93;2;11;13;27;67;91;8;3
2020-04-30 09:30:00;0;99;9;13;13;50;59;90;9;4
2020-04-30 09:45:00;0;92;4;11;7;56;76;111;11;11
2020-04-30 10:00:00;0;93;8;14;15;34;70;94;4;1
2020-04-30 10:15:00;0;91;6;12;13;35;79;99;4;4
2020-04-30 10:30:00;0;112;10;16;21;38;71;94;8;8
2020-04-30 10:45:00;0;106;10;16;16;35;82;121;12;8
2020-04-30 11:00:00;0;79;17;15;17;38;59;83;11;3
2020-04-30 11:15:00;0;126;8;15;13;42;80;108;11;2
2020-04-30 11:30:00;0;118;12;19;21;41;74;94;12;8
2020-04-30 11:45:00;0;117;8;24;34;50;73;93;8;5
2020-04-30 12:00:00;0;120;6;31;41;38;81;100;8;4
2020-04-30 12:15:00;0;140;17;20;24;43;83;114;11;5
2020-04-30 12:30:00;0;107;5;19;26;44;79;93;11;4
2020-04-30 12:45:00;0;104;13;24;29;37;58;79;11;5
2020-04-30 13:00:00;0;107;12;24;31;41;89;107;10;5
2020-04-30 13:15:00;0;126;16;20;29;41;84;90;18;8
2020-04-30 13:30:00;0;118;8;27;34;39;92;130;6;6
2020-04-30 13:45:00;0;146;12;17;25;52;99;147;11;5
