DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-10-22 00:00:00;1;3;8;0;0;6;0;0;0;0;0;0
2019-10-22 00:15:00;2;5;9;0;5;5;0;0;0;0;0;0
2019-10-22 00:30:00;1;4;7;1;0;3;0;0;0;0;0;0
2019-10-22 00:45:00;0;2;4;1;1;2;1;0;0;0;0;0
2019-10-22 01:00:00;3;1;4;1;0;3;0;0;0;0;0;0
2019-10-22 01:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2019-10-22 01:30:00;2;4;7;0;0;5;1;0;0;0;0;0
2019-10-22 01:45:00;0;0;2;0;0;2;0;0;0;0;0;0
2019-10-22 02:00:00;0;1;3;2;0;2;0;0;0;0;0;0
2019-10-22 02:15:00;0;1;2;0;0;1;0;0;0;0;0;0
2019-10-22 02:30:00;1;1;2;0;0;1;0;0;0;0;0;0
2019-10-22 02:45:00;1;2;4;0;0;1;0;0;0;0;0;0
2019-10-22 03:00:00;1;2;3;0;0;1;0;0;0;0;0;0
2019-10-22 03:15:00;1;1;5;0;0;4;0;0;0;0;0;0
2019-10-22 03:30:00;1;1;1;0;0;1;0;0;0;0;0;0
2019-10-22 03:45:00;0;1;2;0;0;1;0;0;0;0;0;0
2019-10-22 04:00:00;2;3;3;1;0;2;0;0;0;0;0;0
2019-10-22 04:15:00;2;1;3;2;1;2;0;0;0;0;0;0
2019-10-22 04:30:00;1;0;3;1;0;2;0;0;0;0;0;0
2019-10-22 04:45:00;1;1;4;0;0;3;0;0;0;0;0;0
2019-10-22 05:00:00;4;5;7;0;0;2;1;0;0;0;0;0
2019-10-22 05:15:00;8;4;7;0;0;4;0;0;0;0;0;0
2019-10-22 05:30:00;7;9;13;2;3;7;0;0;0;0;0;0
2019-10-22 05:45:00;13;13;22;2;3;15;0;0;0;0;0;0
2019-10-22 06:00:00;19;22;34;5;8;16;0;0;0;0;0;0
2019-10-22 06:15:00;18;29;51;12;6;27;0;0;0;0;0;0
2019-10-22 06:30:00;27;33;47;16;10;39;0;0;0;0;0;0
2019-10-22 06:45:00;39;65;76;34;5;36;0;0;0;0;0;0
2019-10-22 07:00:00;41;64;68;45;9;40;0;0;0;0;0;0
2019-10-22 07:15:00;49;96;96;70;6;58;0;3;44;0;0;0
2019-10-22 07:30:00;85;138;102;76;17;70;0;2;0;0;0;0
2019-10-22 07:45:00;81;132;122;81;10;94;1;1;6;0;0;0
2019-10-22 08:00:00;77;86;104;20;11;59;0;0;0;0;0;0
2019-10-22 08:15:00;68;63;105;19;8;62;1;0;2;0;0;0
2019-10-22 08:30:00;44;52;85;16;10;64;2;0;1;0;0;0
2019-10-22 08:45:00;53;55;89;21;8;49;1;0;0;0;0;0
2019-10-22 09:00:00;41;41;88;20;8;55;0;1;2;0;0;0
2019-10-22 09:15:00;49;56;81;18;9;45;2;5;2;0;0;0
2019-10-22 09:30:00;46;53;94;18;8;67;0;0;0;2;0;0
2019-10-22 09:45:00;40;52;85;17;5;53;1;0;0;0;0;0
2019-10-22 10:00:00;29;40;77;25;8;50;1;0;0;0;0;0
2019-10-22 10:15:00;39;32;89;12;6;65;0;3;0;0;0;0
2019-10-22 10:30:00;47;51;96;17;8;60;1;0;0;0;0;0
2019-10-22 10:45:00;40;54;84;23;6;62;0;1;2;0;0;0
2019-10-22 11:00:00;31;36;90;21;8;63;0;0;0;0;0;0
2019-10-22 11:15:00;33;51;83;18;7;52;2;0;0;3;0;0
2019-10-22 11:30:00;41;47;73;16;10;54;1;0;1;0;0;0
2019-10-22 11:45:00;37;47;100;29;6;56;3;0;0;0;0;0
2019-10-22 12:00:00;21;46;89;25;6;69;1;0;0;0;0;0
2019-10-22 12:15:00;35;51;91;22;8;63;0;0;0;0;0;0
2019-10-22 12:30:00;29;40;63;21;8;49;1;0;0;0;0;0
2019-10-22 12:45:00;28;46;82;38;13;55;0;2;1;0;0;0
2019-10-22 13:00:00;39;49;111;47;6;78;1;0;8;0;0;0
2019-10-22 13:15:00;38;39;77;25;16;57;1;0;21;0;0;0
2019-10-22 13:30:00;44;42;81;22;8;59;0;0;0;1;0;0
2019-10-22 13:45:00;46;45;87;19;6;61;0;0;0;0;0;0
2019-10-22 14:00:00;42;44;84;23;7;55;1;0;0;0;0;0
2019-10-22 14:15:00;44;55;117;35;8;74;0;0;0;0;0;0
2019-10-22 14:30:00;30;51;126;25;9;103;0;3;0;0;0;0
2019-10-22 14:45:00;39;52;83;37;7;89;1;0;0;0;0;0
2019-10-22 15:00:00;34;46;119;56;14;123;1;0;1;0;0;0
2019-10-22 15:15:00;41;60;105;36;8;79;1;0;0;0;0;0
2019-10-22 15:30:00;35;56;92;44;9;100;0;1;0;0;0;0
2019-10-22 15:45:00;40;64;160;75;11;109;2;0;2;0;0;0
2019-10-22 16:00:00;53;37;164;40;8;144;1;0;2;0;0;0
2019-10-22 16:15:00;43;54;175;59;6;137;0;0;17;0;0;0
2019-10-22 16:30:00;42;42;116;64;10;114;0;0;1;0;0;0
2019-10-22 16:45:00;38;68;120;59;10;121;0;0;0;0;0;0
2019-10-22 17:00:00;41;57;107;59;9;125;1;0;17;0;0;0
2019-10-22 17:15:00;49;86;86;64;8;127;1;0;1;0;0;0
2019-10-22 17:30:00;29;52;126;37;8;121;7;0;0;0;0;0
2019-10-22 17:45:00;25;55;117;48;8;129;0;0;0;0;0;0
2019-10-22 18:00:00;42;44;142;37;9;114;0;0;0;0;0;0
2019-10-22 18:15:00;47;53;118;40;7;94;0;0;0;0;0;0
2019-10-22 18:30:00;37;39;85;34;9;62;0;3;3;0;0;0
2019-10-22 18:45:00;44;43;75;30;5;63;0;0;0;1;0;0
2019-10-22 19:00:00;51;61;96;46;7;55;0;0;0;1;0;0
2019-10-22 19:15:00;36;53;65;41;10;53;0;0;0;0;0;0
2019-10-22 19:30:00;18;34;68;46;8;43;0;1;0;0;0;0
2019-10-22 19:45:00;20;35;61;15;5;41;0;0;2;0;0;0
2019-10-22 20:00:00;12;21;48;12;6;32;0;0;0;0;0;0
2019-10-22 20:15:00;15;15;40;12;5;27;0;0;0;0;0;0
2019-10-22 20:30:00;20;20;50;10;7;35;0;0;0;0;0;0
2019-10-22 20:45:00;5;13;59;41;2;25;0;0;0;0;0;0
2019-10-22 21:00:00;13;19;57;36;6;31;0;0;0;0;0;0
2019-10-22 21:15:00;10;8;36;18;1;24;0;0;0;0;0;0
2019-10-22 21:30:00;9;12;105;55;1;68;0;0;0;0;0;0
2019-10-22 21:45:00;15;12;50;22;2;26;0;0;0;0;0;0
2019-10-22 22:00:00;5;11;44;8;4;33;0;0;0;0;0;0
2019-10-22 22:15:00;7;12;33;3;2;24;0;2;0;0;0;0
2019-10-22 22:30:00;1;5;16;3;4;10;0;0;0;0;0;0
2019-10-22 22:45:00;10;10;27;4;0;18;0;0;0;0;0;0
2019-10-22 23:00:00;6;3;22;0;4;24;0;0;0;0;0;0
2019-10-22 23:15:00;4;10;16;1;1;12;0;0;0;0;0;0
2019-10-22 23:30:00;5;5;16;1;1;10;0;0;0;0;0;0
2019-10-22 23:45:00;5;6;7;0;0;4;0;0;0;0;0;0
