DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-05-26 00:00:00;0;2;3;4;2;0;0;0;0;0;0;0
2020-05-26 00:15:00;0;3;4;8;5;0;0;0;0;0;0;0
2020-05-26 00:30:00;1;2;3;7;4;0;0;0;0;0;0;0
2020-05-26 00:45:00;5;5;5;7;5;0;0;0;0;0;0;0
2020-05-26 01:00:00;1;5;1;4;0;0;0;0;0;0;0;0
2020-05-26 01:15:00;1;5;5;2;2;0;0;0;0;0;0;0
2020-05-26 01:30:00;0;2;2;4;3;0;0;0;0;0;0;0
2020-05-26 01:45:00;1;2;1;3;2;0;0;0;0;0;0;0
2020-05-26 02:00:00;0;5;8;1;0;0;0;0;0;0;0;0
2020-05-26 02:15:00;1;2;6;1;1;0;0;0;0;0;0;0
2020-05-26 02:30:00;1;2;2;0;1;0;0;0;0;0;0;0
2020-05-26 02:45:00;0;3;0;2;3;0;0;0;0;0;0;0
2020-05-26 03:00:00;0;2;2;2;2;0;0;0;0;0;0;0
2020-05-26 03:15:00;0;2;3;3;2;0;0;0;0;0;0;0
2020-05-26 03:30:00;2;3;3;2;1;0;0;0;0;0;0;0
2020-05-26 03:45:00;1;0;1;2;3;0;0;0;0;0;0;0
2020-05-26 04:00:00;0;1;3;2;1;0;0;0;0;0;0;0
2020-05-26 04:15:00;1;11;7;4;2;0;0;0;0;0;0;0
2020-05-26 04:30:00;1;9;11;4;5;0;0;0;0;0;0;0
2020-05-26 04:45:00;1;11;11;12;7;0;0;0;0;0;0;0
2020-05-26 05:00:00;1;16;12;22;7;0;0;0;0;0;0;0
2020-05-26 05:15:00;2;29;22;26;18;0;0;0;0;0;0;0
2020-05-26 05:30:00;8;22;17;37;28;0;1;0;0;0;0;0
2020-05-26 05:45:00;4;34;35;49;30;0;0;0;0;0;0;0
2020-05-26 06:00:00;6;43;47;44;28;0;0;0;0;0;0;0
2020-05-26 06:15:00;7;48;42;65;50;0;1;0;0;1;0;0
2020-05-26 06:30:00;5;52;48;64;73;0;3;0;0;0;3;0
2020-05-26 06:45:00;6;51;28;94;92;15;0;0;0;27;0;0
2020-05-26 07:00:00;4;45;45;91;107;1;1;0;0;14;1;0
2020-05-26 07:15:00;5;59;49;116;101;2;9;0;0;35;1;0
2020-05-26 07:30:00;16;57;43;102;112;2;0;0;0;6;20;18
2020-05-26 07:45:00;7;57;64;99;79;0;3;0;0;0;3;0
2020-05-26 08:00:00;9;51;40;70;57;3;0;0;0;5;1;7
2020-05-26 08:15:00;10;45;38;87;50;5;1;0;0;7;4;1
2020-05-26 08:30:00;14;65;46;79;50;1;2;0;0;7;2;1
2020-05-26 08:45:00;7;40;56;79;49;1;8;0;0;3;3;10
2020-05-26 09:00:00;5;66;40;64;53;5;5;0;0;3;2;3
2020-05-26 09:15:00;7;50;47;58;45;0;4;0;0;9;9;2
2020-05-26 09:30:00;13;53;49;42;84;3;2;0;0;0;0;0
2020-05-26 09:45:00;3;45;48;44;62;1;0;0;0;0;1;3
2020-05-26 10:00:00;9;53;43;56;50;0;0;0;0;0;2;9
2020-05-26 10:15:00;8;42;40;50;45;3;3;0;0;31;2;0
2020-05-26 10:30:00;12;73;62;61;62;0;6;0;0;8;5;1
2020-05-26 10:45:00;10;58;70;63;60;3;2;0;0;26;21;89
2020-05-26 11:00:00;7;61;55;57;54;1;8;0;0;8;4;0
2020-05-26 11:15:00;10;74;61;61;52;1;1;0;0;0;10;8
2020-05-26 11:30:00;14;81;75;45;42;6;4;0;0;18;1;1
2020-05-26 11:45:00;9;69;54;62;44;1;5;0;0;11;2;0
2020-05-26 12:00:00;10;48;68;62;46;3;4;0;0;27;4;2
2020-05-26 12:15:00;5;65;63;56;39;7;7;0;0;12;12;0
2020-05-26 12:30:00;5;72;65;35;54;0;4;0;0;2;2;0
2020-05-26 12:45:00;19;95;90;52;115;2;1;0;0;12;4;0
2020-05-26 13:00:00;14;100;75;55;47;0;3;0;0;4;7;0
