DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-10-31 00:00:00;16;10;17;0;0;0;0;0;0
2020-10-31 00:15:00;25;12;29;1;1;0;0;0;0
2020-10-31 00:30:00;18;7;17;1;1;0;0;0;0
2020-10-31 00:45:00;14;9;17;0;0;0;0;0;0
2020-10-31 01:00:00;11;8;13;0;0;0;0;0;0
2020-10-31 01:15:00;13;5;9;1;1;0;0;0;0
2020-10-31 01:30:00;7;5;12;0;0;0;0;0;0
2020-10-31 01:45:00;12;9;10;0;0;0;0;0;0
2020-10-31 02:00:00;11;9;9;0;0;0;0;0;0
2020-10-31 02:15:00;3;9;12;0;0;0;0;0;0
2020-10-31 02:30:00;8;9;8;0;0;0;0;0;0
2020-10-31 02:45:00;5;1;6;0;0;0;0;0;0
2020-10-31 03:00:00;4;2;9;0;0;0;0;0;0
2020-10-31 03:15:00;2;1;4;0;0;0;0;0;0
2020-10-31 03:30:00;4;1;2;1;1;0;0;0;0
2020-10-31 03:45:00;2;4;6;0;0;0;0;0;0
2020-10-31 04:00:00;3;5;8;0;0;0;0;0;0
2020-10-31 04:15:00;5;8;5;0;0;0;0;0;0
2020-10-31 04:30:00;12;4;10;0;0;0;0;0;0
2020-10-31 04:45:00;6;4;20;0;0;0;0;0;0
2020-10-31 05:00:00;15;9;17;0;0;0;0;0;0
2020-10-31 05:15:00;24;10;41;0;0;0;0;0;0
2020-10-31 05:30:00;21;10;48;0;0;0;0;0;0
2020-10-31 05:45:00;37;17;52;1;1;0;0;0;0
2020-10-31 06:00:00;47;8;25;0;0;0;0;0;0
2020-10-31 06:15:00;57;19;47;0;0;0;0;0;0
2020-10-31 06:30:00;33;9;38;1;1;0;0;0;0
2020-10-31 06:45:00;45;14;52;0;0;0;0;0;0
2020-10-31 07:00:00;31;17;62;0;0;0;0;0;0
2020-10-31 07:15:00;44;14;64;1;1;0;0;0;0
2020-10-31 07:30:00;53;26;91;2;2;1;0;0;0
2020-10-31 07:45:00;60;33;114;1;1;0;0;0;0
2020-10-31 08:00:00;62;25;102;0;0;0;0;0;0
2020-10-31 08:15:00;61;36;136;1;3;0;0;0;0
2020-10-31 08:30:00;86;50;155;2;3;0;0;0;0
2020-10-31 08:45:00;97;53;176;1;0;0;0;0;0
2020-10-31 09:00:00;86;63;178;0;0;1;0;0;0
2020-10-31 09:15:00;113;73;187;1;1;3;0;0;0
2020-10-31 09:30:00;130;74;210;1;1;2;0;0;0
2020-10-31 09:45:00;139;96;241;0;0;0;0;0;0
2020-10-31 10:00:00;151;80;249;1;1;1;0;0;0
2020-10-31 10:15:00;175;81;242;1;2;5;0;0;0
2020-10-31 10:30:00;156;93;221;2;4;5;0;0;0
2020-10-31 10:45:00;168;106;253;2;2;2;0;0;0
2020-10-31 11:00:00;179;82;251;0;0;1;0;0;0
2020-10-31 11:15:00;164;92;232;2;3;3;0;0;0
2020-10-31 11:30:00;161;94;225;1;1;2;0;0;0
2020-10-31 11:45:00;153;103;236;3;1;1;0;0;0
2020-10-31 12:00:00;146;84;266;0;0;1;0;0;0
