DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-09-25 00:00:00;3;1;1;2;0;0;0;0
2020-09-25 00:15:00;7;5;1;1;0;0;0;0
2020-09-25 00:30:00;2;4;0;1;0;0;0;0
2020-09-25 00:45:00;2;2;0;1;0;0;0;0
2020-09-25 01:00:00;1;1;1;0;0;0;0;0
2020-09-25 01:15:00;0;5;0;0;0;0;0;0
2020-09-25 01:30:00;0;5;0;0;0;0;0;0
2020-09-25 01:45:00;1;3;0;1;0;0;0;0
2020-09-25 02:00:00;2;1;0;0;0;0;0;0
2020-09-25 02:15:00;2;3;0;0;0;0;0;0
2020-09-25 02:30:00;1;1;0;0;0;0;0;0
2020-09-25 02:45:00;1;0;1;0;0;0;0;0
2020-09-25 03:00:00;1;1;2;3;0;0;0;0
2020-09-25 03:15:00;4;0;1;1;0;0;0;0
2020-09-25 03:30:00;3;4;0;1;0;0;0;0
2020-09-25 03:45:00;2;2;0;0;0;0;0;0
2020-09-25 04:00:00;0;1;0;0;0;0;0;0
2020-09-25 04:15:00;1;4;0;0;0;0;0;0
2020-09-25 04:30:00;5;2;2;1;0;0;0;0
2020-09-25 04:45:00;8;4;2;0;0;0;0;0
2020-09-25 05:00:00;9;1;1;1;0;0;0;0
2020-09-25 05:15:00;16;6;0;0;0;0;0;0
2020-09-25 05:30:00;31;23;2;2;0;0;0;0
2020-09-25 05:45:00;27;28;3;4;0;0;0;0
2020-09-25 06:00:00;29;30;2;2;0;0;0;0
2020-09-25 06:15:00;35;36;2;2;0;0;0;0
2020-09-25 06:30:00;48;53;3;1;0;0;0;0
2020-09-25 06:45:00;39;39;1;2;0;0;0;0
2020-09-25 07:00:00;44;43;2;1;0;0;0;0
2020-09-25 07:15:00;46;76;5;2;0;0;0;0
2020-09-25 07:30:00;8;9;3;2;0;0;0;0
2020-09-25 07:45:00;
2020-09-25 08:00:00;
2020-09-25 08:15:00;
2020-09-25 08:30:00;
2020-09-25 08:45:00;
2020-09-25 09:00:00;
2020-09-25 09:15:00;38;54;0;0;0;0;0;0
2020-09-25 09:30:00;36;49;0;0;0;0;0;0
2020-09-25 09:45:00;48;43;0;1;0;0;0;0
2020-09-25 10:00:00;53;35;1;1;0;0;7;0
2020-09-25 10:15:00;48;51;0;0;0;0;0;0
2020-09-25 10:30:00;54;44;3;4;0;0;0;0
2020-09-25 10:45:00;54;47;1;1;0;0;0;0
2020-09-25 11:00:00;57;46;2;3;0;0;0;0
2020-09-25 11:15:00;47;45;2;2;0;0;0;0
2020-09-25 11:30:00;68;49;2;1;0;0;0;0
2020-09-25 11:45:00;44;43;3;2;0;0;2;0
2020-09-25 12:00:00;77;37;6;3;0;0;0;0
2020-09-25 12:15:00;66;58;4;3;0;0;0;0
2020-09-25 12:30:00;57;50;0;0;0;0;7;2
2020-09-25 12:45:00;70;67;2;0;0;0;1;0
2020-09-25 13:00:00;129;82;0;1;0;0;2;4
2020-09-25 13:15:00;98;39;1;0;0;0;2;0
2020-09-25 13:30:00;74;68;0;0;0;0;0;0
2020-09-25 13:45:00;99;92;1;1;0;0;0;0
2020-09-25 14:00:00;74;73;7;4;0;0;0;0
2020-09-25 14:15:00;52;67;0;1;0;0;1;0
2020-09-25 14:30:00;67;89;0;0;0;0;3;0
2020-09-25 14:45:00;46;56;1;2;0;0;0;0
2020-09-25 15:00:00;88;76;6;4;0;0;1;0
2020-09-25 15:15:00;72;73;3;3;0;0;1;1
2020-09-25 15:30:00;60;52;0;0;0;0;0;0
2020-09-25 15:45:00;69;72;5;6;0;0;2;0
2020-09-25 16:00:00;71;44;5;7;0;0;2;6
2020-09-25 16:15:00;64;64;2;1;0;0;0;0
2020-09-25 16:30:00;64;54;8;9;0;0;4;0
2020-09-25 16:45:00;67;64;2;3;0;0;1;0
2020-09-25 17:00:00;77;67;2;1;0;0;0;0
2020-09-25 17:15:00;49;56;2;2;0;0;0;0
2020-09-25 17:30:00;47;50;0;1;0;0;0;0
2020-09-25 17:45:00;36;50;0;0;0;0;0;0
2020-09-25 18:00:00;45;47;1;2;0;0;0;0
2020-09-25 18:15:00;49;53;2;2;0;0;0;0
2020-09-25 18:30:00;40;43;1;3;0;0;0;0
2020-09-25 18:45:00;46;41;3;2;0;0;0;0
2020-09-25 19:00:00;34;35;2;1;0;0;0;0
2020-09-25 19:15:00;35;32;1;1;0;0;2;1
2020-09-25 19:30:00;38;41;1;2;0;0;0;0
2020-09-25 19:45:00;22;25;0;0;0;0;0;0
2020-09-25 20:00:00;40;44;2;1;0;0;1;0
2020-09-25 20:15:00;21;29;3;2;0;0;0;0
2020-09-25 20:30:00;29;28;3;0;0;0;0;0
2020-09-25 20:45:00;21;30;1;0;0;0;0;0
2020-09-25 21:00:00;20;23;1;1;0;0;1;0
2020-09-25 21:15:00;23;13;2;2;0;0;0;0
2020-09-25 21:30:00;32;14;2;0;0;0;0;0
2020-09-25 21:45:00;23;30;1;1;0;0;0;0
2020-09-25 22:00:00;13;21;2;1;0;0;0;0
2020-09-25 22:15:00;14;20;1;1;0;0;0;0
2020-09-25 22:30:00;15;6;0;0;0;0;0;0
2020-09-25 22:45:00;15;13;1;0;0;0;0;0
2020-09-25 23:00:00;30;17;2;1;0;0;0;0
2020-09-25 23:15:00;9;10;1;4;0;0;0;0
2020-09-25 23:30:00;6;12;1;0;0;0;0;0
2020-09-25 23:45:00;6;13;0;0;0;0;0;0
