DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-02-23 00:00:00;2;11;0;0;1;0;0;3;8;0;0;0;0;0
2020-02-23 00:15:00;3;7;1;1;3;2;0;4;15;0;0;0;0;0
2020-02-23 00:30:00;3;7;0;0;0;0;0;2;12;0;0;0;0;0
2020-02-23 00:45:00;3;3;1;2;0;0;0;3;5;0;0;0;0;0
2020-02-23 01:00:00;2;5;1;2;0;0;0;1;8;0;0;0;0;0
2020-02-23 01:15:00;5;4;3;2;2;2;0;2;7;0;0;0;0;0
2020-02-23 01:30:00;5;7;0;0;2;0;0;2;7;0;0;0;0;0
2020-02-23 01:45:00;0;8;0;0;0;0;0;4;9;0;0;0;0;0
2020-02-23 02:00:00;1;2;0;0;0;0;0;2;7;0;0;0;0;0
2020-02-23 02:15:00;2;2;1;0;0;2;0;0;5;0;0;0;0;0
2020-02-23 02:30:00;0;6;0;1;0;0;0;2;4;0;0;0;0;0
2020-02-23 02:45:00;4;6;2;1;0;2;0;3;5;0;0;0;0;0
2020-02-23 03:00:00;0;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-02-23 03:15:00;0;3;1;0;0;0;0;0;8;0;0;0;0;0
2020-02-23 03:30:00;0;4;2;3;0;0;0;0;2;0;0;0;0;0
2020-02-23 03:45:00;1;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-02-23 04:00:00;1;2;0;0;0;0;0;1;3;0;0;0;0;0
2020-02-23 04:15:00;1;2;0;0;0;0;0;2;3;0;0;0;0;0
2020-02-23 04:30:00;1;3;0;0;2;0;0;1;1;0;0;0;0;0
2020-02-23 04:45:00;0;5;0;0;0;0;0;1;6;0;0;0;0;0
2020-02-23 05:00:00;0;6;2;1;1;0;0;0;3;0;0;0;0;0
2020-02-23 05:15:00;1;0;0;0;2;0;0;2;3;0;0;0;0;0
2020-02-23 05:30:00;2;3;1;1;0;0;0;3;8;0;0;0;0;0
2020-02-23 05:45:00;0;6;2;2;0;0;0;2;4;0;0;0;0;0
2020-02-23 06:00:00;2;7;4;4;0;0;0;1;8;0;0;0;0;0
2020-02-23 06:15:00;5;6;8;8;1;0;0;3;7;0;0;0;0;0
2020-02-23 06:30:00;1;0;0;0;0;0;2;2;9;0;0;0;0;0
2020-02-23 06:45:00;1;2;1;0;0;0;0;3;3;0;0;0;0;0
2020-02-23 07:00:00;0;2;0;0;4;1;0;0;0;0;0;0;0;0
2020-02-23 07:15:00;6;12;0;0;1;0;0;2;4;0;0;0;0;0
2020-02-23 07:30:00;3;6;0;0;3;4;0;0;4;0;0;0;0;0
2020-02-23 07:45:00;7;7;0;0;2;2;0;1;5;0;0;0;0;0
2020-02-23 08:00:00;5;8;1;1;1;1;0;4;9;0;0;0;0;0
2020-02-23 08:15:00;7;6;2;1;2;2;0;1;5;0;0;0;0;0
2020-02-23 08:30:00;4;4;1;4;2;0;0;6;7;0;0;0;0;0
2020-02-23 08:45:00;4;8;0;0;1;0;0;8;7;0;0;0;0;0
2020-02-23 09:00:00;19;26;2;1;4;0;0;3;11;0;0;0;0;0
2020-02-23 09:15:00;11;16;4;4;2;1;0;7;13;0;0;0;0;0
2020-02-23 09:30:00;4;18;8;6;11;2;0;13;13;0;0;0;0;0
2020-02-23 09:45:00;11;15;7;5;4;1;0;27;18;0;0;0;0;0
2020-02-23 10:00:00;8;10;3;3;1;0;0;19;28;0;0;0;0;0
2020-02-23 10:15:00;11;14;0;0;2;1;1;13;27;0;0;0;0;0
2020-02-23 10:30:00;8;19;5;6;0;3;1;18;23;0;0;0;0;0
2020-02-23 10:45:00;13;25;4;4;4;2;0;14;29;0;0;0;0;0
2020-02-23 11:00:00;13;16;3;5;1;0;0;12;29;0;0;0;0;0
2020-02-23 11:15:00;16;21;5;5;3;1;0;22;27;0;0;0;0;0
2020-02-23 11:30:00;16;20;2;3;3;3;0;12;17;0;0;0;0;0
2020-02-23 11:45:00;19;22;8;9;3;0;0;14;15;0;0;0;0;0
2020-02-23 12:00:00;18;23;5;4;2;2;0;23;33;0;0;0;0;0
2020-02-23 12:15:00;17;23;7;8;2;1;0;15;25;0;0;0;0;0
2020-02-23 12:30:00;16;29;3;3;4;6;0;23;32;0;0;0;0;0
2020-02-23 12:45:00;23;27;6;6;8;5;0;8;19;0;0;0;0;0
2020-02-23 13:00:00;30;39;4;4;8;7;1;12;26;0;0;0;0;0
2020-02-23 13:15:00;17;13;2;2;6;0;1;16;26;0;0;0;1;0
2020-02-23 13:30:00;11;28;6;7;4;5;1;17;29;0;0;0;2;0
2020-02-23 13:45:00;23;47;7;8;5;3;1;13;27;0;0;0;0;0
2020-02-23 14:00:00;17;42;4;4;4;1;1;10;23;0;0;0;0;0
2020-02-23 14:15:00;20;45;6;4;7;1;0;12;28;0;0;0;0;0
2020-02-23 14:30:00;17;19;6;6;1;3;0;7;27;0;0;0;0;0
2020-02-23 14:45:00;20;40;5;3;3;4;2;13;20;0;0;0;2;0
2020-02-23 15:00:00;10;12;3;4;3;1;0;8;18;0;0;0;0;0
2020-02-23 15:15:00;19;39;7;6;5;3;0;9;22;0;0;0;0;0
2020-02-23 15:30:00;17;26;3;3;5;4;0;10;17;0;0;0;0;0
2020-02-23 15:45:00;14;29;6;7;4;2;1;9;23;0;0;0;0;0
2020-02-23 16:00:00;20;39;3;1;2;2;1;24;25;0;0;0;0;0
2020-02-23 16:15:00;19;34;3;4;1;1;2;10;27;0;0;0;0;0
2020-02-23 16:30:00;10;31;9;7;3;5;0;17;23;0;0;0;0;0
2020-02-23 16:45:00;13;32;4;4;6;3;0;11;18;0;0;0;0;0
2020-02-23 17:00:00;22;27;2;2;2;0;0;11;17;0;0;0;0;0
