DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-09-04 00:00:00;0;0;4;8;7;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 00:15:00;3;4;4;3;8;2;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 00:30:00;3;0;6;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 00:45:00;4;4;2;1;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 01:00:00;2;2;2;0;5;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 01:15:00;1;4;3;7;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 01:30:00;3;0;1;1;2;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 01:45:00;0;0;2;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 02:00:00;0;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 02:15:00;2;4;0;2;3;2;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 02:30:00;1;3;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 02:45:00;0;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 03:00:00;1;0;1;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 03:15:00;1;1;1;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 03:30:00;2;2;1;2;2;2;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 03:45:00;0;1;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 04:00:00;1;1;2;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 04:15:00;1;2;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 04:30:00;1;3;4;4;7;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 04:45:00;2;4;2;3;9;5;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 05:00:00;4;8;5;3;31;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 05:15:00;7;15;17;11;37;11;6;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 05:30:00;12;4;15;11;61;22;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 05:45:00;13;24;20;7;72;38;6;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 06:00:00;14;20;19;20;41;19;11;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 06:15:00;8;27;28;16;65;35;11;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 06:30:00;18;23;15;17;124;30;18;5;0;7;0;1;0;0;0;0;0;0;0;2;0;0
2019-09-04 06:45:00;17;28;34;19;117;42;21;3;0;9;0;0;0;0;0;0;0;1;0;1;5;0
2019-09-04 07:00:00;21;33;23;16;106;44;25;4;0;2;0;0;2;0;0;0;0;0;0;0;0;0
2019-09-04 07:15:00;26;33;29;14;139;29;30;8;0;13;0;0;0;1;0;0;0;1;0;0;0;0
2019-09-04 07:30:00;19;36;30;27;124;35;36;5;0;13;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-04 07:45:00;26;45;36;24;132;18;29;5;0;8;0;0;0;1;2;0;0;2;5;0;0;0
2019-09-04 08:00:00;27;39;20;24;98;30;27;9;0;14;0;1;0;0;0;0;0;1;4;0;0;0
2019-09-04 08:15:00;25;44;41;24;110;17;33;8;0;13;0;0;0;1;0;0;1;0;0;0;0;0
2019-09-04 08:30:00;21;40;26;15;85;24;25;4;0;14;0;0;0;1;1;0;0;1;0;0;0;0
2019-09-04 08:45:00;34;51;38;30;73;25;23;5;0;19;0;0;0;0;0;0;0;0;0;2;0;0
2019-09-04 09:00:00;27;38;27;18;70;18;22;0;0;10;0;1;1;0;0;0;3;0;0;0;0;0
2019-09-04 09:15:00;25;33;33;18;64;22;27;1;0;10;0;1;2;0;0;0;0;2;0;1;0;0
2019-09-04 09:30:00;26;35;23;17;52;25;33;3;0;9;0;1;0;4;5;0;0;3;0;0;0;0
2019-09-04 09:45:00;25;26;34;21;59;19;38;2;0;12;0;2;5;2;15;0;0;0;0;1;0;0
2019-09-04 10:00:00;29;25;34;23;67;21;39;2;0;19;0;2;3;3;22;0;0;0;0;1;0;0
2019-09-04 10:15:00;18;34;31;31;52;19;29;2;0;10;0;1;0;1;2;0;0;0;0;2;2;0
2019-09-04 10:30:00;22;36;25;24;75;14;29;1;0;12;0;1;12;6;16;0;0;0;0;0;0;0
2019-09-04 10:45:00;24;40;33;22;59;19;29;1;0;12;0;3;5;0;0;0;0;0;0;3;2;1
2019-09-04 11:00:00;32;28;26;11;52;13;37;1;0;10;0;1;1;2;0;0;0;0;0;0;0;0
2019-09-04 11:15:00;21;31;29;30;65;22;30;5;0;11;0;0;0;2;1;0;0;1;0;0;0;0
2019-09-04 11:30:00;26;42;33;26;64;20;45;9;0;14;0;0;0;2;18;0;0;1;6;0;0;0
2019-09-04 11:45:00;26;45;37;35;68;18;39;8;0;12;0;5;3;2;1;2;1;0;0;4;2;1
2019-09-04 12:00:00;33;43;40;29;68;21;47;4;0;14;0;0;1;3;0;0;0;2;0;0;0;0
2019-09-04 12:15:00;33;42;35;29;77;21;40;3;0;12;0;4;8;2;1;0;0;1;0;0;0;0
2019-09-04 12:30:00;32;43;34;32;47;18;38;4;0;14;0;3;19;2;9;0;0;0;0;0;0;0
2019-09-04 12:45:00;26;30;33;25;61;19;47;2;0;9;0;1;2;1;3;4;2;0;0;0;0;0
2019-09-04 13:00:00;27;33;32;31;73;18;43;2;0;13;0;2;0;3;0;0;0;0;0;1;0;0
2019-09-04 13:15:00;34;34;33;31;86;20;36;3;0;19;0;4;0;1;1;0;0;0;0;1;0;10
2019-09-04 13:30:00;30;49;32;26;85;21;48;2;0;10;0;1;0;4;0;0;0;1;0;1;2;0
2019-09-04 13:45:00;31;38;30;21;93;19;33;3;0;11;0;2;1;2;0;0;0;0;0;0;0;0
2019-09-04 14:00:00;32;54;35;38;63;14;48;8;0;20;0;4;4;4;0;0;0;2;1;0;0;0
2019-09-04 14:15:00;43;54;36;29;51;15;32;7;0;21;0;7;70;2;0;0;0;0;0;2;1;0
2019-09-04 14:30:00;61;69;33;41;50;10;33;2;0;24;0;0;0;4;1;0;0;0;0;0;0;0
2019-09-04 14:45:00;45;58;32;26;86;9;42;6;0;15;0;6;0;7;2;0;0;2;3;2;16;0
2019-09-04 15:00:00;47;56;35;31;50;12;42;2;0;18;0;0;0;2;24;0;0;0;0;2;0;0
2019-09-04 15:15:00;46;52;35;30;69;7;36;3;0;19;0;0;0;3;4;0;0;1;3;1;0;0
2019-09-04 15:30:00;68;65;32;31;58;17;42;5;0;19;0;2;17;0;0;0;0;0;0;5;0;0
2019-09-04 15:45:00;53;74;36;34;61;10;41;4;0;22;0;0;0;7;0;0;0;0;0;1;1;0
2019-09-04 16:00:00;66;78;39;51;90;12;54;4;0;17;0;0;0;2;0;0;0;0;0;0;0;0
2019-09-04 16:15:00;75;71;44;46;89;10;51;8;0;36;0;5;0;1;0;0;0;3;0;1;4;2
2019-09-04 16:30:00;60;70;35;37;73;16;53;6;0;14;0;0;0;2;22;0;0;0;0;1;0;0
2019-09-04 16:45:00;55;63;28;29;78;16;38;7;0;16;0;4;15;4;60;0;0;0;0;3;0;0
2019-09-04 17:00:00;54;62;27;38;82;16;39;4;0;28;0;2;2;0;0;0;0;1;1;0;16;0
2019-09-04 17:15:00;63;70;38;36;95;12;37;3;0;27;0;1;11;4;3;0;2;3;0;3;2;0
