DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-12-27 00:00:00;8;15;5;0;0;0;0;0
2019-12-27 00:15:00;6;13;10;0;0;0;0;0
2019-12-27 00:30:00;7;11;8;0;0;0;0;0
2019-12-27 00:45:00;4;22;9;0;0;0;0;0
2019-12-27 01:00:00;6;15;7;0;0;0;0;0
2019-12-27 01:15:00;7;15;10;0;0;0;0;0
2019-12-27 01:30:00;5;15;8;0;0;0;0;0
2019-12-27 01:45:00;2;11;7;0;0;0;0;0
2019-12-27 02:00:00;5;11;2;0;0;0;0;0
2019-12-27 02:15:00;4;9;0;0;0;0;0;0
2019-12-27 02:30:00;1;9;2;0;0;0;0;0
2019-12-27 02:45:00;6;12;4;0;0;0;0;0
2019-12-27 03:00:00;4;8;3;0;0;0;0;0
2019-12-27 03:15:00;3;10;6;0;0;0;0;0
2019-12-27 03:30:00;2;7;5;0;0;0;0;0
2019-12-27 03:45:00;2;3;4;0;0;0;0;0
2019-12-27 04:00:00;4;8;3;0;0;0;0;0
2019-12-27 04:15:00;4;7;3;0;0;0;0;0
2019-12-27 04:30:00;3;8;5;0;0;0;0;0
2019-12-27 04:45:00;14;18;6;0;0;0;0;0
2019-12-27 05:00:00;5;13;7;0;0;0;0;0
2019-12-27 05:15:00;14;24;9;0;0;0;0;0
2019-12-27 05:30:00;14;32;13;0;0;0;0;0
2019-12-27 05:45:00;13;32;12;0;0;0;0;0
2019-12-27 06:00:00;21;36;18;0;0;0;0;0
2019-12-27 06:15:00;13;26;11;0;0;0;0;0
2019-12-27 06:30:00;25;42;25;0;0;0;0;0
2019-12-27 06:45:00;25;46;26;0;0;0;0;0
2019-12-27 07:00:00;27;39;29;0;0;0;0;0
2019-12-27 07:15:00;34;45;13;0;0;0;0;0
2019-12-27 07:30:00;24;59;20;0;0;0;0;0
2019-12-27 07:45:00;40;51;25;0;0;0;3;0
2019-12-27 08:00:00;30;49;20;0;0;1;3;0
2019-12-27 08:15:00;38;59;29;0;0;0;1;0
2019-12-27 08:30:00;48;67;23;0;0;0;2;0
2019-12-27 08:45:00;49;66;35;0;0;0;1;0
2019-12-27 09:00:00;39;75;39;0;0;0;0;0
2019-12-27 09:15:00;46;95;43;0;0;0;1;0
2019-12-27 09:30:00;43;85;55;0;0;2;0;0
2019-12-27 09:45:00;61;120;57;0;0;0;3;0
2019-12-27 10:00:00;52;123;48;0;0;0;0;2
2019-12-27 10:15:00;68;129;79;0;0;0;2;0
2019-12-27 10:30:00;76;145;60;0;0;0;6;0
2019-12-27 10:45:00;78;159;84;0;0;3;3;0
2019-12-27 11:00:00;102;166;69;0;0;0;5;3
2019-12-27 11:15:00;94;166;74;0;0;7;4;1
2019-12-27 11:30:00;96;174;72;0;0;2;2;0
2019-12-27 11:45:00;103;201;72;0;0;0;4;6
2019-12-27 12:00:00;107;210;89;0;0;0;3;10
2019-12-27 12:15:00;103;203;92;0;0;0;0;4
2019-12-27 12:30:00;95;189;90;0;0;0;2;0
2019-12-27 12:45:00;80;165;77;0;0;0;6;2
2019-12-27 13:00:00;88;167;108;0;0;9;18;0
2019-12-27 13:15:00;106;199;110;0;0;14;22;0
2019-12-27 13:30:00;89;183;89;0;0;0;1;18
2019-12-27 13:45:00;94;219;94;0;0;3;1;0
2019-12-27 14:00:00;109;178;79;0;0;17;35;1
2019-12-27 14:15:00;95;223;98;0;0;0;0;7
2019-12-27 14:30:00;104;221;89;0;0;3;3;2
2019-12-27 14:45:00;79;213;112;0;0;2;3;10
2019-12-27 15:00:00;95;234;80;0;0;8;0;8
2019-12-27 15:15:00;96;211;89;0;0;0;4;1
2019-12-27 15:30:00;71;174;100;0;0;5;13;11
2019-12-27 15:45:00;84;225;75;0;0;8;2;0
2019-12-27 16:00:00;84;194;105;0;0;0;7;7
2019-12-27 16:15:00;64;203;76;0;0;0;5;2
2019-12-27 16:30:00;77;219;63;0;0;1;10;6
2019-12-27 16:45:00;101;218;60;0;0;5;6;25
2019-12-27 17:00:00;91;215;69;0;0;34;0;0
2019-12-27 17:15:00;73;174;75;0;0;2;1;6
2019-12-27 17:30:00;76;201;61;0;0;2;5;15
2019-12-27 17:45:00;68;188;60;0;0;5;2;53
2019-12-27 18:00:00;67;176;72;0;0;0;3;15
2019-12-27 18:15:00;67;153;70;0;0;0;4;25
2019-12-27 18:30:00;55;143;53;0;0;0;3;9
2019-12-27 18:45:00;52;137;59;0;0;0;0;3
2019-12-27 19:00:00;54;170;75;0;0;4;10;35
2019-12-27 19:15:00;27;149;50;0;0;7;0;7
2019-12-27 19:30:00;43;115;47;0;0;0;0;0
2019-12-27 19:45:00;44;136;41;0;0;0;0;2
2019-12-27 20:00:00;59;157;38;0;0;0;0;0
2019-12-27 20:15:00;63;120;40;0;0;0;0;0
2019-12-27 20:30:00;32;69;33;0;0;0;0;0
2019-12-27 20:45:00;33;74;28;0;0;0;0;0
2019-12-27 21:00:00;38;64;28;0;0;0;0;1
2019-12-27 21:15:00;24;61;28;0;0;0;0;0
2019-12-27 21:30:00;26;43;32;0;0;0;0;0
2019-12-27 21:45:00;21;61;26;0;0;0;0;0
2019-12-27 22:00:00;21;61;24;0;0;0;0;0
2019-12-27 22:15:00;14;45;16;0;0;0;0;0
2019-12-27 22:30:00;19;51;24;0;0;0;0;0
2019-12-27 22:45:00;36;65;24;0;0;0;0;0
2019-12-27 23:00:00;16;29;22;0;0;0;0;0
2019-12-27 23:15:00;10;32;16;0;0;0;0;0
2019-12-27 23:30:00;16;41;17;0;0;0;0;0
2019-12-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
