DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-11-28 00:00:00;0;3;3;3;3;3;6;4;0;0;0;0;0
2019-11-28 00:15:00;0;3;1;1;6;4;5;6;0;0;0;0;0
2019-11-28 00:30:00;0;6;3;3;5;1;3;2;0;0;0;0;0
2019-11-28 00:45:00;0;1;1;1;4;7;3;3;0;0;0;0;0
2019-11-28 01:00:00;0;2;2;3;4;0;3;3;0;0;0;0;0
2019-11-28 01:15:00;1;1;3;3;3;2;3;1;0;0;0;0;0
2019-11-28 01:30:00;5;3;1;1;3;6;0;1;0;0;0;0;0
2019-11-28 01:45:00;1;1;0;1;3;3;1;1;0;0;0;0;0
2019-11-28 02:00:00;0;0;3;3;1;1;1;2;0;0;0;0;0
2019-11-28 02:15:00;1;0;1;1;6;1;4;1;0;0;0;0;0
2019-11-28 02:30:00;2;3;2;2;0;2;0;1;0;0;0;0;0
2019-11-28 02:45:00;0;1;1;1;7;0;4;1;0;0;0;0;0
2019-11-28 03:00:00;1;2;3;3;8;3;4;1;0;0;0;0;0
2019-11-28 03:15:00;1;3;5;5;5;2;4;3;0;0;0;0;0
2019-11-28 03:30:00;0;1;2;2;7;2;4;4;0;0;0;0;0
2019-11-28 03:45:00;1;2;5;5;4;1;1;3;0;0;0;0;0
2019-11-28 04:00:00;0;1;6;5;7;5;1;2;0;0;0;0;0
2019-11-28 04:15:00;0;5;6;6;5;5;5;2;0;0;0;0;0
2019-11-28 04:30:00;1;7;9;9;3;3;2;8;0;0;0;0;0
2019-11-28 04:45:00;1;12;23;23;4;7;2;13;0;0;0;0;0
2019-11-28 05:00:00;5;34;46;46;11;27;14;34;0;0;0;0;0
2019-11-28 05:15:00;17;66;114;116;23;46;35;73;0;0;0;0;0
2019-11-28 05:30:00;15;104;126;124;23;58;29;53;0;0;0;0;0
2019-11-28 05:45:00;8;86;62;64;48;152;45;109;0;0;0;0;0
2019-11-28 06:00:00;2;68;23;25;48;140;51;121;0;0;0;0;0
2019-11-28 06:15:00;8;82;35;36;33;63;27;81;0;0;0;0;0
2019-11-28 06:30:00;4;84;64;66;28;92;29;85;0;0;0;0;0
2019-11-28 06:45:00;14;91;45;48;27;79;27;115;0;0;0;0;0
2019-11-28 07:00:00;6;87;50;51;28;64;28;97;0;0;0;0;0
2019-11-28 07:15:00;7;88;54;56;22;77;23;108;0;0;0;0;0
2019-11-28 07:30:00;9;103;65;65;37;73;45;106;0;0;0;0;0
2019-11-28 07:45:00;14;70;43;45;24;87;25;119;0;0;0;0;0
2019-11-28 08:00:00;13;82;44;47;34;73;34;113;0;0;0;0;0
2019-11-28 08:15:00;13;76;44;46;21;76;21;111;0;0;0;0;0
2019-11-28 08:30:00;8;72;40;41;27;59;27;75;0;0;0;0;0
2019-11-28 08:45:00;7;48;31;33;27;61;27;68;0;0;0;0;0
2019-11-28 09:00:00;1;36;26;29;12;40;14;58;0;0;0;0;0
2019-11-28 09:15:00;2;41;31;30;10;33;15;64;0;0;0;0;0
2019-11-28 09:30:00;7;29;25;27;14;41;14;53;0;0;0;0;0
2019-11-28 09:45:00;8;49;35;34;13;39;19;44;0;0;0;0;0
2019-11-28 10:00:00;4;47;21;20;14;39;13;53;0;0;0;0;0
2019-11-28 10:15:00;7;48;22;23;12;43;12;59;0;0;0;0;0
2019-11-28 10:30:00;4;52;24;23;16;36;14;54;0;0;0;0;0
2019-11-28 10:45:00;3;47;23;23;28;34;29;36;0;0;0;0;0
2019-11-28 11:00:00;8;41;28;30;21;42;26;41;0;0;0;0;0
2019-11-28 11:15:00;3;62;31;31;19;43;18;57;0;0;0;0;0
2019-11-28 11:30:00;9;48;23;26;24;56;28;55;0;0;0;0;0
2019-11-28 11:45:00;6;53;28;29;21;54;33;55;0;0;0;0;0
2019-11-28 12:00:00;5;58;32;32;24;45;25;45;0;0;0;0;0
2019-11-28 12:15:00;4;69;27;27;32;46;52;43;0;0;0;0;0
2019-11-28 12:30:00;5;62;36;38;22;54;28;74;0;0;0;0;0
2019-11-28 12:45:00;5;59;47;47;32;51;29;67;0;0;0;0;0
2019-11-28 13:00:00;4;70;40;42;42;51;43;49;0;0;0;0;0
2019-11-28 13:15:00;8;117;62;64;31;65;29;63;0;0;0;0;0
2019-11-28 13:30:00;16;121;60;59;36;68;39;76;0;0;0;0;0
2019-11-28 13:45:00;12;100;61;65;38;74;52;68;0;0;0;0;0
2019-11-28 14:00:00;12;106;57;57;37;136;38;93;0;0;0;0;0
2019-11-28 14:15:00;2;70;47;46;58;165;62;104;0;0;0;0;0
2019-11-28 14:30:00;3;77;41;37;40;113;37;88;0;0;0;0;0
2019-11-28 14:45:00;1;69;29;31;35;70;37;73;0;0;0;0;0
2019-11-28 15:00:00;3;88;55;57;35;69;35;120;0;0;0;0;0
2019-11-28 15:15:00;1;114;63;63;46;69;48;112;0;0;0;0;0
2019-11-28 15:30:00;3;81;21;22;28;72;23;111;0;0;0;0;0
2019-11-28 15:45:00;3;94;35;36;26;58;26;109;0;0;0;0;0
2019-11-28 16:00:00;3;84;28;29;26;69;29;107;0;0;0;0;0
2019-11-28 16:15:00;1;64;27;30;33;62;31;101;0;0;0;0;0
2019-11-28 16:30:00;1;88;33;36;31;59;31;100;0;0;0;0;0
2019-11-28 16:45:00;2;72;26;29;21;73;25;107;0;0;0;0;0
2019-11-28 17:00:00;3;93;26;30;29;48;25;101;0;0;0;0;0
2019-11-28 17:15:00;0;92;30;30;41;78;40;117;0;0;0;0;0
2019-11-28 17:30:00;1;75;22;24;26;64;29;122;0;0;0;0;0
