DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-11-07 00:00:00;0;2;3;3;2;6;1;4;0;0;0;0;0
2019-11-07 00:15:00;0;6;2;2;5;2;3;0;0;0;0;0;0
2019-11-07 00:30:00;1;2;1;1;2;1;2;0;0;0;0;0;0
2019-11-07 00:45:00;0;1;2;2;0;2;2;0;0;0;0;0;0
2019-11-07 01:00:00;0;1;6;6;2;2;2;0;0;0;0;0;0
2019-11-07 01:15:00;1;3;4;4;0;1;1;1;0;0;0;0;0
2019-11-07 01:30:00;0;1;3;3;2;2;1;0;0;0;0;0;0
2019-11-07 01:45:00;2;3;5;5;2;4;1;0;0;0;0;0;0
2019-11-07 02:00:00;1;2;1;1;0;0;0;0;0;0;0;0;0
2019-11-07 02:15:00;1;2;2;2;1;0;1;2;0;0;0;0;0
2019-11-07 02:30:00;0;1;2;2;0;3;0;0;0;0;0;0;0
2019-11-07 02:45:00;1;0;1;1;2;2;0;1;0;0;0;0;0
2019-11-07 03:00:00;1;1;0;0;4;3;3;0;0;0;0;0;0
2019-11-07 03:15:00;0;1;0;0;5;1;2;1;0;0;0;0;0
2019-11-07 03:30:00;1;2;5;5;2;1;1;2;0;0;0;0;0
2019-11-07 03:45:00;2;1;2;2;4;5;2;1;0;0;0;0;0
2019-11-07 04:00:00;0;0;3;2;3;4;3;3;0;0;0;0;0
2019-11-07 04:15:00;1;4;4;4;2;2;1;5;0;0;0;0;0
2019-11-07 04:30:00;1;10;5;5;1;4;1;4;0;0;0;0;0
2019-11-07 04:45:00;2;13;29;29;2;6;1;11;0;0;0;0;0
2019-11-07 05:00:00;2;19;46;46;6;8;5;29;0;0;0;0;0
2019-11-07 05:15:00;10;56;111;113;13;10;14;32;0;0;0;0;0
2019-11-07 05:30:00;10;82;106;108;13;22;14;32;0;0;0;0;0
2019-11-07 05:45:00;10;83;79;77;30;62;32;59;0;0;0;0;0
2019-11-07 06:00:00;4;58;28;32;34;72;33;46;0;0;0;0;0
2019-11-07 06:15:00;8;54;44;47;18;29;18;77;0;0;0;0;0
2019-11-07 06:30:00;6;80;55;56;22;27;23;80;0;0;0;0;0
2019-11-07 06:45:00;16;70;53;58;19;24;22;80;0;0;0;0;0
2019-11-07 07:00:00;8;77;70;71;27;26;25;91;0;0;0;0;0
2019-11-07 07:15:00;11;63;61;62;30;32;28;104;0;0;0;0;0
2019-11-07 07:30:00;10;74;59;59;27;32;28;102;0;0;0;0;0
2019-11-07 07:45:00;10;67;53;52;26;43;28;83;0;0;0;0;0
2019-11-07 08:00:00;10;52;40;42;24;33;22;69;0;0;0;0;0
2019-11-07 08:15:00;13;66;38;39;19;35;20;87;0;0;0;0;0
2019-11-07 08:30:00;4;49;18;19;13;29;10;67;0;0;0;0;0
2019-11-07 08:45:00;3;40;29;31;17;18;17;50;0;0;0;0;0
2019-11-07 09:00:00;5;28;26;28;13;28;12;42;0;0;0;0;0
2019-11-07 09:15:00;6;28;32;32;15;27;13;47;0;0;0;0;0
