DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-06-12 00:00:00;1;1;2;0;0;0;0;0
2020-06-12 00:15:00;0;7;5;3;0;0;0;0
2020-06-12 00:30:00;0;4;1;2;0;0;0;0
2020-06-12 00:45:00;0;4;4;2;0;0;0;0
2020-06-12 01:00:00;0;3;3;1;0;0;0;0
2020-06-12 01:15:00;0;0;0;0;0;0;0;0
2020-06-12 01:30:00;0;2;0;0;0;0;0;0
2020-06-12 01:45:00;0;0;0;0;0;0;0;0
2020-06-12 02:00:00;0;3;1;0;0;0;0;0
2020-06-12 02:15:00;0;1;1;0;0;0;0;0
2020-06-12 02:30:00;0;3;0;0;0;0;0;0
2020-06-12 02:45:00;0;2;0;0;0;0;0;0
2020-06-12 03:00:00;0;0;0;0;0;0;0;0
2020-06-12 03:15:00;0;3;0;0;0;0;0;0
2020-06-12 03:30:00;0;1;0;0;0;0;0;0
2020-06-12 03:45:00;0;0;0;0;0;0;0;0
2020-06-12 04:00:00;0;0;0;0;0;0;0;0
2020-06-12 04:15:00;0;3;2;0;0;0;0;0
2020-06-12 04:30:00;0;0;0;0;2;0;0;0
2020-06-12 04:45:00;0;2;1;0;0;0;0;0
2020-06-12 05:00:00;1;0;1;0;0;0;0;0
2020-06-12 05:15:00;0;0;1;0;0;0;0;0
2020-06-12 05:30:00;0;0;0;1;0;0;0;0
2020-06-12 05:45:00;0;0;3;0;0;0;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;0;1;9;1;1;0;0;0
2020-06-12 06:30:00;1;2;15;1;0;0;0;0
2020-06-12 06:45:00;0;3;7;0;1;0;0;0
2020-06-12 07:00:00;0;0;3;0;0;0;0;0
2020-06-12 07:15:00;0;0;3;0;0;0;0;0
2020-06-12 07:30:00;0;2;3;0;1;0;0;0
2020-06-12 07:45:00;1;6;4;1;2;0;0;0
2020-06-12 08:00:00;1;6;4;3;4;0;0;0
2020-06-12 08:15:00;1;5;5;2;1;0;0;0
2020-06-12 08:30:00;3;6;2;0;1;0;0;0
2020-06-12 08:45:00;2;3;4;5;5;0;0;0
2020-06-12 09:15:00;0;7;6;1;1;0;0;0
2020-06-12 09:30:00;1;10;7;2;1;0;0;0
2020-06-12 09:45:00;1;15;9;1;0;0;0;0
2020-06-12 10:00:00;1;8;7;0;1;0;0;0
2020-06-12 10:15:00;2;13;13;4;1;0;0;0
2020-06-12 10:30:00;0;8;7;3;2;0;0;0
2020-06-12 10:45:00;6;14;6;0;1;0;0;0
2020-06-12 11:00:00;1;16;5;2;0;0;0;0
2020-06-12 11:15:00;0;16;6;1;6;0;0;0
2020-06-12 11:30:00;2;17;6;2;2;0;0;0
