DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-06-19 00:00:00;7;0;0;3;3;4;0;1;1;0;0;0;0;0;0
2020-06-19 00:15:00;5;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-06-19 00:30:00;6;0;0;3;1;0;0;1;1;0;0;0;0;0;0
2020-06-19 00:45:00;6;0;0;0;1;2;0;0;0;0;0;0;0;0;0
2020-06-19 01:00:00;6;0;0;0;0;3;0;3;2;0;0;0;0;0;0
2020-06-19 01:15:00;6;0;0;1;1;4;0;1;1;0;0;0;0;0;0
2020-06-19 01:30:00;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-06-19 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 02:00:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-06-19 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 02:30:00;3;0;0;2;2;3;0;0;0;0;0;0;0;0;0
2020-06-19 02:45:00;3;0;0;1;1;1;0;0;1;0;0;0;0;0;0
2020-06-19 03:00:00;3;0;0;0;0;1;0;2;2;0;0;0;0;0;0
2020-06-19 03:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 03:30:00;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-06-19 03:45:00;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 04:00:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06-19 04:15:00;5;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-06-19 04:30:00;3;0;0;1;1;4;0;2;2;0;0;0;0;0;0
2020-06-19 04:45:00;2;0;0;2;2;1;0;2;2;0;0;0;0;0;0
2020-06-19 05:00:00;7;0;0;3;3;6;0;3;3;0;0;0;0;0;0
2020-06-19 05:15:00;14;0;0;7;7;10;0;4;4;0;0;0;0;0;0
