DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-06-05 00:00:00;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-06-05 00:15:00;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-05 00:30:00;7;0;0;4;4;2;0;1;1;0;0;0;0;0;0
2020-06-05 00:45:00;7;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-06-05 01:00:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06-05 01:15:00;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-06-05 01:30:00;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-06-05 01:45:00;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 02:00:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-06-05 02:15:00;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-06-05 02:30:00;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-06-05 02:45:00;4;0;0;1;1;1;0;1;2;0;0;0;0;0;0
2020-06-05 03:00:00;2;0;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-06-05 03:15:00;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-06-05 03:30:00;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-06-05 03:45:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-06-05 04:00:00;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0
2020-06-05 04:15:00;3;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-06-05 04:30:00;2;0;0;1;1;4;0;1;1;0;0;0;0;0;0
2020-06-05 04:45:00;2;0;0;1;1;3;0;0;2;0;0;0;0;0;0
2020-06-05 05:00:00;7;0;0;2;2;10;0;4;4;0;0;0;0;0;0
2020-06-05 05:15:00;18;0;0;6;6;19;0;11;10;0;0;0;0;0;0
2020-06-05 05:30:00;36;0;0;10;12;27;0;22;17;0;0;0;0;0;0
2020-06-05 05:45:00;40;0;0;16;14;21;0;10;7;0;0;0;0;0;0
2020-06-05 06:00:00;41;0;0;22;20;27;0;6;5;0;0;0;0;0;0
2020-06-05 06:15:00;50;0;0;12;12;32;0;8;8;0;0;0;0;0;0
2020-06-05 06:30:00;47;0;0;17;16;31;0;25;23;1;1;0;0;0;0
2020-06-05 06:45:00;40;0;0;37;33;41;0;20;19;0;0;0;0;0;0
2020-06-05 07:00:00;44;0;0;29;29;27;0;10;6;0;0;0;3;0;0
2020-06-05 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 07:30:00;43;0;2;42;39;42;0;20;18;1;0;0;0;0;0
2020-06-05 07:45:00;38;0;0;42;33;32;0;10;10;0;0;0;0;0;0
2020-06-05 08:00:00;33;0;0;23;34;22;0;10;11;1;0;0;0;0;0
2020-06-05 08:15:00;32;0;1;12;14;20;0;14;14;0;0;0;0;0;0
2020-06-05 08:30:00;41;0;1;33;30;25;0;16;15;0;1;0;0;1;0
2020-06-05 08:45:00;47;0;0;26;23;25;0;28;28;0;0;0;0;0;0
2020-06-05 09:00:00;39;0;1;25;23;75;0;14;11;0;0;0;0;0;0
2020-06-05 09:15:00;45;0;2;33;30;26;0;31;19;0;0;0;0;0;0
2020-06-05 09:30:00;59;0;1;34;33;175;0;21;20;0;0;0;0;0;0
2020-06-05 09:45:00;47;0;1;37;38;752;0;24;20;0;0;0;0;0;0
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;57;0;2;28;25;35;0;16;17;0;0;0;0;0;0
2020-06-05 10:30:00;48;0;0;26;22;24;0;22;22;1;0;0;0;0;0
2020-06-05 10:45:00;53;0;1;48;41;21;0;18;16;0;0;0;0;0;0
2020-06-05 11:00:00;56;0;0;37;34;28;0;14;13;0;0;0;0;0;0
2020-06-05 11:15:00;62;0;1;32;28;18;0;15;13;0;0;0;0;0;0
2020-06-05 11:45:00;57;0;1;29;23;25;0;16;15;0;0;0;0;0;0
2020-06-05 12:00:00;63;0;0;20;19;32;0;17;15;1;0;0;0;0;0
2020-06-05 12:15:00;68;0;0;27;25;24;0;19;18;1;0;0;0;0;0
2020-06-05 12:30:00;68;0;1;35;30;31;0;26;23;0;0;0;0;0;0
2020-06-05 12:45:00;51;0;1;38;31;33;0;11;12;0;0;0;0;0;0
2020-06-05 13:00:00;75;0;0;33;26;38;0;14;13;0;0;0;0;0;0
2020-06-05 13:15:00;68;0;1;38;28;34;0;24;19;0;0;0;0;0;0
2020-06-05 13:30:00;64;0;1;37;30;300;0;22;20;0;0;0;0;0;0
2020-06-05 13:45:00;66;0;2;43;36;37;0;23;21;0;0;0;0;0;0
2020-06-05 14:00:00;78;0;2;35;28;39;0;23;20;0;6;0;0;7;0
2020-06-05 14:15:00;90;0;3;34;28;30;0;20;17;0;1;0;0;0;0
2020-06-05 14:30:00;77;0;3;44;32;29;0;21;16;1;0;0;0;0;0
2020-06-05 14:45:00;89;0;0;43;37;35;0;20;18;0;0;0;0;0;0
2020-06-05 15:00:00;74;0;3;40;42;35;0;18;15;0;0;0;0;0;0
2020-06-05 15:15:00;61;0;0;35;30;25;0;17;16;1;0;0;0;1;1
2020-06-05 15:30:00;69;0;0;40;35;26;0;16;15;0;0;0;0;0;0
2020-06-05 15:45:00;61;0;0;33;32;32;0;15;13;0;1;0;0;0;0
2020-06-05 16:00:00;75;0;0;29;28;47;0;20;16;0;0;0;0;0;0
2020-06-05 16:15:00;76;0;1;40;44;322;0;26;23;1;0;1;0;0;0
2020-06-05 16:30:00;74;0;2;43;39;23;0;14;12;0;0;0;0;0;0
2020-06-05 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 17:00:00;50;0;0;25;25;23;0;19;19;0;1;0;0;0;0
2020-06-05 17:15:00;65;0;1;28;26;25;0;17;17;2;0;1;0;0;0
2020-06-05 17:30:00;55;0;3;31;24;26;0;22;21;0;2;0;1;0;0
2020-06-05 17:45:00;65;0;1;33;30;18;0;18;14;0;0;0;0;0;0
2020-06-05 18:00:00;46;0;0;32;30;16;0;20;18;1;0;0;0;0;0
2020-06-05 18:15:00;46;0;3;23;20;21;0;16;15;0;0;0;0;1;0
2020-06-05 18:30:00;45;0;2;22;20;15;0;18;17;1;0;0;0;0;0
2020-06-05 18:45:00;43;0;1;15;19;13;0;9;8;0;1;0;0;3;0
2020-06-05 19:00:00;36;0;0;28;26;15;0;12;12;0;0;0;0;0;0
2020-06-05 19:15:00;42;0;1;12;13;18;0;9;8;0;1;0;0;0;0
2020-06-05 19:30:00;34;0;0;15;15;12;0;7;8;0;0;0;0;0;0
2020-06-05 19:45:00;39;0;0;17;15;13;0;8;9;0;1;0;0;2;0
2020-06-05 20:00:00;33;0;2;11;10;14;0;8;8;0;0;0;0;0;0
2020-06-05 20:15:00;39;0;2;16;16;18;0;7;4;0;1;0;0;0;0
2020-06-05 20:30:00;22;0;1;15;11;9;0;10;9;0;1;0;0;1;0
2020-06-05 20:45:00;28;0;0;15;13;8;0;16;15;0;1;0;0;0;0
2020-06-05 21:00:00;23;0;1;10;10;16;0;8;11;0;0;0;0;0;0
2020-06-05 21:15:00;21;0;0;14;23;17;0;9;10;0;0;0;0;0;0
2020-06-05 21:30:00;31;0;0;11;12;14;0;10;7;0;0;0;0;0;0
2020-06-05 21:45:00;27;0;0;7;7;10;0;4;3;1;0;0;0;0;0
2020-06-05 22:00:00;27;0;0;12;14;9;0;5;5;0;0;0;0;0;0
2020-06-05 22:15:00;26;0;0;6;5;11;0;7;8;0;0;0;0;0;0
2020-06-05 22:30:00;15;0;0;6;6;7;0;3;2;0;0;0;0;0;0
2020-06-05 22:45:00;20;0;0;5;6;15;0;2;2;0;0;0;0;0;0
2020-06-05 23:00:00;11;0;0;3;3;4;0;1;2;0;0;0;0;0;0
2020-06-05 23:15:00;18;0;0;5;6;6;0;4;3;0;0;0;0;0;0
2020-06-05 23:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
