DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-10-04 00:00:00;7;11;2;10;10;3;11;7;12;5
2019-10-04 00:15:00;12;11;0;11;8;2;9;14;12;9
2019-10-04 00:30:00;6;7;0;4;9;0;7;3;9;6
2019-10-04 00:45:00;9;4;1;4;4;0;6;4;3;6
2019-10-04 01:00:00;8;5;1;6;15;1;17;7;7;4
2019-10-04 01:15:00;12;9;0;8;7;2;7;10;8;8
2019-10-04 01:30:00;8;5;3;7;7;0;7;6;5;6
2019-10-04 01:45:00;5;4;1;2;1;1;1;1;3;3
2019-10-04 02:00:00;4;1;0;4;1;0;2;3;2;4
2019-10-04 02:15:00;5;3;0;3;3;0;3;5;5;5
2019-10-04 02:30:00;4;3;0;0;1;1;1;0;4;3
2019-10-04 02:45:00;7;2;0;1;3;0;3;1;2;7
2019-10-04 03:00:00;4;2;0;2;3;0;3;2;3;3
2019-10-04 03:15:00;4;2;0;1;6;0;5;2;1;3
2019-10-04 03:30:00;3;5;0;2;5;1;5;1;4;2
2019-10-04 03:45:00;4;1;1;3;2;0;2;4;2;4
2019-10-04 04:00:00;2;6;0;1;3;0;3;1;6;3
2019-10-04 04:15:00;5;3;1;6;13;0;13;5;3;5
2019-10-04 04:30:00;6;4;1;3;8;1;8;6;4;7
2019-10-04 04:45:00;4;5;0;7;11;1;11;8;6;4
2019-10-04 05:00:00;6;4;0;6;12;3;13;4;3;5
2019-10-04 05:15:00;13;8;0;20;25;2;26;20;8;12
2019-10-04 05:30:00;18;14;0;24;36;5;38;24;13;15
2019-10-04 05:45:00;18;7;3;37;42;5;45;32;11;16
2019-10-04 06:00:00;26;15;3;28;36;8;38;33;17;21
2019-10-04 06:15:00;31;25;1;34;53;12;53;37;26;30
2019-10-04 06:30:00;31;25;4;51;61;14;63;52;30;28
2019-10-04 06:45:00;37;26;4;48;65;9;64;51;25;29
2019-10-04 07:00:00;46;29;5;95;94;11;101;90;28;40
2019-10-04 07:15:00;37;28;11;105;99;26;111;101;30;25
2019-10-04 07:30:00;58;89;20;98;103;28;113;95;63;46
2019-10-04 07:45:00;61;102;9;96;91;46;114;92;73;52
2019-10-04 08:00:00;41;76;5;67;84;18;90;63;61;38
2019-10-04 08:15:00;48;59;9;69;69;23;78;67;51;41
2019-10-04 08:30:00;50;33;8;59;88;19;96;62;37;42
2019-10-04 08:45:00;49;61;17;70;74;26;92;67;61;43
2019-10-04 09:00:00;43;54;17;62;68;64;73;56;57;36
2019-10-04 09:15:00;48;53;11;75;74;23;83;69;54;48
2019-10-04 09:30:00;64;52;13;77;88;20;97;62;56;59
2019-10-04 09:45:00;76;67;13;83;93;20;100;85;64;68
2019-10-04 10:00:00;89;73;23;91;97;25;107;76;67;60
2019-10-04 10:15:00;76;68;23;70;87;27;96;68;71;65
2019-10-04 10:30:00;72;63;23;78;89;19;93;70;66;65
2019-10-04 10:45:00;82;68;30;84;107;26;114;85;66;82
2019-10-04 11:00:00;71;61;120;66;92;14;89;64;64;65
2019-10-04 11:15:00;85;72;21;82;95;27;106;76;71;74
2019-10-04 11:30:00;88;80;59;87;97;31;108;86;78;85
2019-10-04 11:45:00;96;77;17;87;93;24;98;74;82;84
2019-10-04 12:00:00;83;93;20;76;98;31;113;66;95;61
2019-10-04 12:15:00;87;90;14;76;95;29;116;70;87;86
2019-10-04 12:30:00;106;93;18;99;81;36;102;98;100;94
2019-10-04 12:45:00;99;86;18;94;99;18;109;98;86;96
2019-10-04 13:00:00;110;105;23;100;113;26;117;91;100;94
2019-10-04 13:15:00;124;117;21;92;105;24;112;84;123;122
2019-10-04 13:30:00;102;82;26;92;90;22;91;87;86;103
2019-10-04 13:45:00;99;83;20;71;105;14;111;75;83;89
2019-10-04 14:00:00;104;103;25;83;91;16;91;74;103;94
2019-10-04 14:15:00;103;121;23;92;98;21;101;82;126;88
2019-10-04 14:30:00;117;83;21;94;97;28;102;83;90;100
2019-10-04 14:45:00;93;91;20;85;86;28;94;74;94;80
2019-10-04 15:00:00;111;96;22;81;93;23;97;80;99;100
2019-10-04 15:15:00;111;86;21;85;99;29;104;75;96;79
2019-10-04 15:30:00;94;76;14;116;101;39;118;102;79;85
2019-10-04 15:45:00;92;81;27;89;98;20;104;74;89;87
2019-10-04 16:00:00;99;80;19;91;89;24;103;83;86;84
