DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-10-11 00:00:00;12;8;0;8;17;2;17;9;8;12
2019-10-11 00:15:00;13;7;4;9;7;2;7;9;7;12
2019-10-11 00:30:00;13;8;0;13;12;4;8;7;9;10
2019-10-11 00:45:00;11;4;1;3;8;1;7;4;8;10
2019-10-11 01:00:00;7;5;0;5;3;1;3;4;7;7
2019-10-11 01:15:00;3;3;0;11;7;1;6;9;3;2
2019-10-11 01:30:00;4;5;1;4;1;3;1;1;4;3
2019-10-11 01:45:00;3;2;1;4;2;4;2;1;2;3
2019-10-11 02:00:00;2;3;2;0;2;1;2;1;2;1
2019-10-11 02:15:00;5;1;0;3;5;1;6;3;2;4
2019-10-11 02:30:00;5;3;0;2;3;2;4;2;3;4
2019-10-11 02:45:00;5;2;2;3;4;0;4;3;2;5
2019-10-11 03:00:00;3;3;0;4;2;1;2;4;2;1
2019-10-11 03:15:00;5;4;0;3;2;1;1;4;3;3
2019-10-11 03:30:00;3;3;0;3;2;0;2;2;2;3
2019-10-11 03:45:00;7;1;1;2;1;0;1;2;1;7
2019-10-11 04:00:00;3;2;0;5;5;2;4;3;4;3
2019-10-11 04:15:00;7;7;2;3;4;2;3;2;7;6
2019-10-11 04:30:00;10;9;0;7;5;0;4;6;7;9
2019-10-11 04:45:00;20;9;1;12;12;2;14;9;12;17
2019-10-11 05:00:00;22;10;3;18;32;6;33;16;12;24
2019-10-11 05:15:00;35;18;4;28;63;10;65;24;20;34
2019-10-11 05:30:00;46;30;2;48;74;18;76;43;31;37
2019-10-11 05:45:00;76;54;10;50;83;16;85;50;53;66
2019-10-11 06:00:00;68;61;5;55;71;21;74;46;65;53
2019-10-11 06:15:00;104;80;4;78;124;31;126;61;85;89
2019-10-11 06:30:00;67;59;9;143;157;30;156;148;58;65
2019-10-11 06:45:00;72;66;3;123;104;28;111;109;62;54
2019-10-11 07:00:00;89;65;13;173;144;30;157;149;62;81
2019-10-11 07:15:00;78;59;22;158;183;34;180;155;59;61
2019-10-11 07:30:00;76;56;19;145;125;45;134;142;57;62
2019-10-11 07:45:00;116;82;26;116;180;47;177;132;76;106
2019-10-11 08:00:00;86;58;19;135;131;31;132;132;58;74
2019-10-11 08:15:00;79;62;15;119;125;37;134;105;60;66
2019-10-11 08:30:00;76;45;11;109;122;25;121;98;45;59
2019-10-11 08:45:00;88;74;14;96;99;30;103;78;69;77
2019-10-11 09:00:00;62;61;15;72;95;23;93;63;62;53
2019-10-11 09:15:00;71;58;10;88;97;31;108;67;52;70
2019-10-11 09:30:00;85;65;24;73;74;31;85;56;73;68
2019-10-11 09:45:00;72;65;13;76;83;19;87;68;59;66
2019-10-11 10:00:00;78;68;14;79;92;26;99;60;56;62
2019-10-11 10:15:00;74;63;20;70;82;25;94;56;55;83
2019-10-11 10:30:00;77;60;16;87;94;22;94;69;68;60
2019-10-11 10:45:00;74;71;29;84;100;31;101;67;68;69
2019-10-11 11:00:00;63;75;23;71;82;30;99;65;81;61
2019-10-11 11:15:00;91;83;19;68;86;25;98;61;79;83
2019-10-11 11:30:00;101;86;36;72;95;41;107;65;87;86
2019-10-11 11:45:00;97;86;20;74;90;32;100;67;91;77
2019-10-11 12:00:00;106;109;25;67;86;42;97;57;113;91
2019-10-11 12:15:00;118;111;18;79;92;35;113;59;102;119
2019-10-11 12:30:00;137;118;32;101;110;39;129;84;126;134
2019-10-11 12:45:00;122;107;30;84;124;31;136;73;108;110
2019-10-11 13:00:00;134;125;26;78;113;48;123;68;107;133
2019-10-11 13:15:00;183;171;24;94;140;39;147;78;165;169
2019-10-11 13:30:00;137;132;25;91;143;40;146;85;132;142
2019-10-11 13:45:00;123;100;30;94;123;38;135;80;108;111
2019-10-11 14:00:00;142;128;32;83;105;27;110;75;130;129
2019-10-11 14:15:00;158;184;20;93;141;37;151;89;163;147
2019-10-11 14:30:00;182;164;26;142;122;32;128;46;171;159
2019-10-11 14:45:00;161;164;27;91;116;35;123;81;178;138
2019-10-11 15:00:00;166;167;30;73;132;30;141;58;167;159
2019-10-11 15:15:00;136;137;32;85;124;46;129;69;139;119
2019-10-11 15:30:00;156;137;33;74;138;25;152;53;144;157
2019-10-11 15:45:00;154;138;29;75;138;29;147;59;136;154
