DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-06-22 00:00:00;0;6;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 00:15:00;0;7;0;2;3;1;0;2;2;0;1;0;0;1;0;0;0;0;0;0
2020-06-22 00:30:00;2;10;0;1;2;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-22 00:45:00;0;3;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 01:00:00;0;3;0;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 01:15:00;0;5;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 01:30:00;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 01:45:00;0;5;0;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 02:00:00;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 02:15:00;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 02:30:00;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 03:00:00;0;5;0;2;3;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-06-22 03:15:00;0;5;0;4;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 03:30:00;0;9;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 03:45:00;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 04:00:00;0;9;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 04:15:00;0;10;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 04:30:00;1;9;0;6;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 05:00:00;1;22;0;18;9;0;0;1;1;2;0;0;2;0;0;0;0;0;0;0
2020-06-22 05:15:00;0;46;7;22;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 05:30:00;5;50;12;28;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 05:45:00;13;58;20;37;14;2;1;0;0;3;0;0;3;0;0;0;0;0;0;0
2020-06-22 06:00:00;11;57;12;43;18;2;3;0;0;1;2;0;1;2;0;0;0;0;0;0
2020-06-22 06:15:00;10;78;16;48;12;1;2;0;0;3;1;0;3;1;0;0;0;0;0;0
2020-06-22 06:30:00;17;71;40;50;23;3;6;0;0;1;2;0;1;2;1;0;1;3;0;0
2020-06-22 06:45:00;36;97;49;66;18;7;7;2;2;5;1;2;4;0;0;2;0;8;0;0
2020-06-22 07:00:00;34;113;42;38;24;4;6;8;1;6;4;1;7;4;2;0;3;1;0;0
2020-06-22 07:15:00;16;88;52;37;29;9;3;4;2;6;1;1;7;1;0;5;0;5;0;0
2020-06-22 07:30:00;27;95;46;34;24;2;2;7;0;5;6;0;5;4;0;1;0;0;0;0
2020-06-22 07:45:00;27;123;64;49;15;3;2;6;1;8;3;1;8;3;0;4;0;8;0;0
2020-06-22 08:00:00;21;88;33;54;19;8;2;3;0;10;3;0;10;3;0;7;0;5;0;0
2020-06-22 08:15:00;18;79;32;48;30;9;2;6;1;6;1;1;6;1;0;3;0;21;0;0
2020-06-22 08:30:00;16;88;26;37;42;4;5;2;2;7;4;2;6;5;0;0;0;0;0;0
2020-06-22 08:45:00;21;77;25;51;28;5;3;14;3;12;4;1;11;4;0;0;0;0;0;0
2020-06-22 09:00:00;24;101;30;37;32;8;4;6;3;8;4;1;9;4;0;0;0;2;0;0
2020-06-22 09:15:00;19;70;31;46;44;7;10;8;3;11;7;0;11;7;6;6;1;7;0;0
