DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-11-29 00:00:00;10;3;2;4;2;10;4;3;3
2019-11-29 00:15:00;13;5;3;3;5;7;5;2;2
2019-11-29 00:30:00;8;7;1;8;1;8;3;0;0
2019-11-29 00:45:00;9;2;1;6;2;6;4;5;5
2019-11-29 01:00:00;7;4;3;3;2;4;5;2;2
2019-11-29 01:15:00;6;1;0;4;1;5;2;2;2
2019-11-29 01:30:00;6;3;0;2;2;6;0;1;1
2019-11-29 01:45:00;0;0;0;4;4;9;2;5;5
2019-11-29 02:00:00;1;1;0;3;1;3;1;4;4
2019-11-29 02:15:00;3;2;2;2;0;3;0;2;2
2019-11-29 02:30:00;8;0;0;5;3;3;3;4;4
2019-11-29 02:45:00;6;1;1;10;0;6;2;1;1
2019-11-29 03:00:00;5;3;0;2;1;2;2;3;3
2019-11-29 03:15:00;3;3;1;3;4;4;2;4;4
2019-11-29 03:30:00;2;2;0;3;1;1;4;5;5
2019-11-29 03:45:00;3;2;1;5;0;4;3;0;0
2019-11-29 04:00:00;6;2;1;8;2;3;4;4;4
2019-11-29 04:15:00;6;4;0;5;1;7;4;7;7
2019-11-29 04:30:00;5;3;1;12;3;5;3;2;2
2019-11-29 04:45:00;10;4;0;16;2;8;9;2;2
2019-11-29 05:00:00;20;10;1;16;9;27;24;8;8
2019-11-29 05:15:00;49;24;2;19;11;27;35;4;4
2019-11-29 05:30:00;33;31;6;26;21;50;49;1;1
2019-11-29 05:45:00;37;31;5;53;45;60;60;7;7
2019-11-29 06:00:00;38;22;8;57;63;55;61;12;12
2019-11-29 06:15:00;52;25;6;59;55;75;92;17;17
2019-11-29 06:30:00;51;28;16;40;34;114;125;23;23
2019-11-29 06:45:00;75;48;7;40;45;124;145;15;15
2019-11-29 07:00:00;55;39;15;31;23;143;151;17;17
2019-11-29 07:15:00;57;38;19;30;33;155;161;21;22
2019-11-29 07:30:00;72;53;19;41;23;157;142;20;19
2019-11-29 07:45:00;66;56;23;47;40;109;112;21;21
2019-11-29 08:00:00;75;42;11;34;18;111;102;13;13
2019-11-29 08:15:00;60;37;20;26;19;98;107;13;13
2019-11-29 08:30:00;71;50;20;45;32;91;90;17;17
2019-11-29 08:45:00;73;43;21;36;35;77;73;14;14
2019-11-29 09:00:00;52;35;13;39;32;67;78;17;17
2019-11-29 09:15:00;72;48;17;42;43;79;75;30;30
2019-11-29 09:30:00;74;60;15;45;39;62;71;33;33
2019-11-29 09:45:00;97;60;12;56;70;67;83;61;63
2019-11-29 10:00:00;82;60;15;56;52;61;74;67;65
2019-11-29 10:15:00;118;77;23;64;79;55;79;54;54
2019-11-29 10:30:00;104;93;16;64;67;64;83;56;56
2019-11-29 10:45:00;121;74;15;57;63;60;83;55;55
2019-11-29 11:00:00;91;70;13;53;59;68;82;31;31
2019-11-29 11:15:00;88;67;23;58;53;73;81;37;37
2019-11-29 11:30:00;89;71;24;64;53;69;80;43;43
2019-11-29 11:45:00;97;71;20;60;74;83;106;35;35
2019-11-29 12:00:00;110;82;18;69;68;91;92;29;29
2019-11-29 12:15:00;117;98;29;73;73;99;92;30;30
2019-11-29 12:30:00;125;97;22;81;72;96;108;25;25
2019-11-29 12:45:00;114;110;20;85;79;92;90;33;34
2019-11-29 13:00:00;124;124;16;64;75;123;87;31;30
2019-11-29 13:15:00;171;139;25;74;87;146;124;38;39
2019-11-29 13:30:00;145;156;22;56;66;149;131;39;38
2019-11-29 13:45:00;125;112;14;61;58;111;111;32;32
2019-11-29 14:00:00;132;143;25;74;71;109;115;39;39
2019-11-29 14:15:00;113;120;25;97;114;119;93;47;47
2019-11-29 14:30:00;127;127;32;93;107;111;99;52;52
2019-11-29 14:45:00;128;99;20;83;71;88;92;54;56
2019-11-29 15:00:00;126;128;19;106;126;89;92;42;40
2019-11-29 15:15:00;119;129;20;102;102;99;92;38;38
2019-11-29 15:30:00;136;114;31;98;103;100;105;48;48
2019-11-29 15:45:00;157;131;22;102;112;94;88;55;56
2019-11-29 16:00:00;151;135;20;119;130;88;64;182;178
2019-11-29 16:15:00;120;115;17;93;130;96;69;122;132
2019-11-29 16:30:00;121;109;17;111;151;82;78;93;85
2019-11-29 16:45:00;128;109;29;93;118;73;51;70;67
2019-11-29 17:00:00;107;101;22;85;105;105;76;28;28
2019-11-29 17:15:00;125;105;25;71;81;161;113;22;24
2019-11-29 17:30:00;128;107;21;77;99;119;114;23;21
2019-11-29 17:45:00;112;85;17;80;77;99;117;30;30
2019-11-29 18:00:00;90;82;18;74;78;110;117;30;31
2019-11-29 18:15:00;115;71;18;63;66;91;117;24;23
2019-11-29 18:30:00;87;67;21;57;63;96;102;22;22
2019-11-29 18:45:00;87;57;14;64;53;73;105;17;17
2019-11-29 19:00:00;70;42;12;48;48;74;82;10;10
2019-11-29 19:15:00;80;34;13;45;43;58;70;9;9
2019-11-29 19:30:00;65;32;16;36;39;66;71;9;9
2019-11-29 19:45:00;68;38;15;59;45;55;76;6;6
2019-11-29 20:00:00;73;30;17;44;34;72;75;11;11
2019-11-29 20:15:00;59;31;17;36;29;67;65;6;6
2019-11-29 20:30:00;81;59;17;20;21;63;76;5;5
2019-11-29 20:45:00;71;31;12;25;23;37;28;3;3
2019-11-29 21:00:00;62;38;9;31;25;37;41;6;6
2019-11-29 21:15:00;69;34;13;27;22;35;30;6;6
2019-11-29 21:30:00;73;22;13;38;25;22;24;5;5
2019-11-29 21:45:00;90;45;8;57;46;25;18;5;5
2019-11-29 22:00:00;79;44;10;56;53;26;23;5;5
2019-11-29 22:15:00;64;32;9;67;52;32;41;4;4
2019-11-29 22:30:00;55;25;16;33;24;21;27;6;6
2019-11-29 22:45:00;52;26;10;14;7;29;29;4;4
2019-11-29 23:00:00;60;22;7;24;20;22;24;9;9
2019-11-29 23:15:00;38;19;18;18;10;26;18;3;3
2019-11-29 23:30:00;50;18;14;16;14;21;19;2;2
2019-11-29 23:45:00;38;14;5;20;5;24;11;3;3
