DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-01-27 00:00:00;5;2;1;1;0;3;2;0;0;0;0
2020-01-27 00:15:00;5;5;0;2;0;7;1;0;0;0;0
2020-01-27 00:30:00;4;2;0;3;0;10;2;0;0;0;0
2020-01-27 00:45:00;5;3;0;1;0;6;0;0;0;0;0
2020-01-27 01:00:00;2;0;1;1;0;1;0;0;0;0;0
2020-01-27 01:15:00;6;0;1;11;0;2;0;0;0;0;0
2020-01-27 01:30:00;5;2;0;0;0;6;0;0;0;0;0
2020-01-27 01:45:00;3;0;0;2;0;1;1;0;0;0;0
2020-01-27 02:00:00;6;1;0;0;0;2;0;0;0;0;0
2020-01-27 02:15:00;5;2;0;0;0;0;0;0;0;0;0
2020-01-27 02:30:00;4;2;0;1;0;0;0;0;0;0;0
2020-01-27 02:45:00;8;2;2;0;0;3;2;0;0;0;0
2020-01-27 03:00:00;2;2;0;0;0;2;1;0;0;0;0
2020-01-27 03:15:00;6;3;0;1;0;1;0;0;0;0;0
2020-01-27 03:30:00;7;3;0;1;0;0;0;0;0;0;0
2020-01-27 03:45:00;6;3;0;1;0;2;1;0;0;0;0
2020-01-27 04:00:00;16;13;0;3;0;6;1;0;0;0;0
2020-01-27 04:15:00;8;6;1;5;0;8;3;0;0;0;0
2020-01-27 04:30:00;8;4;2;3;0;7;2;0;0;0;0
2020-01-27 04:45:00;22;13;3;3;0;37;1;0;0;0;0
2020-01-27 05:00:00;31;18;3;2;0;59;3;0;0;0;0
2020-01-27 05:15:00;40;21;3;18;0;144;10;0;0;0;0
2020-01-27 05:30:00;39;51;6;21;0;153;15;0;0;0;0
2020-01-27 05:45:00;45;57;17;19;0;141;11;0;0;0;0
2020-01-27 06:00:00;72;67;7;25;0;122;12;6;0;0;0
2020-01-27 06:15:00;52;59;7;34;0;152;11;0;0;0;0
2020-01-27 06:30:00;73;87;11;23;0;163;18;0;0;0;0
2020-01-27 06:45:00;66;76;13;32;0;154;26;0;0;0;0
2020-01-27 07:00:00;60;70;14;29;0;164;21;0;20;0;0
2020-01-27 07:15:00;78;72;11;50;0;162;17;0;0;0;0
2020-01-27 07:30:00;68;77;11;57;0;147;34;0;0;0;1
2020-01-27 07:45:00;84;92;14;51;0;146;34;0;0;0;0
2020-01-27 08:00:00;61;72;18;36;0;121;23;0;0;0;0
2020-01-27 08:15:00;75;72;16;42;0;129;24;0;2;0;0
2020-01-27 08:30:00;73;49;19;34;0;157;28;0;0;2;0
2020-01-27 08:45:00;73;65;9;39;0;149;20;0;0;0;0
2020-01-27 09:00:00;79;63;13;38;0;109;20;0;0;0;0
2020-01-27 09:15:00;62;60;15;26;0;124;26;0;0;0;0
2020-01-27 09:30:00;93;72;15;41;0;139;21;0;0;0;0
2020-01-27 09:45:00;84;58;13;31;0;107;28;0;0;0;0
2020-01-27 10:00:00;122;63;19;44;0;109;25;0;0;0;0
2020-01-27 10:15:00;117;53;16;48;0;88;35;0;0;0;0
2020-01-27 10:30:00;116;55;25;35;0;103;31;0;0;6;0
2020-01-27 10:45:00;108;58;25;46;0;108;27;1;0;0;0
2020-01-27 11:00:00;114;63;21;46;0;96;29;0;0;0;0
2020-01-27 11:15:00;121;66;19;45;0;95;24;0;0;0;0
2020-01-27 11:30:00;115;63;20;45;0;89;20;0;0;0;0
2020-01-27 11:45:00;108;85;15;37;0;91;19;2;0;0;0
2020-01-27 12:00:00;100;94;18;44;0;61;29;0;0;4;0
2020-01-27 12:15:00;104;111;25;37;0;97;24;0;0;0;0
2020-01-27 12:30:00;96;86;29;38;0;109;36;0;0;0;0
2020-01-27 12:45:00;100;96;20;37;0;91;27;0;0;0;0
2020-01-27 13:00:00;104;94;27;45;0;125;34;0;0;0;0
2020-01-27 13:15:00;97;99;20;33;0;144;17;2;3;0;0
2020-01-27 13:30:00;106;101;15;35;0;158;31;3;4;0;0
2020-01-27 13:45:00;104;94;19;33;0;119;16;0;0;0;0
2020-01-27 14:00:00;107;113;19;58;0;86;16;8;5;0;0
2020-01-27 14:15:00;178;183;34;68;0;113;21;4;3;0;0
2020-01-27 14:30:00;166;179;24;56;0;88;33;0;0;0;0
2020-01-27 14:45:00;153;183;25;64;0;82;28;0;0;0;0
2020-01-27 15:00:00;126;137;26;60;0;83;20;0;0;0;0
2020-01-27 15:15:00;151;170;31;61;0;62;21;1;46;0;0
2020-01-27 15:30:00;158;161;28;57;0;92;33;0;0;0;0
2020-01-27 15:45:00;165;175;19;58;0;101;30;0;0;0;0
2020-01-27 16:00:00;179;193;34;43;0;98;38;18;2;7;0
2020-01-27 16:15:00;196;189;34;64;0;102;31;0;0;0;1
2020-01-27 16:30:00;178;180;40;62;0;102;23;0;2;0;0
2020-01-27 16:45:00;160;155;25;75;0;108;29;12;1;3;0
2020-01-27 17:00:00;175;188;22;59;0;111;25;0;0;5;0
2020-01-27 17:15:00;180;170;36;58;0;118;23;5;0;0;0
2020-01-27 17:30:00;149;154;28;48;0;122;27;0;0;1;0
2020-01-27 17:45:00;142;155;20;59;0;91;35;0;4;3;0
2020-01-27 18:00:00;109;124;19;43;0;81;25;3;0;0;0
2020-01-27 18:15:00;109;119;25;50;0;91;18;0;0;0;0
2020-01-27 18:30:00;120;114;26;34;0;82;20;0;0;0;0
2020-01-27 18:45:00;88;83;31;30;0;76;22;0;0;0;0
2020-01-27 19:00:00;93;84;23;29;0;53;20;0;0;0;0
2020-01-27 19:15:00;85;69;15;27;0;49;9;0;0;0;0
2020-01-27 19:30:00;60;72;18;27;0;32;10;0;0;0;0
2020-01-27 19:45:00;62;59;24;21;0;46;8;1;0;0;0
2020-01-27 20:00:00;50;49;12;10;0;41;13;0;0;0;0
2020-01-27 20:15:00;46;43;7;20;0;45;12;0;0;0;0
2020-01-27 20:30:00;49;48;6;17;0;40;10;0;0;0;0
2020-01-27 20:45:00;40;22;12;14;0;46;10;0;0;0;0
2020-01-27 21:00:00;48;34;9;14;0;98;11;0;3;0;0
2020-01-27 21:15:00;38;30;7;17;0;98;15;0;0;0;0
2020-01-27 21:30:00;47;33;8;33;0;67;11;1;0;0;0
2020-01-27 21:45:00;85;87;12;62;0;22;6;0;0;0;0
2020-01-27 22:00:00;122;137;11;37;0;42;8;0;0;0;0
2020-01-27 22:15:00;89;81;14;12;0;17;9;0;0;0;0
2020-01-27 22:30:00;47;35;10;12;0;31;5;0;0;1;0
2020-01-27 22:45:00;18;13;10;12;0;8;5;0;0;0;0
2020-01-27 23:00:00;20;14;2;3;0;15;5;0;0;0;0
2020-01-27 23:15:00;12;10;2;2;0;11;0;0;0;0;0
2020-01-27 23:30:00;13;7;2;6;0;13;3;0;0;0;0
2020-01-27 23:45:00;11;8;0;4;0;8;1;0;0;0;0
