DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-05-17 00:00:00;7;9;5;2;0;0;0;1;0;0
2020-05-17 00:15:00;3;8;9;2;1;0;1;4;0;0
2020-05-17 00:30:00;5;5;8;0;0;0;0;3;0;0
2020-05-17 00:45:00;6;7;8;1;0;0;2;3;0;0
2020-05-17 01:00:00;4;1;7;0;0;0;0;3;0;0
2020-05-17 01:15:00;5;10;6;3;0;0;1;3;0;0
2020-05-17 01:30:00;6;5;4;0;0;0;1;5;0;0
2020-05-17 01:45:00;7;11;4;1;1;1;0;9;0;0
2020-05-17 02:00:00;1;1;0;0;0;0;0;2;0;0
2020-05-17 02:15:00;2;4;4;1;0;0;0;0;0;0
2020-05-17 02:30:00;3;3;1;0;0;0;1;2;0;0
2020-05-17 02:45:00;2;5;4;0;0;0;0;3;0;0
2020-05-17 03:00:00;1;2;3;3;0;0;0;1;0;0
2020-05-17 03:15:00;4;1;1;0;0;0;0;2;0;0
2020-05-17 03:30:00;1;2;0;0;0;0;0;1;0;0
2020-05-17 03:45:00;0;0;1;0;0;0;0;0;0;0
2020-05-17 04:00:00;2;2;3;1;0;0;0;1;0;0
2020-05-17 04:15:00;2;3;0;0;0;0;0;0;0;0
2020-05-17 04:30:00;3;2;0;1;0;0;0;0;0;0
2020-05-17 04:45:00;0;0;1;0;0;0;0;0;0;0
2020-05-17 05:00:00;0;0;0;0;0;0;0;2;0;0
2020-05-17 05:15:00;3;2;2;1;1;0;0;2;0;0
2020-05-17 05:30:00;1;1;3;0;0;0;0;0;0;0
2020-05-17 05:45:00;2;3;1;2;0;0;1;0;0;0
2020-05-17 06:00:00;6;4;5;0;0;0;0;2;0;0
2020-05-17 06:15:00;4;6;1;1;0;0;0;2;0;0
2020-05-17 06:30:00;3;2;5;1;0;0;1;1;0;0
2020-05-17 06:45:00;2;2;2;0;0;0;0;1;0;0
2020-05-17 07:00:00;7;3;4;1;0;0;0;0;0;0
2020-05-17 07:15:00;5;6;4;1;0;0;0;0;0;0
2020-05-17 07:30:00;7;8;4;2;0;0;0;1;0;0
2020-05-17 07:45:00;12;9;4;0;0;0;0;3;0;0
2020-05-17 08:00:00;5;4;1;1;0;0;1;0;0;0
2020-05-17 08:15:00;4;5;4;3;0;0;0;2;0;0
2020-05-17 08:30:00;6;5;6;0;0;0;0;1;0;0
2020-05-17 08:45:00;12;9;7;2;0;0;1;2;0;0
2020-05-17 09:00:00;11;10;3;2;0;0;2;0;0;0
2020-05-17 09:15:00;19;16;5;1;0;0;0;4;0;0
2020-05-17 09:30:00;20;16;16;2;0;0;0;3;0;0
2020-05-17 09:45:00;32;19;13;0;3;1;0;6;0;0
2020-05-17 10:00:00;15;13;11;3;0;0;1;5;0;0
2020-05-17 10:15:00;20;16;12;2;1;1;0;2;0;0
2020-05-17 10:30:00;21;20;20;5;0;0;1;3;0;0
2020-05-17 10:45:00;22;18;13;2;0;0;3;2;0;0
2020-05-17 11:00:00;21;19;14;4;2;1;2;2;0;0
2020-05-17 11:15:00;27;25;12;4;0;0;2;5;0;0
2020-05-17 11:30:00;27;23;25;3;2;0;2;3;0;0
2020-05-17 11:45:00;18;17;25;1;1;3;0;2;0;0
2020-05-17 12:00:00;24;17;13;3;1;0;2;4;0;0
2020-05-17 12:15:00;32;25;21;3;0;0;1;6;0;0
2020-05-17 12:30:00;22;18;16;4;2;0;2;6;0;0
2020-05-17 12:45:00;21;20;14;2;1;0;2;6;0;0
2020-05-17 13:00:00;16;12;16;3;0;1;0;2;0;0
2020-05-17 13:15:00;35;28;19;4;1;2;2;10;0;0
2020-05-17 13:30:00;27;23;21;5;2;0;2;3;0;0
2020-05-17 13:45:00;33;30;21;5;0;0;2;8;0;0
2020-05-17 14:00:00;33;24;25;7;4;3;2;1;0;0
2020-05-17 14:15:00;25;28;15;4;2;0;1;8;0;0
2020-05-17 14:30:00;26;23;16;3;4;1;0;1;0;0
2020-05-17 14:45:00;34;31;25;6;5;3;5;5;0;0
2020-05-17 15:00:00;33;29;26;6;4;1;1;3;0;0
2020-05-17 15:15:00;42;26;22;3;2;0;2;7;0;0
2020-05-17 15:30:00;28;23;12;7;0;0;5;15;0;0
2020-05-17 15:45:00;35;27;17;9;3;2;2;5;0;0
2020-05-17 16:00:00;35;24;17;6;0;0;4;10;0;0
2020-05-17 16:15:00;37;28;27;4;4;6;0;12;0;0
2020-05-17 16:30:00;21;21;14;4;0;0;1;8;1;0
2020-05-17 16:45:00;19;19;25;6;1;3;3;11;0;0
2020-05-17 17:00:00;28;28;19;6;2;0;0;6;1;4
2020-05-17 17:15:00;24;15;24;3;3;3;1;12;1;0
2020-05-17 17:30:00;14;17;22;3;0;0;2;5;0;0
2020-05-17 17:45:00;31;25;19;5;1;1;4;9;0;0
2020-05-17 18:00:00;23;18;26;6;3;0;2;5;0;0
2020-05-17 18:15:00;19;23;31;8;5;1;3;9;0;0
2020-05-17 18:30:00;23;20;18;6;1;1;3;7;0;0
2020-05-17 18:45:00;27;31;28;10;5;4;3;11;1;1
2020-05-17 19:00:00;19;16;31;3;5;2;0;5;0;0
2020-05-17 19:15:00;27;20;19;5;7;2;3;14;0;0
2020-05-17 19:30:00;13;10;16;1;3;3;2;13;0;0
2020-05-17 19:45:00;16;19;22;4;1;0;5;6;0;0
2020-05-17 20:00:00;20;19;18;6;0;0;1;6;0;0
2020-05-17 20:15:00;22;20;33;3;0;0;2;9;0;0
2020-05-17 20:30:00;11;12;13;2;1;1;1;5;1;0
2020-05-17 20:45:00;11;13;20;6;0;0;1;10;0;0
2020-05-17 21:00:00;13;9;11;1;0;1;2;7;0;0
2020-05-17 21:15:00;9;10;11;5;0;0;1;1;0;0
2020-05-17 21:30:00;13;9;11;3;3;1;2;6;0;0
2020-05-17 21:45:00;12;13;13;2;0;1;0;4;0;0
2020-05-17 22:00:00;11;10;15;2;0;0;1;3;0;0
2020-05-17 22:15:00;11;10;9;2;0;0;2;7;0;0
2020-05-17 22:30:00;9;11;6;2;1;0;0;3;0;0
2020-05-17 22:45:00;4;2;5;1;1;2;0;3;0;0
2020-05-17 23:00:00;10;8;6;1;1;1;0;5;0;0
2020-05-17 23:15:00;11;12;11;3;1;0;0;2;0;0
2020-05-17 23:30:00;2;6;7;1;1;0;1;2;0;0
2020-05-17 23:45:00;4;10;9;4;1;0;1;8;0;0
