DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-11-27 00:00:00;12;2;8;1;1;0;2
2020-11-27 00:15:00;11;2;11;4;3;6;2
2020-11-27 00:30:00;8;3;2;2;2;3;5
2020-11-27 00:45:00;8;4;6;1;4;3;1
2020-11-27 01:00:00;6;1;8;1;2;3;3
2020-11-27 01:15:00;8;0;4;0;5;3;2
2020-11-27 01:30:00;6;2;11;2;4;1;4
2020-11-27 01:45:00;7;2;5;1;2;3;5
2020-11-27 02:00:00;4;1;8;1;2;1;1
2020-11-27 02:15:00;3;2;7;4;7;6;3
2020-11-27 02:30:00;3;3;11;0;1;3;4
2020-11-27 02:45:00;8;2;9;0;3;5;3
2020-11-27 03:00:00;6;0;4;2;4;6;1
2020-11-27 03:15:00;5;2;7;2;3;6;4
2020-11-27 03:30:00;4;3;3;3;4;3;4
2020-11-27 03:45:00;10;3;8;1;1;1;3
2020-11-27 04:00:00;5;1;8;1;4;7;10
2020-11-27 04:15:00;8;6;10;1;0;7;1
2020-11-27 04:30:00;9;9;16;2;3;1;2
2020-11-27 04:45:00;7;7;36;9;3;2;1
2020-11-27 05:00:00;31;17;56;19;1;0;1
2020-11-27 05:15:00;39;17;96;29;1;2;2
2020-11-27 05:30:00;50;27;95;52;0;0;0
2020-11-27 05:45:00;64;43;89;50;1;0;0
2020-11-27 06:00:00;55;44;81;44;1;1;0
2020-11-27 06:15:00;67;38;116;63;3;0;1
2020-11-27 06:30:00;109;46;148;70;4;0;1
2020-11-27 06:45:00;109;64;140;79;6;0;0
2020-11-27 07:00:00;122;58;138;63;4;2;0
2020-11-27 07:15:00;173;94;147;82;15;2;1
2020-11-27 07:30:00;205;131;176;101;16;1;0
2020-11-27 07:45:00;184;121;184;114;14;1;0
2020-11-27 08:00:00;140;80;157;77;15;1;2
2020-11-27 08:15:00;127;90;138;58;10;1;0
2020-11-27 08:30:00;112;85;145;73;8;1;1
2020-11-27 08:45:00;141;82;145;79;7;1;0
2020-11-27 09:00:00;122;88;144;62;8;2;2
2020-11-27 09:15:00;123;93;144;79;12;0;1
2020-11-27 09:30:00;134;81;153;75;4;0;2
2020-11-27 09:45:00;160;113;168;89;20;2;1
2020-11-27 10:00:00;143;86;146;76;7;1;4
2020-11-27 10:15:00;133;116;153;71;12;3;2
2020-11-27 10:30:00;127;80;134;76;11;2;1
2020-11-27 10:45:00;156;111;170;95;10;4;3
2020-11-27 11:00:00;141;93;163;93;9;3;0
2020-11-27 11:15:00;143;113;173;85;13;1;1
2020-11-27 11:30:00;138;112;191;98;4;4;2
2020-11-27 11:45:00;150;116;152;87;12;1;3
2020-11-27 12:00:00;188;105;189;100;11;4;2
2020-11-27 12:15:00;184;149;180;92;9;2;4
2020-11-27 12:30:00;170;135;177;106;13;2;3
2020-11-27 12:45:00;203;153;191;95;11;2;4
2020-11-27 13:00:00;194;137;206;123;13;1;1
2020-11-27 13:15:00;177;141;205;119;5;7;2
2020-11-27 13:30:00;168;136;196;113;6;3;4
2020-11-27 13:45:00;174;140;188;104;5;2;2
2020-11-27 14:00:00;197;116;178;111;11;3;2
2020-11-27 14:15:00;208;149;174;107;9;5;1
2020-11-27 14:30:00;200;137;203;96;20;4;4
2020-11-27 14:45:00;182;140;199;101;7;4;5
2020-11-27 15:00:00;167;118;134;90;13;1;1
2020-11-27 15:15:00;182;167;170;98;13;4;4
2020-11-27 15:30:00;200;150;180;116;16;2;4
2020-11-27 15:45:00;170;131;208;126;6;4;2
2020-11-27 16:00:00;190;122;187;96;11;4;4
2020-11-27 16:15:00;173;120;179;120;10;2;0
2020-11-27 16:30:00;173;141;152;116;8;2;2
2020-11-27 16:45:00;192;138;170;92;15;3;1
2020-11-27 17:00:00;182;145;169;122;10;3;4
2020-11-27 17:15:00;186;120;172;91;9;4;2
2020-11-27 17:30:00;161;109;175;83;7;4;1
2020-11-27 17:45:00;144;131;166;94;4;5;1
2020-11-27 18:00:00;147;101;159;91;5;0;6
2020-11-27 18:15:00;130;115;156;86;9;5;4
2020-11-27 18:30:00;120;102;129;74;9;5;2
2020-11-27 18:45:00;118;97;142;71;5;1;1
2020-11-27 19:00:00;99;80;109;48;4;2;1
2020-11-27 19:15:00;103;86;117;61;3;7;2
2020-11-27 19:30:00;99;72;105;54;5;1;1
2020-11-27 19:45:00;87;72;82;40;4;5;2
2020-11-27 20:00:00;76;61;93;31;1;0;3
2020-11-27 20:15:00;88;83;89;42;4;1;1
2020-11-27 20:30:00;77;47;94;35;2;3;2
2020-11-27 20:45:00;60;52;84;39;5;0;2
2020-11-27 21:00:00;50;35;81;26;1;4;0
2020-11-27 21:15:00;54;39;85;39;4;0;1
2020-11-27 21:30:00;38;26;49;14;4;3;3
2020-11-27 21:45:00;76;52;46;16;5;5;2
2020-11-27 22:00:00;71;55;45;10;9;1;3
2020-11-27 22:15:00;49;41;62;30;0;0;2
2020-11-27 22:30:00;38;28;31;10;2;0;0
2020-11-27 22:45:00;40;15;38;11;1;2;2
2020-11-27 23:00:00;30;14;26;9;1;1;3
2020-11-27 23:15:00;28;25;38;13;2;1;1
2020-11-27 23:30:00;22;19;24;6;3;1;1
2020-11-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
