DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-08-03 00:00:00;5;0;4;0;0;0
2020-08-03 00:15:00;4;0;3;0;0;0
2020-08-03 00:30:00;2;0;0;0;0;0
2020-08-03 00:45:00;5;0;1;0;0;0
2020-08-03 01:00:00;1;0;0;0;0;0
2020-08-03 01:15:00;4;1;2;1;0;0
2020-08-03 01:30:00;2;0;1;0;0;0
2020-08-03 01:45:00;1;0;2;0;0;0
2020-08-03 02:00:00;2;0;2;0;0;0
2020-08-03 02:15:00;2;0;1;0;0;0
2020-08-03 02:30:00;1;0;1;0;0;0
2020-08-03 02:45:00;1;0;0;0;0;0
2020-08-03 03:00:00;2;1;5;0;0;0
2020-08-03 03:15:00;1;0;2;1;0;0
2020-08-03 03:30:00;0;1;0;0;0;0
2020-08-03 03:45:00;1;0;3;0;0;0
2020-08-03 04:00:00;2;0;2;0;0;0
2020-08-03 04:15:00;3;0;2;0;0;0
2020-08-03 04:30:00;4;0;1;0;0;0
2020-08-03 04:45:00;5;1;6;0;0;0
2020-08-03 05:00:00;4;2;17;0;0;1
2020-08-03 05:15:00;18;6;37;0;1;0
2020-08-03 05:30:00;24;11;53;0;4;13
2020-08-03 05:45:00;40;24;54;0;5;5
2020-08-03 06:00:00;37;13;40;3;7;1
2020-08-03 06:15:00;44;18;66;1;3;1
2020-08-03 06:30:00;35;15;91;11;5;0
2020-08-03 06:45:00;36;15;102;5;4;5
2020-08-03 07:00:00;53;4;93;3;0;6
2020-08-03 07:15:00;75;3;86;2;0;1
2020-08-03 07:30:00;80;8;89;4;4;1
2020-08-03 07:45:00;69;4;87;2;1;1
2020-08-03 08:00:00;67;3;96;1;2;1
2020-08-03 08:15:00;68;2;78;0;0;0
2020-08-03 08:30:00;45;5;75;1;0;4
2020-08-03 08:45:00;51;3;74;0;5;5
2020-08-03 09:00:00;56;4;56;4;0;0
2020-08-03 09:15:00;48;2;57;2;0;1
2020-08-03 09:30:00;39;1;49;1;0;0
2020-08-03 09:45:00;53;1;43;1;0;1
2020-08-03 10:00:00;52;1;55;0;1;0
2020-08-03 10:15:00;57;3;46;2;4;0
2020-08-03 10:30:00;59;1;72;2;0;0
2020-08-03 10:45:00;45;1;69;2;5;0
2020-08-03 11:00:00;53;2;61;3;3;0
2020-08-03 11:15:00;62;0;56;1;6;0
2020-08-03 11:30:00;67;1;53;5;7;0
2020-08-03 11:45:00;67;1;38;3;1;0
2020-08-03 12:00:00;66;0;40;6;2;5
2020-08-03 12:15:00;87;0;48;2;0;0
2020-08-03 12:30:00;84;6;34;1;1;0
2020-08-03 12:45:00;93;1;38;0;0;2
2020-08-03 13:00:00;77;2;43;5;1;0
2020-08-03 13:15:00;93;2;56;2;2;2
2020-08-03 13:30:00;72;5;124;6;6;0
2020-08-03 13:45:00;85;1;149;13;2;0
2020-08-03 14:00:00;85;6;178;13;7;11
2020-08-03 14:15:00;97;3;163;25;17;7
2020-08-03 14:30:00;112;2;173;13;8;2
2020-08-03 14:45:00;88;0;171;21;7;4
2020-08-03 15:00:00;125;3;181;21;19;8
2020-08-03 15:15:00;112;2;167;13;8;9
2020-08-03 15:30:00;124;1;158;14;8;6
2020-08-03 15:45:00;100;6;165;10;5;7
2020-08-03 16:00:00;125;2;165;16;2;1
2020-08-03 16:15:00;127;3;195;12;10;2
2020-08-03 16:30:00;125;2;176;13;9;3
2020-08-03 16:45:00;127;4;183;7;3;2
2020-08-03 17:00:00;129;5;169;8;3;4
2020-08-03 17:15:00;129;2;153;17;3;3
2020-08-03 17:30:00;112;0;172;2;2;0
2020-08-03 17:45:00;105;2;132;3;0;0
2020-08-03 18:00:00;86;0;139;5;0;2
2020-08-03 18:15:00;81;0;112;0;0;0
2020-08-03 18:30:00;64;1;84;2;0;0
2020-08-03 18:45:00;46;3;87;3;0;4
2020-08-03 19:00:00;38;0;72;6;0;0
2020-08-03 19:15:00;42;1;55;1;0;0
2020-08-03 19:30:00;32;0;47;0;0;0
2020-08-03 19:45:00;42;0;35;1;0;0
2020-08-03 20:00:00;37;1;38;0;0;0
2020-08-03 20:15:00;27;1;43;1;0;10
2020-08-03 20:30:00;25;0;32;0;0;0
2020-08-03 20:45:00;25;1;37;0;0;0
2020-08-03 21:00:00;25;2;38;0;0;0
2020-08-03 21:15:00;22;3;35;1;0;0
2020-08-03 21:30:00;18;1;30;4;1;0
2020-08-03 21:45:00;26;2;45;5;0;0
2020-08-03 22:00:00;40;0;18;2;0;0
2020-08-03 22:15:00;24;0;28;1;0;0
2020-08-03 22:30:00;16;0;17;2;0;0
2020-08-03 22:45:00;6;0;7;0;0;0
2020-08-03 23:00:00;11;2;14;0;0;0
2020-08-03 23:15:00;10;0;9;0;0;0
2020-08-03 23:30:00;5;0;10;0;0;0
2020-08-03 23:45:00;12;1;8;1;0;0
