DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-05-07 00:00:00;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
2020-05-07 00:15:00;1;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-05-07 00:30:00;4;1;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0
2020-05-07 00:45:00;258;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-05-07 01:00:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 01:15:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 01:30:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 01:45:00;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-07 02:00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 02:15:00;5;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 02:30:00;2;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-05-07 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 03:00:00;257;0;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-05-07 03:15:00;8;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 03:30:00;2;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0
2020-05-07 03:45:00;4;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-07 04:00:00;3;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-05-07 04:15:00;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-07 04:30:00;1;1;1;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0
2020-05-07 04:45:00;4;1;2;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-05-07 05:00:00;17;2;0;0;0;0;8;1;2;0;0;0;0;0;0;0;0;0
2020-05-07 05:15:00;30;6;0;0;0;0;14;1;1;0;0;0;0;0;0;1;1;1
2020-05-07 05:30:00;37;8;2;0;0;0;18;1;3;0;0;0;0;0;0;0;0;0
2020-05-07 05:45:00;26;6;2;0;0;0;11;5;1;0;0;0;0;0;0;0;0;0
2020-05-07 06:00:00;40;9;7;0;0;0;15;1;4;0;0;0;0;0;0;0;0;0
2020-05-07 06:15:00;287;5;11;0;0;0;27;3;3;0;0;0;0;0;0;0;0;0
2020-05-07 06:30:00;49;12;12;0;0;0;20;8;5;0;0;0;0;0;0;0;0;0
2020-05-07 06:45:00;58;20;11;0;0;0;26;8;8;0;0;0;0;0;0;0;0;0
2020-05-07 07:00:00;307;12;9;0;0;0;26;6;5;0;0;0;0;0;0;0;0;0
2020-05-07 07:15:00;67;24;17;0;0;0;42;15;9;0;0;0;0;0;0;0;0;0
2020-05-07 07:30:00;93;26;14;0;0;0;36;22;12;0;0;0;0;0;0;0;0;0
2020-05-07 07:45:00;84;35;19;0;0;0;49;11;6;0;0;0;0;0;0;1;0;0
2020-05-07 08:00:00;55;23;18;0;0;0;30;11;6;0;0;0;0;0;0;0;0;0
2020-05-07 08:15:00;72;29;19;0;0;0;51;13;5;0;0;0;0;0;0;0;0;0
2020-05-07 08:30:00;69;25;29;0;0;0;61;15;8;0;0;0;0;0;0;0;0;0
2020-05-07 08:45:00;54;33;29;0;0;0;43;21;9;0;0;0;1;0;0;0;0;0
2020-05-07 09:00:00;67;40;34;0;0;0;50;15;13;0;0;0;0;0;0;0;0;0
2020-05-07 09:15:00;64;38;21;0;0;0;38;31;10;0;0;0;2;0;1;0;0;0
2020-05-07 09:30:00;300;38;21;0;0;0;37;23;13;0;0;0;0;0;0;0;0;0
2020-05-07 09:45:00;60;37;15;0;0;0;47;27;15;0;0;0;5;0;0;0;0;0
2020-05-07 10:00:00;58;42;16;0;0;0;32;29;8;0;0;0;2;0;2;0;0;0
2020-05-07 10:15:00;68;38;31;0;0;0;49;22;14;0;0;0;0;0;0;4;0;0
2020-05-07 10:30:00;60;35;30;0;0;0;59;21;9;0;0;0;0;0;0;1;0;0
2020-05-07 10:45:00;60;39;35;0;0;0;62;23;11;0;0;0;0;0;0;1;1;0
2020-05-07 11:00:00;68;38;18;0;0;0;55;17;8;0;0;0;2;0;0;0;0;0
2020-05-07 11:15:00;69;44;34;0;0;0;71;19;14;0;0;0;1;0;0;2;0;0
2020-05-07 11:30:00;73;47;35;0;0;0;55;25;10;0;0;0;1;0;0;1;0;0
2020-05-07 11:45:00;74;34;33;0;0;0;73;20;6;0;0;0;0;0;0;0;0;0
2020-05-07 12:00:00;70;37;19;0;0;0;58;37;15;0;0;0;0;0;0;1;0;0
2020-05-07 12:15:00;60;35;27;0;0;0;49;35;20;0;0;0;0;1;0;0;0;0
2020-05-07 12:30:00;80;42;28;0;0;0;59;31;18;0;0;0;0;0;0;4;0;1
2020-05-07 12:45:00;69;35;11;0;0;0;63;30;15;0;0;0;0;0;0;7;0;0
2020-05-07 13:00:00;63;29;32;0;0;0;64;19;17;0;0;0;0;0;0;0;0;0
2020-05-07 13:15:00;68;30;9;0;0;0;73;19;10;0;0;0;5;0;0;0;0;0
2020-05-07 13:30:00;331;38;19;0;0;0;317;272;12;0;0;0;0;0;0;0;0;0
2020-05-07 13:45:00;68;32;13;0;0;0;64;22;8;0;0;0;0;0;0;1;2;1
2020-05-07 14:00:00;79;31;15;0;0;0;63;23;16;0;0;0;1;2;0;4;2;0
2020-05-07 14:15:00;72;32;14;0;0;0;71;10;12;0;0;0;1;0;0;0;0;0
2020-05-07 14:30:00;60;33;22;0;0;0;68;17;14;0;0;0;3;0;0;1;0;0
2020-05-07 14:45:00;61;29;23;0;0;0;65;26;19;0;0;0;1;0;0;1;0;0
2020-05-07 15:00:00;65;24;20;0;0;0;67;24;17;0;0;0;3;0;0;1;5;0
2020-05-07 15:15:00;66;28;16;0;0;0;72;23;16;0;0;0;0;0;0;3;3;0
2020-05-07 15:30:00;73;33;23;0;0;0;69;26;16;0;0;0;0;0;0;4;5;0
2020-05-07 15:45:00;57;30;27;0;0;0;90;19;18;0;0;0;0;0;0;1;0;0
2020-05-07 16:00:00;65;38;27;0;0;0;92;28;13;0;0;0;1;0;0;1;0;0
2020-05-07 16:15:00;77;29;18;0;0;0;77;22;16;0;0;0;0;0;0;1;0;0
2020-05-07 16:30:00;65;32;27;0;0;0;79;20;12;0;0;0;0;0;0;3;0;0
2020-05-07 16:45:00;75;53;29;0;0;0;93;27;13;0;0;0;0;0;0;0;0;0
2020-05-07 17:00:00;70;49;32;0;0;0;78;33;15;0;0;0;6;4;0;0;0;0
2020-05-07 17:15:00;334;32;35;0;0;0;72;29;16;0;0;0;0;0;0;2;0;0
2020-05-07 17:30:00;68;40;26;0;0;0;93;23;9;0;0;0;0;0;0;1;0;0
2020-05-07 17:45:00;70;34;30;0;0;0;73;36;17;0;0;0;1;0;0;0;0;0
2020-05-07 18:00:00;62;34;25;0;0;0;70;21;16;0;0;0;2;0;0;1;1;0
2020-05-07 18:15:00;69;41;21;0;0;0;65;20;7;0;0;0;0;0;0;0;0;0
