DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-10-12 00:00:00;7;8;2;0;0;0;0;4;7;5;1;4;7;3;0;0;0
2020-10-12 00:15:00;9;12;8;3;0;0;0;4;9;4;2;2;3;1;1;1;0
2020-10-12 00:30:00;4;4;3;0;0;1;0;5;10;3;2;7;4;1;3;0;0
2020-10-12 00:45:00;7;5;1;3;0;0;0;1;3;2;3;5;3;2;0;2;0
2020-10-12 01:00:00;6;9;0;1;0;0;0;3;4;1;0;1;5;2;0;1;0
2020-10-12 01:15:00;4;6;0;0;0;0;1;1;2;1;0;2;2;2;0;0;0
2020-10-12 01:30:00;9;3;1;0;0;0;0;3;2;1;1;8;1;1;2;0;0
2020-10-12 01:45:00;5;3;3;1;0;0;0;3;1;1;0;1;5;2;3;1;0
2020-10-12 02:00:00;10;5;0;0;0;0;0;4;1;3;0;1;3;1;0;0;0
2020-10-12 02:15:00;6;7;1;0;0;0;1;1;1;2;0;6;2;1;0;0;0
2020-10-12 02:30:00;5;6;0;0;0;0;0;1;4;1;0;1;1;0;0;0;0
2020-10-12 02:45:00;4;7;1;0;0;0;0;2;4;1;0;4;5;0;0;0;0
2020-10-12 03:00:00;4;3;1;0;0;0;0;5;4;2;1;2;3;1;2;0;0
2020-10-12 03:15:00;6;8;0;0;0;0;0;3;2;1;0;1;2;1;0;0;0
2020-10-12 03:30:00;6;3;2;0;0;0;0;2;0;0;0;3;2;2;4;0;0
2020-10-12 03:45:00;5;3;0;0;0;0;0;1;3;4;0;2;6;1;0;2;0
2020-10-12 04:00:00;4;9;5;1;0;0;0;4;2;1;3;4;5;1;2;1;0
2020-10-12 04:15:00;10;12;1;0;0;1;0;4;2;3;2;2;5;0;0;1;0
2020-10-12 04:30:00;11;18;10;1;0;0;0;8;12;6;3;7;9;1;12;1;0
2020-10-12 04:45:00;23;19;17;1;0;1;0;7;9;7;2;11;8;3;9;1;0
2020-10-12 05:00:00;22;52;43;1;0;0;2;13;13;10;7;26;6;5;4;1;0
2020-10-12 05:15:00;35;62;53;1;0;0;0;19;24;14;7;28;13;5;3;1;0
2020-10-12 05:30:00;53;79;95;1;0;0;0;27;30;16;10;38;14;8;9;2;0
2020-10-12 05:45:00;60;56;55;0;0;0;0;27;33;18;13;32;21;4;3;0;0
2020-10-12 06:00:00;65;73;65;1;0;0;0;36;41;22;14;39;24;12;3;1;0
2020-10-12 06:15:00;85;75;81;3;0;0;0;54;38;16;15;47;34;17;17;6;0
2020-10-12 06:30:00;91;84;92;5;0;1;1;45;41;20;15;65;37;26;15;7;0
2020-10-12 06:45:00;131;95;110;6;0;2;0;41;55;28;25;68;56;43;16;13;0
2020-10-12 07:00:00;84;85;101;12;1;3;2;45;54;24;18;80;67;65;18;18;0
2020-10-12 07:15:00;84;118;127;20;0;3;2;80;90;31;23;78;88;74;25;36;0
2020-10-12 07:30:00;98;126;128;34;1;1;4;117;116;45;29;98;83;67;49;80;0
2020-10-12 07:45:00;108;125;131;21;1;4;3;93;108;40;37;95;70;62;59;42;0
2020-10-12 08:00:00;110;127;143;14;1;3;0;87;88;41;38;88;57;46;11;19;0
2020-10-12 08:15:00;83;108;104;14;0;0;1;62;67;28;26;72;54;46;44;23;0
2020-10-12 08:30:00;100;104;121;11;2;1;4;148;83;40;30;76;55;41;10;16;0
2020-10-12 08:45:00;99;77;85;6;1;2;0;76;78;30;24;70;51;34;29;12;0
2020-10-12 09:00:00;86;85;74;10;0;3;1;68;68;40;31;55;47;37;6;16;0
2020-10-12 09:15:00;65;81;69;15;0;1;2;64;63;35;32;82;58;46;17;18;0
2020-10-12 09:30:00;72;82;65;14;0;0;1;81;57;38;26;65;51;29;13;17;0
2020-10-12 09:45:00;80;95;100;7;1;2;7;80;81;31;27;63;57;40;20;15;0
2020-10-12 10:00:00;92;81;78;2;0;5;5;62;67;38;30;86;41;33;14;9;0
2020-10-12 10:15:00;104;70;79;3;1;2;0;76;83;38;28;76;47;41;5;4;0
2020-10-12 10:30:00;110;77;81;6;0;2;2;96;95;36;29;76;61;41;14;17;0
2020-10-12 10:45:00;94;101;84;5;0;2;2;83;89;46;42;63;54;59;24;10;0
2020-10-12 11:00:00;71;72;70;6;1;3;2;61;63;33;21;74;52;45;14;9;0
2020-10-12 11:15:00;85;86;72;7;0;2;5;111;75;49;31;80;52;44;26;16;0
2020-10-12 11:30:00;109;68;69;6;3;2;5;106;93;49;39;73;49;47;8;9;0
2020-10-12 11:45:00;98;80;65;6;1;8;3;85;84;41;38;81;47;39;21;11;0
2020-10-12 12:00:00;87;86;75;6;2;5;6;76;104;42;35;72;46;44;20;9;0
