DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-01 00:00:00;13;0;0;0;25;0;0;0;0;0;0;0;0
2020-02-01 00:15:00;22;0;0;1;43;0;0;0;0;0;0;0;0
2020-02-01 00:30:00;15;0;0;0;30;0;0;0;0;0;0;0;0
2020-02-01 00:45:00;18;3;1;1;25;1;1;0;0;0;0;0;0
2020-02-01 01:00:00;22;0;0;0;20;0;0;0;0;0;0;0;0
2020-02-01 01:15:00;20;0;0;0;26;0;0;0;0;0;0;0;0
2020-02-01 01:30:00;13;0;0;1;23;0;0;0;0;0;0;0;0
2020-02-01 01:45:00;17;0;0;0;15;0;0;0;0;0;0;0;0
2020-02-01 02:00:00;17;0;1;0;24;0;0;0;0;0;0;0;0
2020-02-01 02:15:00;10;0;0;0;11;0;0;0;0;0;0;0;0
2020-02-01 02:30:00;8;0;0;2;18;1;0;0;0;0;0;0;0
2020-02-01 02:45:00;9;0;0;0;16;0;0;0;0;0;0;0;0
2020-02-01 03:00:00;8;0;0;1;8;1;0;0;0;0;0;0;0
2020-02-01 03:15:00;6;0;0;0;11;0;0;0;0;0;0;0;0
2020-02-01 03:30:00;6;0;0;0;11;1;0;0;0;0;0;0;0
2020-02-01 03:45:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2020-02-01 04:00:00;14;0;0;0;8;0;0;0;0;0;0;0;0
2020-02-01 04:15:00;11;0;0;0;12;0;0;0;0;0;0;0;0
2020-02-01 04:30:00;7;1;0;1;5;0;0;0;0;0;0;0;0
2020-02-01 04:45:00;12;1;0;0;5;0;0;0;0;0;0;0;0
2020-02-01 05:00:00;14;0;0;0;13;0;0;0;0;0;0;0;0
2020-02-01 05:15:00;19;0;0;2;12;2;0;0;0;0;0;0;0
2020-02-01 05:30:00;22;0;0;0;11;0;0;0;0;0;0;0;0
2020-02-01 05:45:00;18;0;0;1;19;0;0;0;0;0;0;0;0
2020-02-01 06:00:00;20;0;2;0;26;1;0;0;0;0;0;0;0
2020-02-01 06:15:00;26;1;0;2;22;0;0;0;0;0;0;0;0
2020-02-01 06:30:00;25;2;0;2;23;0;0;0;0;0;0;0;0
2020-02-01 06:45:00;25;3;3;2;16;0;0;0;0;0;0;0;0
2020-02-01 07:00:00;25;2;4;1;30;1;0;0;0;0;0;0;0
2020-02-01 07:15:00;42;2;4;1;31;1;0;0;4;0;0;0;0
2020-02-01 07:30:00;50;6;8;2;26;0;0;0;0;0;0;0;0
2020-02-01 07:45:00;51;7;2;3;33;0;0;0;8;0;0;0;0
2020-02-01 08:00:00;54;5;8;5;36;0;1;0;3;0;0;0;0
2020-02-01 08:15:00;61;5;5;7;37;3;0;0;4;0;0;0;0
2020-02-01 08:30:00;70;5;11;5;44;0;0;0;0;0;0;0;0
2020-02-01 08:45:00;93;11;8;10;52;1;0;0;14;0;0;0;0
2020-02-01 09:00:00;104;8;10;13;68;2;0;1;28;0;0;0;0
2020-02-01 09:15:00;103;11;8;7;74;1;0;7;7;0;0;0;0
2020-02-01 09:30:00;134;6;11;9;88;4;3;1;6;0;0;0;0
2020-02-01 09:45:00;151;7;17;9;101;8;3;0;9;0;0;0;0
2020-02-01 10:00:00;125;8;6;9;110;3;6;1;13;0;0;0;0
2020-02-01 10:15:00;157;11;7;14;105;4;10;3;7;0;0;0;0
2020-02-01 10:30:00;147;9;62;13;113;4;3;5;135;0;0;2;0
2020-02-01 10:45:00;169;12;49;13;115;6;9;0;20;0;0;6;0
2020-02-01 11:00:00;154;9;15;6;141;9;3;0;15;0;0;0;0
2020-02-01 11:15:00;150;10;17;11;144;5;10;3;16;0;0;3;0
2020-02-01 11:30:00;165;8;10;16;128;10;13;42;10;0;0;0;0
2020-02-01 11:45:00;147;9;16;10;160;6;8;6;37;0;0;2;0
2020-02-01 12:00:00;151;9;16;11;158;8;11;2;13;0;0;0;0
2020-02-01 12:15:00;168;8;11;17;144;4;11;57;113;0;0;4;0
2020-02-01 12:30:00;162;7;16;12;139;5;7;6;27;0;0;0;0
2020-02-01 12:45:00;160;7;13;13;151;5;6;16;12;0;0;0;0
2020-02-01 13:00:00;158;8;13;10;136;11;6;32;11;0;4;0;0
2020-02-01 13:15:00;188;7;20;15;157;7;10;0;51;0;0;6;0
2020-02-01 13:30:00;143;10;12;16;145;5;9;2;12;0;0;0;0
2020-02-01 13:45:00;156;8;18;17;155;12;12;10;11;1;0;0;0
2020-02-01 14:00:00;170;7;13;13;165;5;11;5;8;0;0;0;0
2020-02-01 14:15:00;184;14;14;19;165;8;5;3;3;0;0;0;0
2020-02-01 14:30:00;179;17;16;16;164;5;12;4;6;0;0;0;0
2020-02-01 14:45:00;154;8;6;20;169;5;8;7;10;0;0;0;0
2020-02-01 15:00:00;174;6;14;7;172;8;8;1;4;0;0;0;0
2020-02-01 15:15:00;139;6;15;12;149;8;5;0;28;0;0;0;0
2020-02-01 15:30:00;163;5;19;18;160;10;7;0;4;0;0;0;0
2020-02-01 15:45:00;149;7;20;6;164;5;11;6;4;0;0;0;0
2020-02-01 16:00:00;135;6;36;14;133;5;8;15;3;0;0;0;0
2020-02-01 16:15:00;133;7;16;12;149;5;9;0;9;0;0;0;0
2020-02-01 16:30:00;130;8;14;9;179;5;15;1;36;0;0;0;0
2020-02-01 16:45:00;130;7;14;10;161;4;4;0;5;0;0;1;0
2020-02-01 17:00:00;128;6;13;11;162;4;7;1;73;0;0;0;0
2020-02-01 17:15:00;131;2;10;5;140;3;6;0;4;0;0;0;0
2020-02-01 17:30:00;126;5;38;15;164;4;4;0;6;0;0;0;0
2020-02-01 17:45:00;128;5;10;10;155;2;6;0;16;0;0;0;0
2020-02-01 18:00:00;147;5;10;12;146;1;5;1;5;0;0;3;0
2020-02-01 18:15:00;148;4;7;9;138;0;0;0;4;0;0;0;0
2020-02-01 18:30:00;176;0;10;7;136;0;0;0;8;0;0;0;0
2020-02-01 18:45:00;125;4;11;10;132;0;0;1;4;0;3;0;0
2020-02-01 19:00:00;114;5;4;12;132;0;0;0;4;0;0;1;0
2020-02-01 19:15:00;75;5;14;5;116;0;0;1;5;0;17;0;0
2020-02-01 19:30:00;83;4;8;13;119;0;1;0;9;0;0;0;0
