DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-08 00:00:00;16;0;2;1;28;0;0;0;0;0;0;0;0
2020-02-08 00:15:00;21;0;0;1;31;0;0;0;1;0;0;0;0
2020-02-08 00:30:00;20;0;0;0;31;0;0;0;0;0;0;0;0
2020-02-08 00:45:00;17;1;1;1;26;0;0;0;0;0;0;0;0
2020-02-08 01:00:00;18;0;0;0;30;0;0;0;0;0;0;0;0
2020-02-08 01:15:00;13;0;0;0;19;0;0;0;0;0;0;0;0
2020-02-08 01:30:00;10;0;0;0;16;0;0;0;0;0;0;0;0
2020-02-08 01:45:00;18;0;0;0;18;0;0;0;0;0;0;0;0
2020-02-08 02:00:00;5;0;0;0;11;0;0;0;0;0;0;0;0
2020-02-08 02:15:00;12;0;0;2;8;0;0;0;0;0;0;0;0
2020-02-08 02:30:00;14;1;0;0;12;0;0;0;0;0;0;0;0
2020-02-08 02:45:00;3;0;1;0;10;0;0;0;0;0;0;0;0
2020-02-08 03:00:00;8;0;1;0;10;0;0;0;0;0;0;0;0
2020-02-08 03:15:00;7;1;1;0;6;0;0;0;0;0;0;0;0
2020-02-08 03:30:00;1;0;0;0;6;0;0;0;0;0;0;0;0
2020-02-08 03:45:00;4;0;0;0;8;0;0;0;0;0;0;0;0
2020-02-08 04:00:00;7;1;0;0;6;0;0;0;0;0;0;0;0
2020-02-08 04:15:00;8;0;0;0;4;0;0;0;0;0;0;0;0
2020-02-08 04:30:00;8;0;0;0;6;0;0;0;0;0;0;0;0
2020-02-08 04:45:00;4;0;0;0;6;0;0;0;0;0;0;0;0
2020-02-08 05:00:00;16;0;0;0;9;0;0;0;0;0;0;0;0
2020-02-08 05:15:00;13;1;0;1;11;0;0;0;0;0;0;0;0
2020-02-08 05:30:00;24;1;1;0;20;0;0;0;0;0;0;0;0
2020-02-08 05:45:00;21;2;2;3;17;0;0;0;0;0;0;0;0
2020-02-08 06:00:00;20;1;1;1;37;0;0;0;0;0;0;0;0
2020-02-08 06:15:00;27;3;5;4;37;0;0;0;0;0;0;0;0
2020-02-08 06:30:00;26;1;3;2;21;0;0;0;0;0;0;0;0
2020-02-08 06:45:00;22;3;1;3;26;0;0;0;0;0;0;0;0
2020-02-08 07:00:00;27;2;1;4;25;0;0;0;0;0;0;0;0
2020-02-08 07:15:00;49;4;4;2;28;1;0;0;0;0;0;0;0
2020-02-08 07:30:00;59;4;4;0;31;0;0;0;2;0;0;0;0
2020-02-08 07:45:00;58;1;7;4;33;0;0;0;6;0;0;0;0
2020-02-08 08:00:00;57;6;6;3;42;0;0;0;3;0;0;0;0
2020-02-08 08:15:00;62;10;4;6;47;0;0;1;2;0;0;0;0
2020-02-08 08:30:00;68;12;9;6;35;0;0;0;2;0;0;0;0
2020-02-08 08:45:00;95;13;7;6;52;0;0;0;10;0;0;0;0
2020-02-08 09:00:00;82;8;26;7;68;0;1;0;18;0;0;0;0
2020-02-08 09:15:00;107;8;11;8;78;2;2;2;53;0;0;1;0
2020-02-08 09:30:00;113;3;7;4;74;3;3;0;6;0;0;0;0
2020-02-08 09:45:00;141;12;7;6;113;7;4;5;14;0;0;0;0
2020-02-08 10:00:00;168;9;6;9;88;8;4;1;3;0;0;0;0
2020-02-08 10:15:00;141;6;11;19;133;3;6;13;24;0;0;10;0
2020-02-08 10:30:00;151;11;12;9;116;6;11;7;25;0;0;0;0
2020-02-08 10:45:00;169;8;17;10;122;8;7;40;18;0;0;0;0
2020-02-08 11:00:00;134;9;14;15;133;5;11;6;14;0;0;0;0
2020-02-08 11:15:00;142;6;10;10;156;5;10;0;21;0;0;1;0
2020-02-08 11:30:00;170;14;12;14;128;8;8;1;10;0;0;0;0
2020-02-08 11:45:00;186;7;37;17;161;7;6;6;7;0;0;0;0
2020-02-08 12:00:00;131;7;16;13;161;13;8;5;15;0;0;0;0
2020-02-08 12:15:00;142;13;12;12;160;7;11;9;10;0;0;0;0
2020-02-08 12:30:00;152;12;15;8;161;5;12;8;115;0;0;15;0
2020-02-08 12:45:00;137;9;14;14;137;8;11;14;11;2;0;0;1
2020-02-08 13:00:00;141;2;22;9;151;9;6;10;12;0;0;0;0
2020-02-08 13:15:00;151;5;13;11;154;6;8;4;48;0;0;0;0
2020-02-08 13:30:00;174;13;10;11;151;7;14;12;24;0;0;0;0
2020-02-08 13:45:00;140;10;14;17;137;5;9;16;47;0;0;0;0
2020-02-08 14:00:00;153;10;19;14;153;2;4;0;21;0;2;5;0
2020-02-08 14:15:00;169;5;11;15;150;3;10;4;16;0;0;0;0
2020-02-08 14:30:00;160;6;14;24;157;6;10;3;2;0;0;0;0
2020-02-08 14:45:00;144;8;10;10;150;6;5;5;10;0;4;0;0
2020-02-08 15:00:00;163;11;13;12;145;3;13;11;1;1;0;0;0
2020-02-08 15:15:00;130;5;16;18;163;8;7;1;28;0;0;4;0
2020-02-08 15:30:00;140;4;12;9;149;14;13;14;6;0;0;0;0
2020-02-08 15:45:00;139;9;12;11;156;7;9;2;7;0;1;0;0
2020-02-08 16:00:00;155;6;15;8;156;10;12;6;11;0;0;0;0
2020-02-08 16:15:00;144;1;14;14;120;10;10;5;7;2;0;1;0
2020-02-08 16:30:00;145;2;8;7;136;4;12;5;12;0;0;0;0
2020-02-08 16:45:00;134;7;11;12;144;9;6;16;7;0;0;0;0
2020-02-08 17:00:00;113;7;6;10;149;6;13;10;64;0;0;0;0
2020-02-08 17:15:00;129;6;11;7;154;8;8;3;9;0;0;0;0
2020-02-08 17:30:00;131;8;8;12;149;4;6;9;4;0;0;0;0
2020-02-08 17:45:00;17;1;3;1;22;2;1;4;10;0;0;0;0
2020-02-08 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 18:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 18:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 18:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 19:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 19:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 19:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 20:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 20:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 20:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 21:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 21:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 21:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 22:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 22:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
