DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-10-09 00:00:00;4;12;5;5;0;7;7
2020-10-09 00:15:00;11;23;5;2;1;7;5
2020-10-09 00:30:00;2;18;3;4;1;2;8
2020-10-09 00:45:00;3;15;2;0;1;7;8
2020-10-09 01:00:00;2;10;1;3;0;4;7
2020-10-09 01:15:00;3;10;3;1;1;3;4
2020-10-09 01:30:00;3;13;3;1;0;5;4
2020-10-09 01:45:00;5;5;1;1;0;6;7
2020-10-09 02:00:00;4;5;3;1;1;6;7
2020-10-09 02:15:00;3;5;0;0;0;5;7
2020-10-09 02:30:00;2;5;1;0;1;7;4
2020-10-09 02:45:00;2;9;3;1;0;0;8
2020-10-09 03:00:00;3;3;1;1;0;1;8
2020-10-09 03:15:00;0;6;1;2;0;2;5
2020-10-09 03:30:00;2;5;1;1;0;7;2
2020-10-09 03:45:00;5;11;1;4;2;2;7
2020-10-09 04:00:00;9;12;3;1;1;3;5
2020-10-09 04:15:00;7;13;1;6;1;10;7
2020-10-09 04:30:00;8;19;7;7;4;6;12
2020-10-09 04:45:00;17;28;1;7;3;9;11
2020-10-09 05:00:00;44;66;1;9;1;19;20
2020-10-09 05:15:00;97;158;11;11;10;11;35
2020-10-09 05:30:00;86;137;20;16;12;29;38
2020-10-09 05:45:00;78;105;8;19;23;53;93
2020-10-09 06:00:00;49;102;14;22;14;70;93
2020-10-09 06:15:00;75;138;29;35;31;70;92
2020-10-09 06:30:00;115;195;40;60;26;64;88
2020-10-09 06:45:00;133;229;58;58;27;66;85
2020-10-09 07:00:00;96;162;53;85;38;59;87
2020-10-09 07:15:00;163;126;71;111;59;130;92
2020-10-09 07:30:00;222;106;62;70;58;177;45
2020-10-09 07:45:00;204;130;75;65;61;171;49
2020-10-09 08:00:00;174;133;72;76;29;119;85
2020-10-09 08:15:00;116;210;59;53;30;82;115
2020-10-09 08:30:00;75;180;46;56;28;89;121
2020-10-09 08:45:00;87;197;50;73;26;88;131
2020-10-09 09:00:00;59;181;49;46;23;78;74
2020-10-09 09:15:00;73;177;50;56;25;67;104
2020-10-09 09:30:00;72;197;50;74;21;90;123
2020-10-09 09:45:00;63;181;50;61;19;97;126
2020-10-09 10:00:00;67;162;53;54;25;80;91
2020-10-09 10:15:00;73;204;55;54;19;87;125
2020-10-09 10:30:00;65;190;58;61;20;95;124
2020-10-09 10:45:00;66;205;59;44;24;104;121
2020-10-09 11:00:00;61;152;59;54;22;82;116
2020-10-09 11:15:00;83;185;53;71;28;97;119
2020-10-09 11:30:00;69;200;59;55;22;101;123
2020-10-09 11:45:00;64;167;62;65;28;95;118
2020-10-09 12:00:00;95;190;72;61;28;119;139
2020-10-09 12:15:00;95;199;73;75;21;133;137
2020-10-09 12:30:00;126;168;92;61;31;127;148
2020-10-09 12:45:00;122;177;86;99;41;136;154
2020-10-09 13:00:00;162;148;91;86;29;131;144
2020-10-09 13:15:00;234;115;82;67;40;160;150
2020-10-09 13:30:00;178;180;89;69;28;130;158
2020-10-09 13:45:00;214;169;96;71;34;132;147
2020-10-09 14:00:00;100;192;69;82;33;106;131
2020-10-09 14:15:00;117;185;79;63;28;155;139
2020-10-09 14:30:00;110;143;73;61;26;162;142
2020-10-09 14:45:00;97;164;78;68;30;135;128
2020-10-09 15:00:00;111;160;85;63;29;125;129
2020-10-09 15:15:00;92;204;76;57;23;146;127
2020-10-09 15:30:00;95;186;85;71;34;109;137
2020-10-09 15:45:00;93;188;77;66;26;121;138
2020-10-09 16:00:00;93;198;73;51;26;114;124
2020-10-09 16:15:00;80;214;68;76;23;122;135
2020-10-09 16:30:00;90;186;86;69;29;115;122
2020-10-09 16:45:00;105;201;86;62;31;111;140
2020-10-09 17:00:00;91;198;65;56;36;110;119
2020-10-09 17:15:00;92;198;60;57;22;117;142
2020-10-09 17:30:00;95;200;52;70;28;105;125
2020-10-09 17:45:00;88;198;71;77;20;111;138
2020-10-09 18:00:00;88;186;64;60;29;100;106
2020-10-09 18:15:00;84;186;68;82;24;105;152
2020-10-09 18:30:00;76;193;59;48;19;105;140
2020-10-09 18:45:00;77;170;56;49;17;110;152
2020-10-09 19:00:00;82;171;51;46;13;99;128
2020-10-09 19:15:00;72;159;46;33;18;77;101
2020-10-09 19:30:00;55;140;56;42;10;93;114
2020-10-09 19:45:00;55;143;47;35;18;94;103
2020-10-09 20:00:00;46;128;50;26;7;85;114
2020-10-09 20:15:00;45;132;47;32;17;68;110
2020-10-09 20:30:00;43;112;49;29;4;48;56
2020-10-09 20:45:00;54;108;25;24;11;37;84
2020-10-09 21:00:00;68;144;33;17;8;45;70
2020-10-09 21:15:00;79;159;36;16;10;43;62
2020-10-09 21:30:00;42;93;27;10;6;43;66
2020-10-09 21:45:00;37;87;29;14;7;57;79
2020-10-09 22:00:00;34;92;32;12;5;78;116
2020-10-09 22:15:00;30;73;24;6;3;51;71
2020-10-09 22:30:00;24;82;21;12;8;30;46
2020-10-09 22:45:00;22;63;26;15;4;31;41
2020-10-09 23:00:00;16;75;22;14;1;37;46
2020-10-09 23:15:00;22;68;23;8;3;34;50
2020-10-09 23:30:00;19;70;16;15;3;22;25
2020-10-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
