DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-10-05 00:00:00;3;2;2;2;0;0;0;1;0;0
2020-10-05 00:15:00;0;4;1;0;0;0;1;3;0;0
2020-10-05 00:30:00;2;2;2;0;0;0;1;0;0;0
2020-10-05 00:45:00;5;7;1;1;0;0;0;2;0;0
2020-10-05 01:00:00;5;7;3;2;0;0;0;1;0;0
2020-10-05 01:15:00;1;1;3;1;0;0;1;0;0;0
2020-10-05 01:30:00;1;0;1;0;0;0;0;0;0;0
2020-10-05 01:45:00;1;1;0;0;0;0;0;1;0;0
2020-10-05 02:00:00;2;3;0;0;0;0;0;0;0;0
2020-10-05 02:15:00;1;3;3;3;0;0;0;0;0;0
2020-10-05 02:30:00;2;2;1;1;0;0;0;0;0;0
2020-10-05 02:45:00;0;1;1;0;0;0;1;0;0;0
2020-10-05 03:00:00;8;6;2;0;0;0;0;1;0;0
2020-10-05 03:15:00;3;3;1;0;0;0;0;2;0;0
2020-10-05 03:30:00;1;1;3;0;0;0;1;1;0;0
2020-10-05 03:45:00;8;6;2;2;0;0;0;1;0;0
2020-10-05 04:00:00;3;3;2;2;1;0;2;1;0;0
2020-10-05 04:15:00;10;8;4;1;0;0;0;1;0;0
2020-10-05 04:30:00;12;3;8;0;0;0;0;1;0;0
2020-10-05 04:45:00;24;16;28;2;0;0;1;3;0;0
2020-10-05 05:00:00;67;7;43;1;1;2;2;3;0;0
2020-10-05 05:15:00;104;11;159;10;2;3;1;7;0;0
2020-10-05 05:30:00;171;25;160;9;4;13;6;11;0;0
2020-10-05 05:45:00;108;14;60;6;7;5;9;4;0;0
2020-10-05 06:00:00;42;17;63;5;3;0;22;9;0;0
2020-10-05 06:15:00;56;22;73;5;2;1;3;4;0;0
2020-10-05 06:30:00;66;78;78;6;2;1;7;6;0;0
2020-10-05 06:45:00;67;33;91;5;0;3;1;7;0;0
2020-10-05 07:00:00;49;31;78;4;0;2;6;4;0;0
2020-10-05 07:15:00;46;34;89;2;1;4;5;6;0;0
2020-10-05 07:30:00;68;55;106;6;8;12;21;10;4;5
2020-10-05 07:45:00;54;79;109;5;4;4;11;10;0;5
2020-10-05 08:00:00;63;62;111;2;5;2;7;6;1;0
2020-10-05 08:15:00;55;56;108;4;3;3;15;6;2;13
2020-10-05 08:30:00;54;58;86;5;5;1;21;11;0;0
2020-10-05 08:45:00;60;59;65;4;7;5;11;8;0;0
2020-10-05 09:00:00;38;38;55;4;6;6;11;10;0;3
2020-10-05 09:15:00;33;51;56;4;7;8;16;7;0;0
2020-10-05 09:30:00;34;50;58;2;10;2;14;13;0;0
2020-10-05 09:45:00;39;52;72;3;3;4;10;10;1;0
2020-10-05 10:00:00;35;65;63;2;13;4;17;12;1;0
2020-10-05 10:15:00;28;52;70;3;5;4;14;8;1;0
2020-10-05 10:30:00;39;56;71;2;2;3;10;7;1;0
2020-10-05 10:45:00;35;44;65;4;7;3;8;12;1;0
2020-10-05 11:00:00;34;48;74;6;6;4;10;11;0;0
2020-10-05 11:15:00;34;42;44;4;2;4;14;10;1;0
2020-10-05 11:30:00;31;53;61;7;11;5;21;6;0;0
2020-10-05 11:45:00;35;39;86;2;8;1;23;11;0;0
2020-10-05 12:00:00;28;47;72;6;14;4;27;15;1;0
2020-10-05 12:15:00;42;54;68;4;7;8;21;13;3;1
2020-10-05 12:30:00;29;42;71;8;13;8;11;9;0;0
2020-10-05 12:45:00;35;47;75;7;11;4;19;12;4;0
2020-10-05 13:00:00;61;48;108;7;5;0;20;12;0;3
2020-10-05 13:15:00;78;52;101;7;8;7;27;10;4;4
2020-10-05 13:30:00;105;51;124;6;10;4;28;14;2;2
2020-10-05 13:45:00;65;60;113;8;10;7;28;14;0;5
2020-10-05 14:00:00;68;73;90;17;21;8;82;63;2;4
2020-10-05 14:15:00;52;65;61;10;44;4;162;74;0;0
2020-10-05 14:30:00;25;79;66;6;67;2;161;55;2;0
2020-10-05 14:45:00;30;86;57;2;22;7;51;32;2;7
2020-10-05 15:00:00;39;72;83;6;18;6;58;40;5;27
2020-10-05 15:15:00;45;77;59;6;28;6;58;30;3;0
2020-10-05 15:30:00;38;83;112;12;21;6;47;26;1;8
2020-10-05 15:45:00;41;78;63;12;8;2;31;24;0;0
2020-10-05 16:00:00;46;82;100;4;13;5;56;23;3;1
2020-10-05 16:15:00;48;77;76;6;15;2;32;25;1;0
2020-10-05 16:30:00;50;81;89;4;5;3;43;31;2;1
2020-10-05 16:45:00;34;63;85;4;11;3;34;18;2;0
2020-10-05 17:00:00;51;72;81;6;12;3;42;20;3;13
2020-10-05 17:15:00;37;89;85;3;13;2;25;12;7;50
2020-10-05 17:30:00;36;59;82;7;14;8;26;18;0;0
2020-10-05 17:45:00;27;47;72;2;9;4;13;9;1;3
2020-10-05 18:00:00;36;47;54;6;11;9;23;24;4;0
2020-10-05 18:15:00;37;56;58;6;2;4;16;9;1;2
2020-10-05 18:30:00;39;44;66;7;11;4;15;11;5;8
2020-10-05 18:45:00;23;49;50;3;5;3;10;5;0;0
2020-10-05 19:00:00;34;33;69;2;9;6;14;7;0;0
2020-10-05 19:15:00;35;38;51;2;3;2;6;9;2;0
2020-10-05 19:30:00;19;32;49;0;3;4;4;6;0;0
2020-10-05 19:45:00;11;22;41;3;1;3;5;5;0;0
2020-10-05 20:00:00;21;19;35;5;1;0;3;9;0;0
2020-10-05 20:15:00;17;12;17;1;5;3;8;9;0;0
2020-10-05 20:30:00;21;15;26;1;2;0;2;5;0;0
2020-10-05 20:45:00;41;12;32;3;3;1;5;2;0;0
2020-10-05 21:00:00;84;18;80;2;2;3;2;7;0;0
2020-10-05 21:15:00;151;16;118;5;1;3;2;3;0;0
2020-10-05 21:30:00;105;17;70;6;8;2;13;8;0;0
2020-10-05 21:45:00;56;36;14;5;23;4;46;47;0;0
2020-10-05 22:00:00;22;38;14;5;65;3;105;77;0;0
2020-10-05 22:15:00;9;19;10;3;29;1;21;18;1;4
2020-10-05 22:30:00;10;12;7;3;7;0;10;4;0;0
2020-10-05 22:45:00;4;5;10;2;2;0;6;3;0;0
