DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-06-16 00:00:00;8;1;3;0;1;3;4;1;1
2020-06-16 00:15:00;7;5;6;4;1;5;6;0;0
2020-06-16 00:30:00;6;6;1;1;0;7;8;0;3
2020-06-16 00:45:00;10;13;7;6;5;8;3;0;0
2020-06-16 01:00:00;8;6;4;2;1;6;3;0;0
2020-06-16 01:15:00;5;3;5;2;1;6;7;2;2
2020-06-16 01:30:00;5;6;5;2;0;6;2;0;0
2020-06-16 01:45:00;5;8;2;1;4;5;6;3;4
2020-06-16 02:00:00;2;4;2;2;1;7;3;0;0
2020-06-16 02:15:00;2;4;3;1;1;11;10;1;1
2020-06-16 02:30:00;1;4;4;1;1;6;7;1;2
2020-06-16 03:00:00;8;8;9;2;0;5;2;0;0
2020-06-16 03:15:00;3;2;1;0;0;3;2;0;0
2020-06-16 03:30:00;12;1;2;0;0;6;3;0;1
2020-06-16 03:45:00;6;8;4;6;5;9;2;0;0
2020-06-16 04:00:00;4;7;5;5;4;10;4;0;2
2020-06-16 04:15:00;10;4;5;1;0;11;7;0;0
2020-06-16 04:30:00;7;6;7;6;2;11;5;0;2
2020-06-16 04:45:00;17;6;11;2;3;28;16;1;0
2020-06-16 05:00:00;32;11;7;2;1;21;8;1;1
2020-06-16 05:15:00;59;28;30;10;3;35;21;4;5
2020-06-16 05:30:00;45;17;24;2;3;50;29;5;7
2020-06-16 05:45:00;66;26;49;10;7;65;67;5;7
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;79;44;60;20;11;84;74;12;15
2020-06-16 06:30:00;66;50;70;18;11;77;79;9;31
2020-06-16 06:45:00;102;61;78;21;14;86;102;11;21
2020-06-16 07:00:00;126;120;83;26;14;74;66;2;29
2020-06-16 07:15:00;147;149;108;23;15;73;74;12;18
2020-06-16 07:30:00;127;121;95;15;11;78;75;6;22
2020-06-16 07:45:00;107;105;58;25;12;74;84;20;29
2020-06-16 08:00:00;91;79;74;15;10;81;74;12;18
2020-06-16 08:15:00;101;95;61;15;10;64;48;10;15
2020-06-16 08:30:00;86;73;61;16;12;74;67;16;18
2020-06-16 08:45:00;86;76;87;19;13;76;66;12;22
2020-06-16 09:00:00;95;70;74;21;13;88;70;7;16
2020-06-16 09:15:00;90;66;58;18;16;67;52;8;12
2020-06-16 09:30:00;79;66;66;20;15;77;67;12;22
2020-06-16 09:45:00;82;70;98;23;14;103;80;9;14
2020-06-16 10:00:00;81;83;77;22;7;93;70;6;15
