DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-02 00:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 00:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 00:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 00:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 01:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 01:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 01:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 01:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 02:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 02:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 02:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 02:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 03:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 03:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 03:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 03:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 04:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 04:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 04:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 04:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 05:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 05:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 05:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 05:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 06:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 06:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 06:30:00;254;254;254;254;254;254;254;254;254
2020-04-02 06:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 07:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 07:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 07:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 07:45:00;0;0;0;0;0;0;0;0;0
2020-04-02 08:00:00;0;0;0;0;0;0;0;0;0
2020-04-02 08:15:00;0;0;0;0;0;0;0;0;0
2020-04-02 08:30:00;0;0;0;0;0;0;0;0;0
2020-04-02 08:45:00;
2020-04-02 09:00:00;
2020-04-02 09:15:00;
2020-04-02 09:30:00;
2020-04-02 09:45:00;
2020-04-02 10:00:00;
2020-04-02 10:15:00;
2020-04-02 10:30:00;36;32;34;6;6;49;23;8;11
2020-04-02 10:45:00;38;45;41;15;11;74;41;15;13
2020-04-02 11:00:00;57;41;56;13;8;50;34;7;10
2020-04-02 11:15:00;46;48;47;14;13;76;43;14;18
2020-04-02 11:30:00;70;60;50;17;9;55;48;21;20
2020-04-02 11:45:00;65;52;42;21;14;57;38;7;11
2020-04-02 12:00:00;63;50;46;15;15;56;47;13;14
2020-04-02 12:15:00;47;36;46;12;12;56;49;8;15
2020-04-02 12:30:00;44;47;48;13;10;55;37;6;11
2020-04-02 12:45:00;39;40;52;20;13;59;46;7;19
2020-04-02 13:00:00;48;52;42;13;12;69;46;10;21
2020-04-02 13:15:00;55;54;45;20;15;66;37;7;8
2020-04-02 13:30:00;44;47;47;15;10;43;43;11;13
2020-04-02 13:45:00;56;53;59;32;19;55;52;10;15
2020-04-02 14:00:00;69;62;58;15;11;75;72;17;20
2020-04-02 14:15:00;65;80;84;25;11;64;78;12;22
2020-04-02 14:30:00;53;58;59;19;12;68;51;11;38
2020-04-02 14:45:00;53;64;60;19;11;59;64;12;18
2020-04-02 15:00:00;43;58;52;16;15;71;52;20;21
2020-04-02 15:15:00;39;39;55;21;12;73;48;14;18
2020-04-02 15:30:00;52;60;43;20;14;65;47;6;8
2020-04-02 15:45:00;61;71;55;25;16;75;49;12;30
2020-04-02 16:00:00;66;71;58;17;9;61;49;10;96
2020-04-02 16:15:00;55;76;68;16;12;74;56;22;37
2020-04-02 16:30:00;70;83;54;29;13;80;50;5;8
2020-04-02 16:45:00;71;81;67;20;16;77;49;14;21
2020-04-02 17:00:00;54;77;55;26;12;60;54;10;11
2020-04-02 17:15:00;46;69;59;24;16;54;50;8;17
2020-04-02 17:30:00;60;74;54;13;12;56;47;6;11
2020-04-02 17:45:00;58;60;60;21;14;61;43;20;20
2020-04-02 18:00:00;52;59;54;23;13;47;41;13;17
2020-04-02 18:15:00;32;51;44;19;15;53;45;11;20
2020-04-02 18:30:00;33;48;47;21;14;23;41;6;17
2020-04-02 18:45:00;39;44;39;20;12;29;23;8;14
2020-04-02 19:00:00;36;39;35;14;12;28;28;10;10
2020-04-02 19:15:00;31;31;27;10;9;35;21;10;17
2020-04-02 19:30:00;41;35;38;12;11;19;16;5;13
2020-04-02 19:45:00;24;36;26;16;12;19;21;7;10
2020-04-02 20:00:00;20;21;20;9;12;16;18;6;13
2020-04-02 20:15:00;19;20;16;6;10;18;16;7;9
2020-04-02 20:30:00;14;32;22;14;14;17;11;0;3
2020-04-02 20:45:00;11;14;13;5;2;12;10;4;3
2020-04-02 21:00:00;25;17;14;13;3;8;5;1;4
2020-04-02 21:15:00;20;13;8;3;1;14;7;1;1
2020-04-02 21:30:00;11;10;8;5;2;9;5;2;5
2020-04-02 21:45:00;11;15;11;5;5;6;7;3;5
2020-04-02 22:00:00;22;13;8;5;1;8;6;1;4
2020-04-02 22:15:00;20;22;13;8;3;15;7;1;2
2020-04-02 22:30:00;5;9;6;1;0;7;9;0;0
2020-04-02 22:45:00;11;11;8;6;3;7;3;2;3
2020-04-02 23:00:00;11;9;9;5;0;6;6;0;0
2020-04-02 23:15:00;6;8;9;3;1;7;2;0;0
2020-04-02 23:30:00;6;4;2;1;0;2;0;0;0
2020-04-02 23:45:00;8;16;10;3;2;2;4;1;1
