DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-23 00:00:00;4;7;6;1;1;3;2;0;0
2020-04-23 00:15:00;9;4;5;2;2;4;4;0;2
2020-04-23 00:30:00;2;3;3;1;1;4;2;0;0
2020-04-23 00:45:00;5;11;7;5;1;5;3;0;0
2020-04-23 01:00:00;3;2;6;4;1;3;4;0;0
2020-04-23 01:15:00;3;2;1;0;0;3;1;0;0
2020-04-23 01:30:00;3;5;3;2;3;6;3;0;1
2020-04-23 01:45:00;5;3;4;2;2;4;5;1;1
2020-04-23 02:00:00;2;1;4;1;0;7;8;0;0
2020-04-23 02:15:00;1;3;4;1;3;6;5;0;0
2020-04-23 02:30:00;4;4;3;2;2;4;1;0;0
2020-04-23 02:45:00;4;4;3;0;1;5;3;1;2
2020-04-23 03:00:00;0;1;3;1;1;3;4;0;0
2020-04-23 03:15:00;3;1;2;1;0;2;2;0;0
2020-04-23 03:30:00;2;4;4;3;3;4;1;0;0
2020-04-23 03:45:00;3;9;6;4;4;4;4;0;0
2020-04-23 04:00:00;3;4;5;4;5;8;2;0;0
2020-04-23 04:15:00;5;3;5;3;2;8;5;2;2
2020-04-23 04:30:00;1;4;8;3;1;14;8;1;0
2020-04-23 04:45:00;9;4;11;5;1;17;9;0;0
2020-04-23 05:00:00;13;5;5;0;2;14;7;1;1
2020-04-23 05:15:00;19;19;15;4;0;24;14;2;0
2020-04-23 05:30:00;32;19;38;6;4;45;42;7;11
2020-04-23 05:45:00;48;17;38;10;1;49;51;6;11
2020-04-23 06:00:00;32;27;29;10;1;29;30;1;3
2020-04-23 06:15:00;51;34;43;10;4;64;48;4;6
2020-04-23 06:30:00;44;49;63;13;13;67;45;6;11
2020-04-23 06:45:00;66;64;66;11;8;63;68;8;14
2020-04-23 07:00:00;66;76;62;14;7;58;40;1;14
2020-04-23 07:15:00;92;82;66;19;12;73;59;4;25
2020-04-23 07:30:00;80;80;57;20;15;50;39;9;9
2020-04-23 07:45:00;74;70;67;14;11;67;52;7;17
2020-04-23 08:00:00;75;74;65;14;8;61;55;7;9
2020-04-23 08:15:00;62;62;57;8;9;57;33;31;17
2020-04-23 08:30:00;63;63;55;16;11;56;53;5;8
2020-04-23 08:45:00;53;58;45;19;12;79;47;8;53
2020-04-23 09:00:00;60;69;58;9;7;77;55;11;16
2020-04-23 09:15:00;66;50;46;21;16;61;48;13;21
2020-04-23 09:30:00;58;64;62;12;10;75;42;15;21
2020-04-23 09:45:00;62;76;55;20;10;75;48;11;14
2020-04-23 10:00:00;70;68;69;19;14;70;71;11;15
2020-04-23 10:15:00;54;54;59;11;8;86;57;14;19
2020-04-23 10:30:00;73;67;62;10;14;74;47;12;23
2020-04-23 10:45:00;77;82;64;11;10;76;40;10;13
2020-04-23 11:00:00;78;88;63;17;8;72;52;11;10
2020-04-23 11:15:00;54;67;55;9;14;72;55;15;20
2020-04-23 11:30:00;83;68;50;17;13;88;67;10;18
2020-04-23 11:45:00;59;58;58;24;10;60;53;8;20
2020-04-23 12:00:00;66;66;79;24;20;39;84;17;18
2020-04-23 12:15:00;66;76;59;19;16;74;65;11;15
2020-04-23 12:30:00;64;73;81;34;15;48;111;18;52
2020-04-23 12:45:00;56;65;61;14;12;78;68;9;12
2020-04-23 13:00:00;58;67;59;15;11;67;41;12;20
2020-04-23 13:15:00;64;62;72;19;11;88;60;14;52
2020-04-23 13:30:00;76;68;60;24;15;82;67;12;16
2020-04-23 13:45:00;85;90;61;20;17;70;52;21;21
2020-04-23 14:00:00;65;66;73;18;14;74;57;11;20
2020-04-23 14:15:00;69;82;67;25;13;90;87;7;15
2020-04-23 14:30:00;83;83;70;26;9;87;64;15;21
2020-04-23 14:45:00;84;87;65;27;15;76;65;12;18
2020-04-23 15:00:00;49;69;60;20;16;88;57;14;12
2020-04-23 15:15:00;66;83;80;23;17;77;78;10;14
2020-04-23 15:30:00;76;96;82;28;16;78;64;24;25
2020-04-23 15:45:00;74;74;90;13;13;91;69;16;19
2020-04-23 16:00:00;68;78;58;23;13;91;69;20;32
2020-04-23 16:15:00;72;100;71;26;15;87;69;15;21
2020-04-23 16:30:00;72;95;53;22;10;86;57;15;18
2020-04-23 16:45:00;79;108;85;31;17;77;77;20;25
2020-04-23 17:00:00;79;97;68;21;13;72;86;19;36
2020-04-23 17:15:00;80;107;63;38;15;68;83;18;28
2020-04-23 17:30:00;45;43;42;18;6;56;55;8;13
2020-04-23 17:45:00;30;53;34;16;8;47;42;5;7
2020-04-23 18:00:00;64;88;58;20;12;69;40;11;20
2020-04-23 18:15:00;36;54;45;15;10;59;51;11;95
2020-04-23 18:30:00;48;59;47;23;10;60;41;14;21
2020-04-23 18:45:00;56;61;39;19;19;52;44;17;20
2020-04-23 19:00:00;32;43;26;16;14;41;21;17;26
2020-04-23 19:15:00;36;49;35;11;13;37;24;12;19
