DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-06-11 00:00:00;1;8;7;1;0;0;8;0;0
2020-06-11 00:15:00;4;13;15;3;0;1;14;0;0
2020-06-11 00:30:00;1;11;14;1;2;2;10;0;0
2020-06-11 00:45:00;2;9;12;1;0;0;10;0;0
2020-06-11 01:00:00;3;10;14;1;0;0;8;0;0
2020-06-11 01:15:00;1;3;5;1;2;1;7;0;0
2020-06-11 01:30:00;2;4;6;1;0;0;5;0;0
2020-06-11 01:45:00;1;4;6;0;0;1;7;0;0
2020-06-11 02:00:00;0;0;0;0;0;0;4;0;0
2020-06-11 02:15:00;2;1;6;0;0;0;3;0;0
2020-06-11 02:30:00;1;7;8;0;0;0;7;0;0
2020-06-11 02:45:00;2;5;6;0;0;0;2;0;0
2020-06-11 03:00:00;1;5;5;2;1;1;4;0;0
2020-06-11 03:15:00;1;3;5;1;0;1;5;0;0
2020-06-11 03:30:00;1;2;3;0;0;0;2;0;0
2020-06-11 03:45:00;0;0;0;0;0;0;0;0;0
2020-06-11 04:00:00;0;1;2;1;1;1;2;0;0
2020-06-11 04:15:00;0;0;0;0;0;0;1;0;0
2020-06-11 04:30:00;3;1;2;0;0;0;2;0;0
2020-06-11 04:45:00;0;0;0;0;0;0;1;0;0
2020-06-11 05:00:00;2;1;4;1;0;0;3;0;0
2020-06-11 05:15:00;6;8;10;1;0;0;3;0;0
2020-06-11 05:30:00;2;1;6;4;0;0;10;0;0
2020-06-11 05:45:00;7;9;15;6;0;0;12;0;0
2020-06-11 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 06:15:00;3;6;12;4;0;0;9;0;0
2020-06-11 06:30:00;3;13;14;2;1;0;11;0;0
2020-06-11 06:45:00;5;13;14;1;0;0;6;0;0
2020-06-11 07:00:00;6;7;12;0;0;1;9;0;0
2020-06-11 07:15:00;2;9;14;0;0;0;10;0;0
2020-06-11 07:30:00;4;8;11;5;0;0;4;0;0
2020-06-11 07:45:00;3;5;5;2;1;1;8;0;0
2020-06-11 08:00:00;3;8;9;1;1;0;10;0;0
2020-06-11 08:15:00;6;5;11;0;0;0;13;0;0
2020-06-11 08:30:00;7;12;15;4;1;0;12;0;0
2020-06-11 08:45:00;11;13;19;3;0;0;9;0;0
2020-06-11 09:00:00;12;15;24;2;1;0;19;0;0
2020-06-11 09:15:00;7;19;26;4;2;1;18;0;0
2020-06-11 09:30:00;1;13;15;5;4;0;19;0;0
2020-06-11 09:45:00;9;13;22;5;2;1;23;1;0
2020-06-11 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 10:15:00;7;23;49;4;4;1;26;0;0
2020-06-11 10:30:00;10;12;22;5;4;1;30;1;0
2020-06-11 10:45:00;21;38;55;7;6;2;44;1;3
2020-06-11 11:00:00;12;22;32;3;1;2;34;0;2
2020-06-11 11:15:00;10;18;26;3;2;3;30;0;0
2020-06-11 11:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 11:45:00;15;26;43;7;6;3;48;0;7
2020-06-11 12:00:00;18;18;32;2;0;0;43;2;1
2020-06-11 12:15:00;20;32;48;0;0;3;32;5;4
2020-06-11 12:30:00;11;30;49;10;5;3;36;0;1
2020-06-11 12:45:00;16;24;39;6;4;1;37;0;4
2020-06-11 13:00:00;15;20;31;7;6;4;37;1;0
2020-06-11 13:15:00;18;38;50;7;4;1;32;4;3
2020-06-11 13:30:00;13;27;39;6;4;1;44;0;2
2020-06-11 13:45:00;21;32;51;7;4;4;49;0;10
2020-06-11 14:00:00;16;29;45;5;4;2;51;2;19
2020-06-11 14:15:00;22;36;50;5;3;0;46;3;45
2020-06-11 14:30:00;27;35;58;13;8;2;56;4;20
2020-06-11 14:45:00;31;30;55;7;7;2;48;6;7
2020-06-11 15:00:00;11;32;51;11;7;2;46;7;9
2020-06-11 15:15:00;16;28;49;7;4;2;34;4;7
2020-06-11 15:30:00;15;21;40;4;3;1;44;5;0
2020-06-11 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 16:00:00;30;42;51;11;5;3;58;0;43
2020-06-11 16:15:00;24;50;61;7;6;6;54;3;16
2020-06-11 16:30:00;30;32;50;8;2;2;51;2;3
2020-06-11 16:45:00;20;34;46;14;6;5;63;1;10
2020-06-11 17:00:00;24;52;77;11;5;1;58;5;17
2020-06-11 17:15:00;16;77;69;18;7;4;50;10;8
2020-06-11 17:30:00;23;60;52;11;8;3;52;12;3
2020-06-11 17:45:00;19;61;58;10;4;2;58;7;11
2020-06-11 18:00:00;21;68;55;11;6;2;40;19;9
2020-06-11 18:15:00;22;48;44;8;7;2;50;0;4
2020-06-11 18:30:00;19;60;71;8;4;1;60;3;1
2020-06-11 18:45:00;14;49;51;7;3;3;49;4;1
2020-06-11 19:00:00;27;82;66;13;5;3;47;3;0
2020-06-11 19:15:00;15;57;49;7;3;7;38;1;4
2020-06-11 19:30:00;13;59;104;9;7;0;30;2;2
2020-06-11 19:45:00;12;57;53;9;7;2;43;0;4
2020-06-11 20:00:00;2;35;41;3;1;2;30;0;0
2020-06-11 20:15:00;2;43;47;6;3;1;39;0;0
2020-06-11 20:30:00;1;55;55;8;2;3;40;0;2
2020-06-11 20:45:00;3;37;41;3;2;2;28;2;7
2020-06-11 21:00:00;0;30;39;8;3;5;44;0;0
2020-06-11 21:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 21:30:00;5;63;64;5;3;2;47;2;1
2020-06-11 21:45:00;7;116;120;6;1;2;53;0;0
2020-06-11 22:00:00;4;97;101;5;3;2;51;5;0
2020-06-11 22:15:00;7;107;109;6;1;4;57;0;0
2020-06-11 22:30:00;7;60;62;3;1;1;20;0;0
2020-06-11 23:00:00;1;22;25;5;1;0;13;0;0
2020-06-11 23:15:00;4;26;29;2;2;1;20;0;0
