DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-11-26 00:00:00;2;4;3;1;2;0;1;2;0;0
2019-11-26 00:15:00;6;7;9;3;0;0;1;1;0;0
2019-11-26 00:30:00;4;4;0;2;1;0;2;0;0;0
2019-11-26 00:45:00;4;2;1;0;0;0;1;0;0;0
2019-11-26 01:00:00;0;0;3;0;1;0;0;0;0;0
2019-11-26 01:15:00;2;2;1;0;0;0;2;2;0;0
2019-11-26 01:30:00;1;1;1;0;0;1;2;0;0;0
2019-11-26 01:45:00;2;1;0;0;0;0;2;2;0;0
2019-11-26 02:00:00;1;2;0;0;1;0;0;2;0;0
2019-11-26 02:15:00;6;4;4;3;0;0;2;1;0;0
2019-11-26 02:30:00;3;4;3;3;2;1;1;1;0;0
2019-11-26 02:45:00;3;3;0;1;0;0;2;1;0;0
2019-11-26 03:00:00;4;4;2;1;0;1;2;2;0;0
2019-11-26 03:15:00;2;3;1;0;3;1;0;1;0;0
2019-11-26 03:30:00;5;1;1;1;2;1;0;0;0;0
2019-11-26 03:45:00;13;8;4;3;1;1;0;3;0;0
2019-11-26 04:00:00;3;3;3;1;2;0;0;1;0;0
2019-11-26 04:15:00;8;4;2;0;1;0;0;1;0;0
2019-11-26 04:30:00;8;8;11;1;2;0;0;0;0;0
2019-11-26 04:45:00;33;8;23;1;0;0;1;3;0;0
2019-11-26 05:00:00;65;7;57;2;1;2;1;5;0;0
2019-11-26 05:15:00;151;13;158;4;1;7;1;10;0;0
2019-11-26 05:30:00;177;23;161;13;6;6;11;25;0;0
2019-11-26 05:45:00;116;36;100;13;20;3;84;69;0;0
2019-11-26 06:00:00;76;34;86;7;64;4;118;102;2;3
2019-11-26 06:15:00;81;29;94;11;19;1;63;39;0;0
2019-11-26 06:30:00;85;40;125;4;5;1;13;12;0;0
2019-11-26 06:45:00;88;44;139;5;8;3;10;9;0;0
2019-11-26 07:00:00;91;38;90;6;4;6;12;9;0;0
2019-11-26 07:15:00;79;37;108;4;3;2;3;5;0;0
2019-11-26 07:30:00;79;65;143;8;5;5;16;6;1;7
2019-11-26 07:45:00;81;65;145;9;6;5;13;7;1;0
2019-11-26 08:00:00;94;53;122;12;7;5;8;5;2;7
2019-11-26 08:15:00;68;59;103;6;7;5;14;5;2;1
2019-11-26 08:30:00;69;43;121;9;4;6;15;11;4;0
2019-11-26 08:45:00;70;47;77;10;3;4;7;10;0;0
2019-11-26 11:45:00;21;24;29;5;3;3;14;7;0;0
2019-11-26 12:00:00;39;47;68;11;14;3;27;25;1;2
2019-11-26 12:15:00;44;51;90;5;9;4;24;22;1;0
2019-11-26 12:30:00;44;52;73;8;8;3;27;10;1;0
2019-11-26 12:45:00;58;51;84;6;8;8;23;49;0;0
2019-11-26 13:00:00;70;47;91;8;5;4;29;15;3;3
2019-11-26 13:15:00;107;55;82;6;8;6;21;18;5;0
2019-11-26 13:30:00;121;46;113;13;13;8;23;13;2;1
2019-11-26 13:45:00;96;60;129;12;18;4;42;26;2;0
2019-11-26 14:00:00;71;85;92;6;73;9;89;144;4;3
2019-11-26 14:15:00;42;84;62;7;62;3;172;104;3;0
2019-11-26 14:30:00;34;99;73;7;39;6;132;63;6;5
2019-11-26 14:45:00;38;70;72;8;29;8;65;26;0;4
2019-11-26 15:00:00;56;90;69;9;20;6;60;49;4;0
2019-11-26 15:15:00;39;83;51;0;17;2;65;39;0;0
2019-11-26 15:30:00;59;87;102;5;30;6;61;26;7;3
2019-11-26 15:45:00;43;85;79;5;19;6;52;35;1;8
2019-11-26 16:00:00;54;82;120;4;44;9;58;32;3;4
2019-11-26 16:15:00;36;72;81;3;22;5;46;34;1;1
2019-11-26 16:30:00;45;100;84;10;20;6;52;33;1;2
2019-11-26 16:45:00;44;87;84;8;12;5;52;29;0;0
2019-11-26 17:00:00;42;71;85;9;25;5;38;26;2;0
2019-11-26 17:15:00;33;61;62;4;20;5;35;26;3;2
2019-11-26 17:30:00;37;73;80;3;27;6;37;32;9;22
2019-11-26 17:45:00;39;56;69;3;20;6;26;17;0;0
2019-11-26 18:00:00;38;66;70;5;22;10;42;20;6;5
2019-11-26 18:15:00;37;52;60;4;12;7;23;27;0;0
2019-11-26 18:30:00;38;42;60;3;10;2;32;18;1;1
2019-11-26 18:45:00;29;35;39;1;4;3;12;6;2;8
2019-11-26 19:00:00;32;48;36;4;8;3;12;8;0;0
2019-11-26 19:15:00;18;38;38;2;7;2;10;12;1;0
2019-11-26 19:30:00;25;32;37;2;5;3;8;7;0;0
