DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-02-13 00:00:00;0;2;0;1;6;10;6;1;6;2;638;0;0
2020-02-13 00:15:00;2;1;0;0;3;7;9;5;2;1;2366;0;0
2020-02-13 00:30:00;4;0;0;0;2;2;1;2;2;1;1959;0;0
2020-02-13 00:45:00;2;0;0;0;3;3;2;0;2;1;1590;0;0
2020-02-13 01:00:00;0;1;0;0;2;2;4;0;2;1;318;0;0
2020-02-13 01:15:00;2;0;0;0;4;3;2;1;0;1;1282;0;0
2020-02-13 01:30:00;3;5;1;0;3;3;2;2;2;3;2040;0;1
2020-02-13 01:45:00;3;3;0;0;3;3;2;1;0;0;897;0;0
2020-02-13 02:00:00;0;0;0;0;2;1;2;0;3;1;602;0;0
2020-02-13 02:15:00;2;1;0;0;1;2;2;0;2;1;1417;0;0
2020-02-13 02:30:00;4;4;0;1;5;1;2;3;2;1;302;0;0
2020-02-13 02:45:00;1;3;1;0;0;0;1;1;0;0;285;0;0
2020-02-13 03:00:00;1;1;0;0;1;2;3;1;0;0;131;0;0
2020-02-13 03:15:00;1;0;0;0;0;1;1;0;0;0;751;0;0
2020-02-13 03:30:00;0;0;0;0;3;3;2;0;2;0;1872;0;0
2020-02-13 03:45:00;1;0;0;0;0;0;4;4;2;0;1349;0;0
2020-02-13 04:00:00;2;0;0;2;4;4;4;2;1;2;622;0;0
2020-02-13 04:15:00;4;2;0;1;7;6;3;2;2;0;1922;0;0
2020-02-13 04:30:00;2;3;0;0;2;5;9;5;5;0;1682;0;0
2020-02-13 04:45:00;2;1;1;1;14;9;9;2;3;1;1042;0;0
2020-02-13 05:00:00;6;4;0;1;15;13;32;17;9;4;341;0;0
2020-02-13 05:15:00;10;6;0;1;16;10;41;23;6;2;944;3;0
2020-02-13 05:30:00;3;2;0;0;20;15;54;35;14;8;1451;0;1
2020-02-13 05:45:00;9;5;0;1;39;38;50;40;29;13;1047;1;0
2020-02-13 06:00:00;17;7;0;2;54;47;57;50;32;6;427;1;0
2020-02-13 06:15:00;19;10;0;0;45;36;56;59;39;16;1149;0;2
2020-02-13 06:30:00;10;10;5;1;49;38;79;80;26;15;1373;0;1
2020-02-13 06:45:00;8;10;2;2;49;44;94;102;61;21;568;6;1
2020-02-13 07:00:00;25;13;0;2;63;45;90;71;76;28;102;3;1
2020-02-13 07:15:00;17;13;3;4;60;64;105;77;94;72;123;2;3
2020-02-13 07:30:00;27;24;1;7;63;63;79;82;108;163;7;1;0
2020-02-13 07:45:00;33;28;0;7;80;79;87;82;190;58;4;2;4
2020-02-13 08:00:00;32;24;1;11;98;92;92;76;75;44;6;2;1
2020-02-13 08:15:00;26;19;1;11;84;59;99;71;97;47;23;2;2
2020-02-13 08:30:00;32;23;3;10;85;71;90;63;70;40;7;0;2
2020-02-13 08:45:00;30;20;2;10;65;53;69;32;67;35;6;0;1
2020-02-13 09:00:00;33;24;1;6;74;60;73;37;79;29;4;0;0
2020-02-13 09:15:00;24;19;2;4;54;53;61;22;69;29;5;1;2
2020-02-13 09:30:00;37;18;1;3;64;64;75;31;68;29;6;0;1
2020-02-13 09:45:00;42;15;0;2;69;60;61;18;63;21;1;2;1
2020-02-13 10:00:00;30;22;1;3;66;56;59;23;58;23;4;5;0
2020-02-13 10:15:00;41;33;2;2;60;48;59;28;68;24;8;1;2
2020-02-13 10:30:00;44;37;2;5;58;45;60;26;59;13;7;0;0
2020-02-13 10:45:00;38;26;0;2;50;51;54;26;60;20;6;0;1
2020-02-13 11:00:00;40;23;1;5;44;48;51;20;49;23;4;0;2
2020-02-13 11:15:00;47;29;7;4;68;63;56;30;41;17;4;0;2
2020-02-13 11:30:00;42;31;1;2;54;69;66;33;46;22;4;0;0
