2020-04-15 00:00:00;1;1;0;0;3;2;0;0
2020-04-15 00:15:00;1;5;0;0;0;0;0;0
2020-04-15 00:30:00;2;0;0;0;0;1;0;0
2020-04-15 00:45:00;0;1;0;0;0;0;0;0
2020-04-15 01:00:00;0;1;0;0;0;1;0;0
2020-04-15 01:15:00;1;1;0;0;2;1;0;0
2020-04-15 01:30:00;0;0;0;0;0;0;0;0
2020-04-15 01:45:00;0;0;0;0;0;0;0;0
2020-04-15 02:00:00;0;0;0;0;0;2;0;0
2020-04-15 02:15:00;0;1;0;0;1;0;0;0
2020-04-15 02:30:00;2;0;0;0;0;1;0;0
2020-04-15 02:45:00;1;0;0;0;0;0;0;0
2020-04-15 03:00:00;0;2;0;0;0;0;0;0
2020-04-15 03:15:00;0;0;0;0;2;0;0;0
2020-04-15 03:30:00;3;1;0;0;0;1;0;0
2020-04-15 03:45:00;0;0;0;0;0;0;0;0
2020-04-15 04:00:00;0;4;0;0;2;0;0;0
2020-04-15 04:15:00;1;0;0;0;1;1;0;0
2020-04-15 04:30:00;1;1;0;0;3;0;0;0
2020-04-15 04:45:00;2;2;0;0;4;1;0;0
2020-04-15 05:00:00;3;7;0;0;4;1;2;0
2020-04-15 05:15:00;2;10;0;0;9;3;0;0
2020-04-15 05:30:00;10;21;0;0;24;18;5;0
2020-04-15 05:45:00;6;27;0;0;26;11;3;0
2020-04-15 06:00:00;8;25;0;0;26;10;15;0
2020-04-15 06:15:00;8;31;1;0;28;13;3;0
2020-04-15 06:30:00;8;33;0;0;39;18;4;0
2020-04-15 06:45:00;23;35;0;0;37;14;13;0
2020-04-15 07:00:00;11;31;0;0;39;16;4;0
2020-04-15 07:15:00;22;35;0;0;35;25;12;0
2020-04-15 07:30:00;21;37;0;0;27;24;4;0
2020-04-15 07:45:00;20;55;4;0;39;30;5;0
2020-04-15 08:00:00;22;38;2;0;29;25;8;2
2020-04-15 08:15:00;20;38;2;0;18;11;2;1
2020-04-15 08:30:00;15;30;3;0;21;18;6;1
2020-04-15 08:45:00;15;24;1;0;17;13;10;0
2020-04-15 09:00:00;16;28;2;0;13;14;1;0
2020-04-15 09:15:00;13;25;1;0;20;13;4;0
