DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-03-06 00:00:00;3;3;3;0;1;0;3;3
2020-03-06 00:15:00;5;3;5;0;1;0;7;3
2020-03-06 00:30:00;1;7;7;2;3;0;8;1
2020-03-06 00:45:00;4;4;4;1;4;0;8;5
2020-03-06 01:00:00;0;6;6;1;2;0;7;5
2020-03-06 01:15:00;1;1;1;2;2;0;2;2
2020-03-06 01:30:00;0;3;3;0;0;0;5;3
2020-03-06 01:45:00;2;0;0;1;1;0;1;1
2020-03-06 02:00:00;3;4;4;4;2;0;2;1
2020-03-06 02:15:00;3;4;5;2;2;0;3;0
2020-03-06 02:30:00;0;3;4;0;1;0;2;2
2020-03-06 02:45:00;0;5;5;3;3;0;2;2
2020-03-06 03:00:00;0;2;2;2;3;0;3;1
2020-03-06 03:15:00;4;5;5;1;1;0;2;2
2020-03-06 03:30:00;1;1;1;1;1;0;3;1
2020-03-06 03:45:00;7;5;6;1;1;0;3;0
2020-03-06 04:00:00;1;4;3;2;4;0;3;0
2020-03-06 04:15:00;5;9;9;3;4;0;5;2
2020-03-06 04:30:00;5;14;13;3;5;0;8;4
2020-03-06 04:45:00;7;29;30;6;7;0;7;3
2020-03-06 05:00:00;27;65;65;8;19;0;17;5
2020-03-06 05:15:00;89;118;119;8;14;0;42;11
2020-03-06 05:30:00;76;91;93;7;13;0;51;19
2020-03-06 05:45:00;118;104;104;33;43;0;71;44
2020-03-06 06:00:00;79;70;72;32;54;0;48;38
2020-03-06 06:15:00;96;74;76;23;36;0;47;34
2020-03-06 06:30:00;114;84;84;19;26;0;36;24
2020-03-06 06:45:00;141;100;104;13;22;0;68;45
2020-03-06 07:00:00;144;111;111;19;18;0;67;39
2020-03-06 07:15:00;184;103;100;22;33;0;78;58
2020-03-06 07:30:00;212;130;131;25;57;0;78;71
2020-03-06 07:45:00;222;124;126;24;31;0;104;79
2020-03-06 08:00:00;177;118;119;17;30;0;68;58
2020-03-06 08:15:00;123;98;92;22;35;0;83;57
2020-03-06 08:30:00;89;67;66;14;20;0;61;47
2020-03-06 08:45:00;99;84;84;13;23;0;77;58
2020-03-06 09:00:00;56;61;60;20;18;0;49;42
2020-03-06 09:15:00;73;61;63;13;25;0;73;57
2020-03-06 09:30:00;65;77;74;12;21;0;54;43
2020-03-06 09:45:00;85;74;75;17;34;0;71;41
2020-03-06 10:00:00;73;72;67;22;14;0;67;35
2020-03-06 10:15:00;78;72;72;14;25;0;67;58
2020-03-06 10:30:00;93;66;64;18;25;0;70;56
2020-03-06 10:45:00;82;73;69;24;39;0;64;64
2020-03-06 11:00:00;73;66;68;15;25;0;74;52
2020-03-06 11:15:00;96;86;85;18;35;0;97;66
2020-03-06 11:30:00;116;90;91;23;32;0;101;54
2020-03-06 11:45:00;97;62;58;24;29;0;90;62
