DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-11-12 00:00:00;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-12 00:15:00;3;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-11-12 00:30:00;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 00:45:00;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-12 01:00:00;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-12 01:15:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 01:30:00;7;4;0;3;3;3;0;1;1;0;0;0;0;0;0
2020-11-12 01:45:00;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:15:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 02:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-12 02:45:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-12 03:15:00;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-12 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:00:00;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-12 04:15:00;5;2;0;1;1;1;0;1;2;0;0;0;0;0;0
2020-11-12 04:30:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-12 04:45:00;4;5;0;2;3;1;0;1;2;0;0;0;0;0;0
2020-11-12 05:00:00;8;11;0;9;9;10;0;1;1;0;0;0;0;0;0
2020-11-12 05:15:00;21;7;1;6;5;20;0;3;4;0;0;0;0;0;0
2020-11-12 05:30:00;29;15;0;15;14;25;0;3;3;0;0;0;0;0;0
2020-11-12 05:45:00;43;18;0;15;15;27;0;4;3;0;0;0;0;0;0
2020-11-12 06:00:00;32;20;0;20;17;24;0;4;4;0;0;0;0;0;0
2020-11-12 06:15:00;47;17;0;16;14;32;0;6;5;0;0;0;0;0;0
2020-11-12 06:30:00;45;30;1;29;27;36;0;3;5;0;0;0;0;0;0
2020-11-12 06:45:00;31;35;0;35;37;29;0;10;13;0;0;0;0;0;0
2020-11-12 07:00:00;37;57;0;54;46;31;0;13;12;0;0;0;0;0;0
