DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-12-26 00:00:00;1;2;3;0;0;0;0;3;0;0
2019-12-26 00:15:00;5;7;4;3;1;0;0;0;0;0
2019-12-26 00:30:00;5;4;6;1;0;0;1;0;0;0
2019-12-26 00:45:00;3;5;6;1;0;0;1;0;0;0
2019-12-26 01:00:00;0;6;3;2;0;0;0;2;0;0
2019-12-26 01:15:00;0;0;3;0;0;0;0;2;0;0
2019-12-26 01:30:00;2;2;6;2;0;0;0;1;0;0
2019-12-26 01:45:00;4;4;4;0;0;0;0;1;0;0
2019-12-26 02:00:00;1;1;3;1;0;0;0;1;0;0
2019-12-26 02:15:00;1;2;1;1;0;0;1;0;0;0
2019-12-26 02:30:00;3;4;3;0;0;0;0;1;0;0
2019-12-26 02:45:00;5;3;2;0;0;0;0;1;0;0
2019-12-26 03:00:00;1;2;2;1;0;0;0;1;0;0
2019-12-26 03:15:00;1;4;2;0;0;0;0;0;0;0
2019-12-26 03:30:00;1;1;3;0;0;0;0;1;0;0
2019-12-26 03:45:00;1;2;1;2;0;0;0;0;0;0
2019-12-26 04:00:00;3;4;2;1;0;0;0;0;0;0
2019-12-26 04:15:00;3;2;2;0;0;0;0;0;0;0
2019-12-26 04:30:00;0;3;3;1;0;0;0;2;0;0
2019-12-26 04:45:00;2;2;4;0;0;0;0;0;0;0
2019-12-26 05:00:00;0;1;4;0;0;0;0;0;0;0
2019-12-26 05:15:00;1;1;1;0;0;0;0;0;0;0
2019-12-26 05:30:00;6;3;0;1;0;0;0;0;0;0
2019-12-26 05:45:00;1;1;1;1;0;0;1;0;0;0
2019-12-26 06:00:00;5;7;1;0;0;0;0;1;0;0
2019-12-26 06:15:00;4;2;2;0;0;0;1;0;0;0
2019-12-26 06:30:00;4;5;4;1;0;0;0;1;0;0
2019-12-26 06:45:00;4;5;6;2;0;0;0;2;0;0
2019-12-26 07:00:00;2;2;1;0;0;0;0;0;0;0
2019-12-26 07:15:00;1;4;3;0;0;0;0;1;0;0
2019-12-26 07:30:00;2;4;1;1;1;1;1;0;0;0
2019-12-26 07:45:00;4;5;3;3;0;0;0;1;0;0
2019-12-26 08:00:00;5;4;2;1;0;0;1;1;0;0
2019-12-26 08:15:00;7;7;3;0;0;0;0;1;0;0
2019-12-26 08:30:00;1;3;2;1;0;0;0;3;0;0
2019-12-26 08:45:00;8;5;4;2;1;0;1;3;0;0
2019-12-26 09:00:00;9;9;9;3;0;0;0;0;0;0
2019-12-26 09:15:00;8;10;9;4;0;0;0;1;0;0
2019-12-26 09:30:00;7;9;7;2;0;0;0;3;0;0
2019-12-26 09:45:00;7;12;11;2;0;0;1;3;0;0
2019-12-26 10:00:00;8;14;16;2;0;0;1;6;0;0
2019-12-26 10:15:00;16;15;10;0;1;0;2;2;0;0
2019-12-26 10:30:00;16;24;13;2;0;0;3;3;0;0
2019-12-26 10:45:00;7;15;16;3;1;0;1;7;0;0
2019-12-26 11:00:00;13;16;16;5;1;0;2;4;0;0
2019-12-26 11:15:00;25;24;17;1;2;1;2;5;0;0
2019-12-26 11:30:00;18;18;23;2;0;0;3;4;0;0
2019-12-26 11:45:00;26;28;37;2;1;0;2;6;0;0
2019-12-26 12:00:00;24;28;23;4;1;1;0;4;5;0
2019-12-26 12:15:00;20;23;19;1;0;0;3;6;0;0
2019-12-26 12:30:00;24;22;28;6;2;0;4;8;0;0
2019-12-26 12:45:00;19;24;27;1;1;0;3;10;0;0
2019-12-26 13:00:00;17;20;13;4;1;0;3;7;0;0
2019-12-26 13:15:00;23;22;23;5;4;3;2;8;0;2
2019-12-26 13:30:00;29;23;18;3;1;0;3;4;0;0
2019-12-26 13:45:00;30;36;22;2;1;1;4;6;0;0
2019-12-26 14:00:00;24;19;22;4;1;0;3;7;0;0
