DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-01-09 00:00:00;8;4;10;7;0;0
2020-01-09 00:15:00;7;4;8;6;0;0
2020-01-09 00:30:00;5;3;8;7;0;0
2020-01-09 00:45:00;4;5;13;8;0;0
2020-01-09 01:00:00;5;5;3;2;0;0
2020-01-09 01:15:00;5;3;3;3;0;0
2020-01-09 01:30:00;5;3;3;2;0;0
2020-01-09 01:45:00;4;2;5;6;0;0
2020-01-09 02:00:00;5;6;2;2;0;0
2020-01-09 02:15:00;5;2;1;2;0;0
2020-01-09 02:30:00;9;5;4;5;0;0
2020-01-09 02:45:00;6;1;7;5;0;0
2020-01-09 03:00:00;1;2;3;5;0;0
2020-01-09 03:15:00;4;5;7;3;0;0
2020-01-09 03:30:00;5;6;4;6;0;0
2020-01-09 03:45:00;13;7;8;11;0;0
2020-01-09 04:00:00;5;3;8;8;0;0
2020-01-09 04:15:00;8;4;9;9;0;0
2020-01-09 04:30:00;13;8;16;10;0;0
2020-01-09 04:45:00;18;15;42;13;0;0
2020-01-09 05:00:00;30;25;55;18;0;0
2020-01-09 05:15:00;34;32;78;50;0;0
2020-01-09 05:30:00;62;47;126;121;0;0
2020-01-09 05:45:00;55;61;122;123;0;0
2020-01-09 06:00:00;65;71;149;159;0;0
2020-01-09 06:15:00;58;61;158;171;0;0
2020-01-09 06:30:00;59;83;136;165;1;0
2020-01-09 06:45:00;66;95;145;162;0;0
2020-01-09 07:00:00;69;77;155;180;1;0
2020-01-09 07:15:00;71;83;153;160;15;2
2020-01-09 07:30:00;90;82;122;132;21;0
2020-01-09 07:45:00;100;98;138;154;4;0
2020-01-09 08:00:00;79;85;142;152;13;0
2020-01-09 08:15:00;92;71;153;153;6;0
2020-01-09 08:30:00;75;90;126;138;16;1
2020-01-09 08:45:00;89;86;121;134;5;0
2020-01-09 09:00:00;70;58;104;99;10;0
2020-01-09 09:15:00;83;87;87;98;3;0
2020-01-09 09:30:00;86;84;102;116;11;0
2020-01-09 09:45:00;93;106;110;117;12;0
2020-01-09 10:00:00;93;97;102;108;9;8
2020-01-09 10:15:00;98;110;107;93;4;5
2020-01-09 10:30:00;96;112;108;93;8;0
2020-01-09 10:45:00;109;95;109;79;15;0
2020-01-09 11:00:00;94;85;97;79;5;2
2020-01-09 11:15:00;113;112;109;89;35;8
2020-01-09 11:30:00;98;106;94;91;18;5
2020-01-09 11:45:00;88;99;94;94;15;0
2020-01-09 12:00:00;111;122;113;80;2;0
2020-01-09 12:15:00;117;125;91;97;7;0
2020-01-09 12:30:00;122;113;110;93;14;0
2020-01-09 12:45:00;114;112;96;88;13;0
2020-01-09 13:00:00;120;133;119;95;35;0
2020-01-09 13:15:00;119;123;103;94;10;1
2020-01-09 13:30:00;134;149;116;118;9;0
2020-01-09 13:45:00;112;127;114;130;9;1
2020-01-09 14:00:00;158;197;97;113;20;4
2020-01-09 14:15:00;160;183;94;84;5;0
2020-01-09 14:30:00;179;210;101;112;33;7
2020-01-09 14:45:00;135;165;99;86;32;0
2020-01-09 15:00:00;153;196;93;82;16;2
2020-01-09 15:15:00;186;227;100;111;10;0
2020-01-09 15:30:00;181;198;99;112;18;7
2020-01-09 15:45:00;187;232;115;114;7;1
2020-01-09 16:00:00;162;192;96;97;19;0
2020-01-09 16:15:00;221;244;108;116;14;3
2020-01-09 16:30:00;167;210;109;120;30;2
2020-01-09 16:45:00;159;212;92;103;10;0
2020-01-09 17:00:00;194;209;132;147;10;14
2020-01-09 17:15:00;177;219;131;115;14;4
2020-01-09 17:30:00;178;217;121;109;18;0
2020-01-09 17:45:00;162;223;98;88;3;1
2020-01-09 18:00:00;154;194;101;81;9;0
2020-01-09 18:15:00;108;142;72;68;26;11
2020-01-09 18:30:00;124;154;77;76;9;1
2020-01-09 18:45:00;87;111;78;69;5;0
2020-01-09 19:00:00;99;107;64;65;10;0
2020-01-09 19:15:00;87;73;56;61;0;0
2020-01-09 19:30:00;80;63;46;49;50;11
2020-01-09 19:45:00;61;54;52;49;0;0
2020-01-09 20:00:00;60;83;55;48;4;0
2020-01-09 20:15:00;69;73;52;48;0;0
2020-01-09 20:30:00;42;42;47;42;2;0
2020-01-09 20:45:00;39;35;36;27;4;0
2020-01-09 21:00:00;42;31;54;49;2;0
2020-01-09 21:15:00;40;34;50;27;0;0
2020-01-09 21:30:00;44;42;47;32;0;0
2020-01-09 21:45:00;53;67;28;19;1;0
2020-01-09 22:00:00;88;79;29;30;0;0
2020-01-09 22:15:00;49;27;37;20;6;0
2020-01-09 22:30:00;35;25;23;15;0;0
2020-01-09 22:45:00;21;13;23;12;0;0
2020-01-09 23:00:00;20;14;20;16;0;0
2020-01-09 23:15:00;4;7;12;9;0;0
2020-01-09 23:30:00;11;10;17;7;0;0
2020-01-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
